UNIQUE_ID,Long,Lat,DATE
LS_1156,-122.0722131,45.12310477,6/10/09 0:00
LS_1157,-122.0721305,45.12313979,6/10/09 0:00
LS_1158,-122.0725762,45.12360223,6/10/09 0:00
LS_1159,-122.0717153,45.12268697,6/10/09 0:00
LS_1160,-122.0715532,45.12204162,6/10/09 0:00
LS_1161,-122.0717784,45.12141999,6/10/09 0:00
LS_1162,-122.0733945,45.12050152,6/10/09 0:00
LS_1163,-122.0704275,45.11036822,6/10/09 0:00
LS_1164,-122.0648482,45.08911045,6/10/09 0:00
LS_1165,-122.2695833,45.24506594,6/10/09 0:00
LS_1168,-121.6263446,45.58866023,6/18/09 0:00
LS_1175,-123.9442902,43.01337393,3/16/10 0:00
LS_1195,-120.5561587,44.34365921,6/22/09 0:00
LS_1220,-123.2442565,46.02816647,8/23/10 0:00
LS_1221,-123.2439219,46.02760952,8/23/10 0:00
LS_1222,-123.243436,46.0269785,8/23/10 0:00
LS_1223,-123.2433038,46.02649737,8/23/10 0:00
LS_1224,-123.2427176,46.02605983,8/23/10 0:00
LS_1225,-123.2428132,46.02563128,8/23/10 0:00
LS_1227,-123.242133,46.02505224,8/23/10 0:00
LS_1228,-123.2414617,46.0245502,8/23/10 0:00
LS_1229,-123.2413806,46.02401769,8/23/10 0:00
LS_1232,-123.933534,44.85901995,11/29/10 0:00
LS_1233,-123.9412388,44.85799951,11/29/10 0:00
LS_1236,-122.8678042,45.96531715,7/27/10 0:00
LS_1237,-122.8678646,45.96706916,7/27/10 0:00
LS_1238,-122.8652366,45.95550515,7/27/10 0:00
LS_1244,-122.8951808,46.05999674,7/27/10 0:00
LS_1246,-122.9176358,46.08418618,7/28/10 0:00
LS_1248,-122.9240225,46.08660221,7/28/10 0:00
LS_1249,-122.9267041,46.08757473,7/28/10 0:00
LS_1250,-122.9273303,46.08766767,7/28/10 0:00
LS_1251,-122.9283409,46.08773941,7/28/10 0:00
LS_1252,-122.9286342,46.08777729,7/28/10 0:00
LS_1253,-122.9298781,46.08801463,7/28/10 0:00
LS_1254,-122.9792176,46.09812013,7/29/10 0:00
LS_1255,-122.9829341,46.09828413,7/29/10 0:00
LS_1256,-122.9855529,46.09854246,7/29/10 0:00
LS_1257,-122.9871343,46.09876211,7/29/10 0:00
LS_1262,-123.1459628,46.09630197,7/29/10 0:00
LS_1263,-123.1470811,46.09648386,7/29/10 0:00
LS_1264,-123.1509678,46.09716342,7/29/10 0:00
LS_1265,-123.1679533,46.10319082,7/29/10 0:00
LS_1266,-123.1679478,46.10319947,7/29/10 0:00
LS_1267,-123.315989,46.11316549,8/23/10 0:00
LS_1268,-123.320069,46.11409224,8/23/10 0:00
LS_1269,-123.3626837,46.1243533,8/23/10 0:00
LS_1272,-123.1804083,46.10285348,8/23/10 0:00
LS_1273,-123.2452169,46.12052797,8/23/10 0:00
LS_1274,-123.2515186,46.1192122,8/23/10 0:00
LS_1275,-123.2783325,46.11394283,8/23/10 0:00
LS_1276,-123.351884,46.1211826,8/23/10 0:00
LS_1277,-123.2096184,46.1055972,8/23/10 0:00
LS_1278,-123.2081181,46.10613437,8/23/10 0:00
LS_1279,-123.2147505,46.10862797,8/23/10 0:00
LS_1280,-123.2155801,46.1089669,8/23/10 0:00
LS_1281,-123.2166664,46.1092132,8/23/10 0:00
LS_1282,-123.2174237,46.1093545,8/23/10 0:00
LS_1283,-123.2178412,46.1093943,8/23/10 0:00
LS_1284,-123.21838,46.10941591,8/23/10 0:00
LS_1285,-123.222119,46.10983255,8/23/10 0:00
LS_1286,-123.2235093,46.10964517,8/23/10 0:00
LS_1287,-123.2241002,46.10939788,8/23/10 0:00
LS_1288,-123.22563,46.10848351,8/23/10 0:00
LS_1289,-123.2324185,46.10605002,8/23/10 0:00
LS_1290,-123.2408344,46.10085847,8/23/10 0:00
LS_1291,-123.2401479,46.10120664,8/23/10 0:00
LS_1292,-123.2393573,46.10164299,8/23/10 0:00
LS_1293,-123.2420669,46.09903634,8/23/10 0:00
LS_1294,-123.2441701,46.09695129,8/23/10 0:00
LS_1295,-123.2482684,46.09560098,8/23/10 0:00
LS_1296,-123.2478147,46.09540233,8/23/10 0:00
LS_1297,-123.2504468,46.09643039,8/23/10 0:00
LS_1298,-123.249486,46.09625416,8/23/10 0:00
LS_1300,-123.2522395,46.09642039,8/23/10 0:00
LS_1301,-123.2552749,46.09645249,8/23/10 0:00
LS_1302,-123.2558674,46.0964419,8/23/10 0:00
LS_1303,-123.2562919,46.09648112,8/23/10 0:00
LS_1304,-123.2567149,46.09651863,8/23/10 0:00
LS_1305,-123.2591797,46.09518974,8/23/10 0:00
LS_1306,-123.2598738,46.09436611,8/23/10 0:00
LS_1307,-123.2599615,46.09411052,8/23/10 0:00
LS_1308,-123.2607457,46.09036366,8/23/10 0:00
LS_1309,-123.260708,46.09138763,8/23/10 0:00
LS_1310,-123.2597228,46.09196168,8/23/10 0:00
LS_1312,-123.2592631,46.09249244,8/23/10 0:00
LS_1313,-123.2607092,46.08532419,8/23/10 0:00
LS_1314,-123.2601901,46.08841534,8/23/10 0:00
LS_1315,-123.2603334,46.08898171,8/23/10 0:00
LS_1316,-123.2601554,46.08956228,8/23/10 0:00
LS_1317,-123.2607507,46.07855784,8/23/10 0:00
LS_1319,-123.2606547,46.07521443,8/23/10 0:00
LS_1320,-123.2604658,46.07569332,8/23/10 0:00
LS_1321,-123.260077,46.07671244,8/23/10 0:00
LS_1322,-123.2649606,46.07247828,8/23/10 0:00
LS_1323,-123.2644953,46.07179291,8/23/10 0:00
LS_1324,-123.2641559,46.070585,8/23/10 0:00
LS_1325,-123.2638884,46.06063323,8/23/10 0:00
LS_1326,-123.2644326,46.06076078,8/23/10 0:00
LS_1327,-123.2646456,46.06129007,8/23/10 0:00
LS_1328,-123.2629032,46.05965464,8/23/10 0:00
LS_1329,-123.2631018,46.05666812,8/23/10 0:00
LS_1330,-123.2635798,46.05545559,8/23/10 0:00
LS_1331,-123.2631946,46.05359686,8/23/10 0:00
LS_1332,-123.2621626,46.05253001,8/23/10 0:00
LS_1333,-123.2612934,46.05221395,8/23/10 0:00
LS_1334,-123.2534429,46.04748773,8/23/10 0:00
LS_1335,-123.2530339,46.04719006,8/23/10 0:00
LS_1336,-123.2526254,46.04620293,8/23/10 0:00
LS_1337,-123.2526506,46.04595712,8/23/10 0:00
LS_1338,-123.2526354,46.04563953,8/23/10 0:00
LS_1339,-123.2519745,46.04538388,8/23/10 0:00
LS_1340,-123.2511358,46.04475255,8/23/10 0:00
LS_1341,-123.2504195,46.0435832,8/23/10 0:00
LS_1342,-123.2497171,46.04297661,8/23/10 0:00
LS_1343,-123.2493335,46.04274546,8/23/10 0:00
LS_1344,-123.2486759,46.04204704,8/23/10 0:00
LS_1345,-123.2478963,46.03769862,8/23/10 0:00
LS_1346,-123.2470528,46.03902873,8/23/10 0:00
LS_1363,-123.9168877,44.87832493,11/9/10 0:00
LS_1364,-123.9167826,44.87816182,11/9/10 0:00
LS_1366,-123.9198464,44.87182998,11/9/10 0:00
LS_1367,-123.9307603,44.87440556,11/9/10 0:00
LS_1368,-123.9292899,44.87378859,11/9/10 0:00
LS_1369,-123.9287568,44.8734977,11/9/10 0:00
LS_1370,-123.9263578,44.87259266,11/9/10 0:00
LS_1371,-123.9322459,44.87475634,11/10/10 0:00
LS_1372,-123.9359397,44.87393452,11/10/10 0:00
LS_1373,-123.936723,44.87362388,11/10/10 0:00
LS_1374,-123.9352683,44.86883437,11/10/10 0:00
LS_1375,-123.9350803,44.86850487,11/10/10 0:00
LS_1376,-123.9348287,44.86801665,11/10/10 0:00
LS_1377,-123.9333224,44.8630021,11/10/10 0:00
LS_1378,-123.9330616,44.85997705,11/10/10 0:00
LS_1393,-123.6386435,46.0316616,11/1/10 0:00
LS_1394,-123.6380788,46.03087386,11/1/10 0:00
LS_1395,-123.6995597,46.16727978,9/8/10 0:00
LS_1396,-123.7134167,46.16963132,9/8/10 0:00
LS_1397,-123.7516908,46.17902486,9/8/10 0:00
LS_1398,-123.7515191,46.18086504,9/8/10 0:00
LS_1399,-123.7871988,46.19443481,9/8/10 0:00
LS_1400,-123.7951469,46.19374783,9/8/10 0:00
LS_1401,-123.8074489,46.13708682,9/8/10 0:00
LS_1402,-123.8073698,46.13669138,9/8/10 0:00
LS_1403,-123.8071211,46.13208229,9/8/10 0:00
LS_1404,-123.7982731,46.12552778,9/8/10 0:00
LS_1405,-123.7736343,46.10421227,9/8/10 0:00
LS_1406,-123.742111,46.09439005,9/8/10 0:00
LS_1407,-123.7339404,46.09498748,9/8/10 0:00
LS_1408,-123.6901715,46.06450441,9/8/10 0:00
LS_1410,-123.6873318,46.06232562,9/8/10 0:00
LS_1418,-123.5627966,46.1699926,9/7/10 0:00
LS_1419,-123.7231388,46.16953837,9/7/10 0:00
LS_1420,-123.7401552,46.16925967,9/7/10 0:00
LS_1421,-123.7534661,46.18679214,9/7/10 0:00
LS_1422,-123.7562909,46.18907439,9/7/10 0:00
LS_1423,-123.7585616,46.19197687,9/7/10 0:00
LS_1424,-123.7786274,46.19433568,9/7/10 0:00
LS_1425,-123.7806109,46.19427805,9/7/10 0:00
LS_1427,-122.1432558,44.39557102,9/24/10 0:00
LS_1429,-122.1191377,44.39555014,9/24/10 0:00
LS_1431,-122.1169571,44.39485569,9/24/10 0:00
LS_1433,-123.8175747,42.96564126,9/22/10 0:00
LS_1434,-123.8162361,42.96564529,9/22/10 0:00
LS_1436,-123.8151638,42.96601501,9/22/10 0:00
LS_1437,-123.814434,42.96634716,9/22/10 0:00
LS_1439,-123.8131484,42.96600188,9/22/10 0:00
LS_1443,-123.7958732,42.96429928,9/22/10 0:00
LS_1444,-123.7770094,42.966715,9/22/10 0:00
LS_1445,-123.7668353,42.96761091,9/22/10 0:00
LS_1446,-123.765897,42.96789172,9/22/10 0:00
LS_1448,-123.7559116,42.97173258,9/22/10 0:00
LS_1449,-123.747708,42.97384272,9/22/10 0:00
LS_1461,-123.6478624,43.06514862,9/23/10 0:00
LS_1462,-123.6430337,43.06462358,9/23/10 0:00
LS_1463,-123.6403183,43.06548682,9/23/10 0:00
LS_1464,-123.6363411,43.06882929,9/23/10 0:00
LS_1465,-123.6350559,43.06906829,9/23/10 0:00
LS_1466,-123.6311491,43.06698128,9/23/10 0:00
LS_1467,-123.6312752,43.06692232,9/23/10 0:00
LS_1468,-123.5989273,43.07065388,9/23/10 0:00
LS_1469,-123.5700525,43.08830362,9/23/10 0:00
LS_1470,-123.5664826,43.09443021,9/23/10 0:00
LS_1471,-123.5293177,43.10793446,9/23/10 0:00
LS_1472,-122.2017332,44.3876744,9/21/10 0:00
LS_1473,-122.2007167,44.3876769,9/21/10 0:00
LS_1474,-122.2135448,44.40785682,9/21/10 0:00
LS_1475,-122.2181521,44.39717505,9/21/10 0:00
LS_1476,-122.2148741,44.40067155,9/21/10 0:00
LS_1477,-122.2257319,44.39447584,9/21/10 0:00
LS_1482,-122.1864941,44.38873271,9/21/10 0:00
LS_1484,-122.1796442,44.39227947,9/21/10 0:00
LS_1492,-123.6758766,46.06014955,10/20/10 0:00
LS_1493,-123.6452693,46.03673091,10/20/10 0:00
LS_1495,-123.6442926,46.03576102,10/20/10 0:00
LS_1496,-123.6433427,46.034861,10/20/10 0:00
LS_1497,-123.6405536,46.03256,10/20/10 0:00
LS_1498,-123.6395848,46.03202065,10/20/10 0:00
LS_1499,-123.6523861,46.04327764,10/20/10 0:00
LS_1503,-124.0568062,44.73371245,10/13/10 0:00
LS_1504,-124.0348441,44.87019005,10/13/10 0:00
LS_1505,-124.068092,44.78693933,10/13/10 0:00
LS_1506,-124.0692986,44.78674009,10/13/10 0:00
LS_1511,-124.0579346,44.7261731,10/14/10 0:00
LS_1512,-124.0585007,44.72084383,10/14/10 0:00
LS_1513,-124.0582601,44.71510379,10/14/10 0:00
LS_1514,-124.058279,44.71460294,10/14/10 0:00
LS_1515,-124.0600227,44.7089719,10/14/10 0:00
LS_1516,-124.0602947,44.70771944,10/14/10 0:00
LS_1517,-124.0603375,44.70710874,10/14/10 0:00
LS_1518,-124.0611903,44.70222656,10/14/10 0:00
LS_1519,-124.0613452,44.7014451,10/14/10 0:00
LS_1520,-124.0616523,44.69947236,10/14/10 0:00
LS_1521,-124.0620271,44.69770393,10/14/10 0:00
LS_1522,-124.0626971,44.69436062,10/14/10 0:00
LS_1523,-124.0529877,44.65640662,10/14/10 0:00
LS_1524,-124.0739867,44.5193698,10/14/10 0:00
LS_1525,-124.1085863,44.2960624,10/14/10 0:00
LS_1532,-123.9323585,44.64196536,10/15/10 0:00
LS_1533,-123.8538583,44.67697245,10/15/10 0:00
LS_1538,-123.8204959,44.65551537,10/15/10 0:00
LS_1545,-123.6540288,44.61997905,10/15/10 0:00
LS_1546,-123.5977867,44.59474753,10/15/10 0:00
LS_1547,-123.5975233,44.59457031,10/15/10 0:00
LS_1548,-123.6366069,46.02942955,11/1/10 0:00
LS_1549,-123.6359787,46.0289899,11/1/10 0:00
LS_1550,-123.6351695,46.02861574,11/1/10 0:00
LS_1551,-123.6310566,46.02459574,11/2/10 0:00
LS_1553,-123.6287599,46.02356441,11/2/10 0:00
LS_1554,-123.6280317,46.02349628,11/2/10 0:00
LS_1555,-123.6223181,46.0151932,11/2/10 0:00
LS_1556,-123.601998,45.98809244,11/2/10 0:00
LS_1557,-123.6043334,45.98553221,11/2/10 0:00
LS_1559,-123.5835954,45.95872379,11/2/10 0:00
LS_1560,-123.5769365,45.95609031,11/2/10 0:00
LS_1561,-123.525897,45.9379304,11/2/10 0:00
LS_1562,-123.5183279,45.93371629,11/2/10 0:00
LS_1563,-123.6077704,45.99835263,11/2/10 0:00
LS_1564,-123.6215849,46.0137264,11/2/10 0:00
LS_1565,-123.7792337,45.1032979,11/3/10 0:00
LS_1566,-123.7770601,45.10250839,11/3/10 0:00
LS_1567,-123.7664039,45.09671528,11/3/10 0:00
LS_1569,-123.7654655,45.09461048,11/3/10 0:00
LS_1570,-123.7567633,45.09011391,11/3/10 0:00
LS_1571,-123.762921,45.08945124,11/3/10 0:00
LS_1572,-123.9447562,44.8586911,11/30/10 0:00
LS_1574,-123.9503551,44.85759365,11/30/10 0:00
LS_1575,-123.9593376,44.85589615,11/30/10 0:00
LS_1578,-123.9624244,44.85513427,11/30/10 0:00
LS_1582,-123.9697239,44.8563817,11/30/10 0:00
LS_1583,-123.9710291,44.85682221,11/30/10 0:00
LS_1586,-124.1132981,44.27527315,12/7/10 0:00
LS_1592,-124.1112282,44.24044539,12/7/10 0:00
LS_1594,-124.1114022,44.23839918,12/7/10 0:00
LS_1599,-124.1146537,44.2047801,12/7/10 0:00
LS_1600,-124.1142831,44.20363511,12/7/10 0:00
LS_1601,-124.1134776,44.20072697,12/7/10 0:00
LS_1602,-124.1134123,44.2001029,12/7/10 0:00
LS_1603,-124.1125082,44.1987644,12/7/10 0:00
LS_1605,-124.1139392,44.19178348,12/7/10 0:00
LS_1606,-124.114273,44.19095289,12/7/10 0:00
LS_1607,-124.1141881,44.19026376,12/7/10 0:00
LS_1612,-124.1174288,44.14224457,12/8/10 0:00
LS_1613,-124.1173541,44.14166297,12/8/10 0:00
LS_1614,-124.1196107,44.13790875,12/8/10 0:00
LS_1615,-124.1205157,44.13773795,12/8/10 0:00
LS_1616,-124.1228542,44.12841846,12/8/10 0:00
LS_1620,-124.1173608,44.14073984,12/8/10 0:00
LS_1621,-124.118354,44.11872742,12/8/10 0:00
LS_1622,-124.1190051,44.11864211,12/8/10 0:00
LS_1625,-124.1201065,44.11855443,12/8/10 0:00
LS_1627,-124.1174718,44.11754196,12/8/10 0:00
LS_1628,-124.1210831,44.11629308,12/8/10 0:00
LS_1629,-124.1224873,44.11501932,12/8/10 0:00
LS_1631,-124.1232712,44.11179837,12/8/10 0:00
LS_1635,-124.1215378,44.10585727,12/8/10 0:00
LS_1636,-123.9649853,44.80851866,12/3/10 0:00
LS_1637,-123.9628584,44.80843933,12/3/10 0:00
LS_1638,-123.962284,44.80841297,12/3/10 0:00
LS_1639,-123.9613248,44.80817804,12/3/10 0:00
LS_1640,-123.9391072,44.80037814,12/3/10 0:00
LS_1642,-123.9022594,44.78605497,12/3/10 0:00
LS_1643,-123.9718777,44.85657836,12/2/10 0:00
LS_1645,-123.9733119,44.85538879,12/2/10 0:00
LS_1646,-123.9747478,44.8541302,12/2/10 0:00
LS_1648,-123.9761213,44.85224191,12/2/10 0:00
LS_1649,-123.9814057,44.84399365,12/2/10 0:00
LS_1651,-123.9800378,44.8428068,12/2/10 0:00
LS_1652,-123.9770835,44.840791,12/2/10 0:00
LS_1653,-123.9763064,44.83951893,12/2/10 0:00
LS_1655,-123.9748078,44.83804418,12/2/10 0:00
LS_1656,-123.9718422,44.83682985,12/2/10 0:00
LS_1657,-123.9622968,44.82921376,12/2/10 0:00
LS_1658,-123.9612605,44.82748652,12/2/10 0:00
LS_1659,-123.9613233,44.82713336,12/2/10 0:00
LS_1660,-123.9665021,44.82004665,12/2/10 0:00
LS_1661,-123.9675798,44.81913537,12/2/10 0:00
LS_1662,-123.9678089,44.81844196,12/2/10 0:00
LS_1663,-123.9683862,44.8174674,12/2/10 0:00
LS_1664,-123.9702099,44.81257312,12/2/10 0:00
LS_1665,-123.9694504,44.81110148,12/2/10 0:00
LS_1666,-123.9698016,44.81061713,12/2/10 0:00
LS_1667,-123.2420744,46.02337247,8/23/10 0:00
LS_1668,-123.2431454,46.02320532,8/23/10 0:00
LS_1669,-123.2434007,46.02285224,8/23/10 0:00
LS_1670,-123.2434529,46.02272016,8/23/10 0:00
LS_1671,-123.2440666,46.02231858,8/23/10 0:00
LS_1672,-123.244378,46.0220922,8/23/10 0:00
LS_1673,-123.2442073,46.02123514,8/24/10 0:00
LS_1674,-123.2439771,46.02083561,8/24/10 0:00
LS_1676,-123.9671642,44.80838121,12/2/10 0:00
LS_1677,-123.9661588,44.80859049,12/2/10 0:00
LS_1678,-123.9051923,44.78480901,12/6/10 0:00
LS_1679,-123.9058443,44.78437607,12/6/10 0:00
LS_1680,-123.9129849,44.77494908,12/6/10 0:00
LS_1681,-123.9143256,44.77328331,12/6/10 0:00
LS_1682,-122.5348767,42.13014857,12/1/10 0:00
LS_1683,-122.8752207,45.7186477,8/24/10 0:00
LS_1684,-122.8744332,45.71491521,8/24/10 0:00
LS_1685,-122.8715247,45.70288114,8/24/10 0:00
LS_1686,-123.7847742,45.04965449,11/3/10 0:00
LS_1687,-123.730791,45.06328709,11/3/10 0:00
LS_1688,-123.7847742,45.04965449,11/3/10 0:00
LS_1710,-120.0964401,44.5674948,6/23/09 0:00
LS_1711,-120.0924348,44.56897686,6/23/09 0:00
LS_1712,-120.0948884,44.56808364,6/23/09 0:00
LS_1713,-120.0885319,44.5685732,6/23/09 0:00
LS_1717,-120.0658746,44.56187602,6/23/09 0:00
LS_1718,-120.057196,44.55988926,6/23/09 0:00
LS_1720,-120.0532269,44.5582191,6/23/09 0:00
LS_1721,-120.0489422,44.55637154,6/23/09 0:00
LS_1723,-120.073299,44.56330521,6/23/09 0:00
LS_1733,-122.4753973,45.39733726,5/15/09 0:00
LS_1734,-122.473084,45.39749062,5/15/09 0:00
LS_1735,-122.4712892,45.39760118,5/15/09 0:00
LS_1736,-122.4677269,45.39686112,5/15/09 0:00
LS_1737,-122.465204,45.39637346,5/15/09 0:00
LS_1738,-122.463824,45.39588036,5/15/09 0:00
LS_1739,-122.4589626,45.38812108,5/15/09 0:00
LS_1740,-122.4579359,45.38763819,5/15/09 0:00
LS_1741,-122.4501865,45.38481418,5/15/09 0:00
LS_1742,-122.4469016,45.38491501,5/18/09 0:00
LS_1743,-122.444101,45.38558093,5/18/09 0:00
LS_1744,-122.4394371,45.3872423,5/18/09 0:00
LS_1745,-122.4383025,45.38826331,5/18/09 0:00
LS_1746,-122.3250663,45.28092,5/18/09 0:00
LS_1747,-122.3248162,45.28078973,5/18/09 0:00
LS_1748,-122.3220039,45.27820026,5/18/09 0:00
LS_1749,-122.3093396,45.26884378,5/18/09 0:00
LS_1750,-122.3031631,45.26608543,5/18/09 0:00
LS_1753,-122.2758757,45.24798995,5/18/09 0:00
LS_1755,-122.2588296,45.24128241,5/18/09 0:00
LS_1756,-122.2570451,45.23809481,5/18/09 0:00
LS_1757,-122.256809,45.2370834,5/18/09 0:00
LS_1758,-122.2515766,45.22809637,5/18/09 0:00
LS_1759,-122.251067,45.22759721,5/18/09 0:00
LS_1760,-122.2487514,45.22552634,5/18/09 0:00
LS_1761,-122.2467317,45.22452837,5/18/09 0:00
LS_1762,-122.2609719,45.24234377,6/15/09 0:00
LS_1764,-123.2445316,46.02002901,8/24/10 0:00
LS_1766,-123.2448784,46.01908777,8/24/10 0:00
LS_1767,-123.2454616,46.01848833,8/24/10 0:00
LS_1768,-123.4277891,45.96269177,8/24/10 0:00
LS_1769,-123.4282066,45.96341646,8/24/10 0:00
LS_1770,-123.4281777,45.96420681,8/24/10 0:00
LS_1771,-123.4261618,45.96651315,8/24/10 0:00
LS_1772,-123.246307,46.01768071,8/24/10 0:00
LS_1773,-123.2467768,46.01727825,8/24/10 0:00
LS_1774,-123.2469856,46.01678601,8/24/10 0:00
LS_1775,-123.2471843,46.01556217,8/24/10 0:00
LS_1776,-123.2469638,46.01460678,8/24/10 0:00
LS_1777,-123.2464616,46.01309254,8/24/10 0:00
LS_1778,-123.2444213,46.01071547,8/24/10 0:00
LS_1779,-123.2440748,46.00974989,8/24/10 0:00
LS_1780,-123.2428333,46.00911951,8/24/10 0:00
LS_1781,-123.2420881,46.00750365,8/24/10 0:00
LS_1782,-123.2421955,46.00652718,8/24/10 0:00
LS_1783,-123.4169717,45.97874751,8/24/10 0:00
LS_1784,-123.4142955,45.98310234,8/24/10 0:00
LS_1785,-123.4128043,45.98410646,8/24/10 0:00
LS_1786,-123.4104875,45.98501148,8/24/10 0:00
LS_1787,-123.4089356,45.98529521,8/24/10 0:00
LS_1788,-123.3961127,45.98621355,8/24/10 0:00
LS_1789,-123.395259,45.98629223,8/24/10 0:00
LS_1790,-123.3897142,45.98615302,8/24/10 0:00
LS_1791,-123.3883891,45.98636118,8/24/10 0:00
LS_1792,-123.3840264,45.98536354,8/24/10 0:00
LS_1793,-123.3836958,45.9848122,8/24/10 0:00
LS_1794,-123.3829784,45.9836922,8/24/10 0:00
LS_1795,-123.3826218,45.98307102,8/24/10 0:00
LS_1796,-123.3697548,45.98065153,8/24/10 0:00
LS_1797,-123.2720823,46.00371978,8/24/10 0:00
LS_1798,-123.256536,45.99438741,8/24/10 0:00
LS_1799,-123.2291891,45.98035682,8/24/10 0:00
LS_1800,-123.2282332,45.98004566,8/24/10 0:00
LS_1801,-123.1968788,45.97507824,8/24/10 0:00
LS_1802,-123.1927386,45.97763091,8/24/10 0:00
LS_1803,-123.1922193,45.97769973,8/24/10 0:00
LS_1805,-123.1912548,45.97815338,8/24/10 0:00
LS_1806,-123.1899854,45.97870913,8/24/10 0:00
LS_1807,-123.1887125,45.97849977,8/24/10 0:00
LS_1808,-123.187383,45.97809614,8/24/10 0:00
LS_1809,-123.1760288,45.97122243,8/24/10 0:00
LS_1810,-123.1745964,45.96992963,8/24/10 0:00
LS_1811,-123.1411617,45.92341399,8/24/10 0:00
LS_1812,-123.1422271,45.90425756,8/24/10 0:00
LS_1813,-123.142563,45.90300367,8/24/10 0:00
LS_1814,-122.8294398,45.63622852,8/26/10 0:00
LS_1815,-122.8320169,45.63817021,8/26/10 0:00
LS_1816,-122.8326999,45.63869267,8/26/10 0:00
LS_1817,-122.8216421,45.6286335,8/26/10 0:00
LS_1826,-123.7782111,46.16399472,1/1/08 0:00
LS_1827,-123.8058428,46.17905663,1/1/07 0:00
LS_1828,-122.6577837,45.39652037,1/1/09 0:00
LS_1829,-122.6583119,45.39628704,1/1/09 0:00
LS_1830,-122.6588502,45.39759753,1/1/09 0:00
LS_1832,-122.6595188,45.40918845,1/1/08 0:00
LS_1833,-122.6666233,45.40862548,1/1/09 0:00
LS_1835,-122.6538091,45.48957308,1/1/10 0:00
LS_1837,-122.6998562,45.4984154,4/2/09 0:00
LS_1838,-122.745071,45.58325105,1/9/06 0:00
LS_1840,-122.7117752,45.52569271,6/23/07 0:00
LS_1841,-122.7067914,45.52620558,2/26/07 0:00
LS_1842,-122.73025,45.50281639,7/24/09 0:00
LS_1846,-122.6922848,45.51070059,1/1/06 0:00
LS_1848,-122.745071,45.58325105,1/9/06 0:00
LS_1850,-122.7117752,45.52569271,6/23/07 0:00
LS_1851,-122.7067914,45.52620558,2/26/07 0:00
LS_1852,-122.73025,45.50281639,7/24/09 0:00
LS_1855,-122.708487,45.5240515,1/1/09 20:07
LS_1856,-122.7078849,45.5242534,1/1/09 0:00
LS_1857,-122.7522863,45.53302697,1/1/09 0:00
LS_1858,-122.7069158,45.52598393,2/27/07 0:00
LS_1859,-122.7169705,45.53421599,6/4/10 0:00
LS_1861,-122.7123637,45.5258612,2/23/07 0:00
LS_1862,-122.6839623,45.5022035,11/1/08 0:00
LS_1863,-122.6727062,45.46796914,1/22/10 0:00
LS_1864,-122.6979471,45.49397216,12/1/07 0:00
LS_1865,-122.6908433,45.48075422,1/1/08 0:00
LS_1866,-122.6982014,45.50800117,1/5/06 0:00
LS_1868,-122.6823046,45.50089626,3/25/08 0:00
LS_1869,-122.6884056,45.50207343,1/1/09 0:00
LS_1870,-122.6881728,45.50780938,6/4/10 0:00
LS_1951,-122.3613869,45.24856849,1/2/09 0:00
LS_1955,-123.3242969,46.11435498,1/1/07 0:00
LS_1956,-123.2715379,46.10862831,1/1/07 0:00
LS_1957,-123.2847976,46.10928758,1/1/07 0:00
LS_1960,-121.2507912,45.66944514,9/8/05 0:00
LS_1961,-121.247817,45.66878914,6/28/05 0:00
LS_1962,-121.2474127,45.66877301,6/28/05 0:00
LS_1963,-121.1417925,45.60202128,6/28/05 0:00
LS_1970,-121.019987,45.64689423,8/30/05 0:00
LS_1972,-120.9985999,45.64730354,6/29/05 0:00
LS_1976,-120.765506,45.68894114,8/30/05 0:00
LS_1988,-123.3298283,42.95270607,2/2/05 0:00
LS_1995,-123.3215116,43.0316379,2/1/05 0:00
LS_1998,-123.3513086,43.06760065,2/7/05 0:00
LS_1999,-123.3681182,43.08857079,1/31/05 0:00
LS_2000,-123.3657712,43.10406697,3/16/05 0:00
LS_2006,-123.360622,43.24622162,2/1/05 0:00
LS_2007,-123.355332,43.27247864,2/7/05 0:00
LS_2008,-123.3549704,43.27470225,2/7/05 0:00
LS_2009,-123.3551647,43.27712894,2/7/05 0:00
LS_2010,-123.3161187,43.4401776,2/7/05 0:00
LS_2011,-123.3182385,43.44233217,2/7/05 0:00
LS_2013,-123.322083,43.44631438,2/7/05 0:00
LS_2014,-123.3250801,43.45479144,2/7/05 0:00
LS_2015,-123.3164536,43.46839309,2/9/05 0:00
LS_2016,-123.3287866,43.48785701,3/15/05 0:00
LS_2019,-123.1995631,43.69094755,2/8/05 0:00
LS_2023,-123.175356,43.74963202,2/8/05 0:00
LS_2024,-123.1669642,43.75097381,2/8/05 0:00
LS_2025,-123.1558342,43.75296293,3/16/05 0:00
LS_2026,-123.0734869,43.76539279,1/31/05 0:00
LS_2027,-123.0056797,43.99612424,3/16/05 0:00
LS_2029,-123.0616156,44.3234386,1/25/05 0:00
LS_2030,-123.0620529,44.32338131,1/25/05 0:00
LS_2031,-123.0602925,44.32344284,1/25/05 0:00
LS_2032,-123.0600167,44.32339074,1/25/05 0:00
LS_2033,-123.0621146,44.35971988,1/25/05 0:00
LS_2034,-123.0618169,44.35966183,1/25/05 0:00
LS_2035,-123.06245,44.46154053,1/25/05 0:00
LS_2036,-123.0624869,44.46147413,1/25/05 0:00
LS_2037,-123.0606443,44.46154407,1/25/05 0:00
