X,Y,Northeast,North,Center,West_SLOPE,Northwest,SouthEast_,East,South,SouthWest
430416.261154860258102,822252.43503937125206,,,,37.59033,,,,,
379867.729658797383308,823789.706036746501923,,,,35.84805,,,,,
438159.763123363256454,821523.854658797383308,,,,12.50913,,,,,
412961.627952754497528,822437.353018373250961,,,,13.09706,,,,,
373897.612532809376717,823088.663057744503021,,,,15.06985,,,,,
439273.229658797383308,820651.623687669634819,,,,15.55293,,,,,
431744.74507874250412,820854.21751968562603,,,,24.48492,,,,,
432386.980643048882484,820533.837926506996155,,,,20.85756,,,,,
430291.914698168635368,820861.820538058876991,,,,25.18764,,,,,
402453.01476377248764,821321.061351701617241,,,,20.77157,,,,,
453842.070538058876991,819765.993766397237778,,,,23.03451,,,,,
401460.834317579865456,821050.820866137742996,,,,22.24669,,,,,
425329.364829391241074,820197.037073493003845,,,,36.06883,,,,,
374136.301181107759476,821290.029527559876442,,,,23.32983,,,,,
419207.195866137742996,818799.320209980010986,,,,16.74998,,,,,
380073.299540683627129,819243.686679795384407,,,,16.10662,,,,,
424650.969488188624382,817824.69488188624382,,,,20.16152,,,,,
379671.442913383245468,818484.078412070870399,,,,19.35167,,,,,
426534.354658797383308,816037.933398947119713,,,,18.73836,,,,,
411883.921259835362434,816457.487532809376717,,,,18.64353,,,,,
436204.041994750499725,814958.763779520988464,,,,3.81238,,,,,
400380.584317579865456,815880.709317579865456,,,,23.32983,,,,,
400233.323818892240524,816003.003937005996704,,,,19.60863,,,,,
401482.828412070870399,815010.868110239505768,,,,32.74407,,,,,
408909.428149610757828,814736.561679795384407,,,,47.59871,,,,,
399802.945866137742996,814877.989829391241074,,,,27.40909,,,,,
415926.419291332364082,814103.341863512992859,,,,26.18292,,,,,
390132.770341202616692,814814.923556432127953,,,,27.50484,,,,,
437887.770669296383858,812355.613188982009888,,,,5.91624,,,,,
386212.603018373250961,814804.556102365255356,,,,26.66992,,,,,
464636.420603677630424,812416.668635174632072,,,,15.55293,,,,,
400602.598097115755081,814299.127624675631523,,,,29.78232,,,,,
390143.683727040886879,814664.461942255496979,,,,11.01704,,,,,
452869.039370074868202,812624.959317579865456,,,,24.51363,,,,,
392055.56922572851181,814382.216535434126854,,,,0.92592,,,,,
403578.669619426131248,813767.849737539887428,,,,28.59368,,,,,
384323.799540683627129,814427.274934381246567,,,,25.25265,,,,,
422407.257545933127403,812187.758858263492584,,,,46.89206,,,,,
376793.736876636743546,814148.190288707613945,,,,35.31539,,,,,
384506.490485563874245,814156.028543308377266,,,,13.60448,,,,,
384226.099737539887428,814131.966863512992859,,,,10.88449,,,,,
377097.109251961112022,814000.15255905687809,,,,30.59902,,,,,
466744.246062994003296,811456.670603677630424,,,,16.20195,,,,,
421777.039041996002197,812481.750984251499176,,,,34.60947,,,,,
378443.202755898237228,813763.850721791386604,,,,25.66691,,,,,
414413.363845139741898,811983.760826766490936,,,,22.81942,,,,,
378712.830052495002747,813380.509514436125755,,,,30.72148,,,,,
409235.013779520988464,811896.340223103761673,,,,18.88923,,,,,
379302.003280833363533,813241.14271654188633,,,,23.44644,,,,,
406093.677493438124657,811792.616469815373421,,,,22.44738,,,,,
448770.273622050881386,810654.471456691622734,,,,23.38338,,,,,
379851.387139111757278,812775.234251961112022,,,,33.64716,,,,,
449863.777230978012085,810157.66174541413784,,,,23.29077,,,,,
380067.301837265491486,812574.214238852262497,,,,32.85710,,,,,
375938.754265084862709,812302.255905508995056,,,,25.75522,,,,,
376851.889435693621635,812137.255577430129051,,,,16.35934,,,,,
398050.13976377248764,810954.776574805378914,,,,28.97152,,,,,
396004.82414698600769,810985.293963253498077,,,,26.28474,,,,,
394162.053805768489838,810843.887795269489288,,,,41.14544,,,,,
397599.327099740505219,810751.128608927130699,,,,29.04378,,,,,
380779.97244094312191,811229.971456691622734,,,,23.23691,,,,,
412610.3001968562603,809946.621719166636467,,,,32.32911,,,,,
407030.575131237506866,809433.340223103761673,,,,9.93912,,,,,
435817.456036746501923,808876.303149610757828,,,,22.76560,,,,,
396035.529527559876442,810194.684383198618889,,,,37.18163,,,,,
400962.738188982009888,808894.411417320370674,,,,31.66688,,,,,
423294.908464565873146,807690.028543308377266,,,,33.73178,,,,,
415399.566601052880287,807852.890091866254807,,,,35.36299,,,,,
435636.81922572851181,807187.296916007995605,,,,41.04637,,,,,
383895.663057744503021,807434.991141736507416,,,,12.86071,,,,,
464565.625984251499176,804582.717191606760025,,,,22.32312,,,,,
415292.896653547883034,805610.029199481010437,,,,24.75780,,,,,
423596.461286082863808,805058.654527559876442,,,,10.57960,,,,,
382191.319553807377815,806348.088582679629326,,,,23.28425,,,,,
432182.394685044884682,804120.520997375249863,,,,18.49005,,,,,
433977.641076117753983,804379.289370074868202,,,,29.16691,,,,,
460995.440288707613945,802558.003608927130699,,,,24.99980,,,,,
397668.022965878248215,804523.236220479011536,,,,25.06994,,,,,
396675.09744094312191,803910.691929131746292,,,,21.53408,,,,,
397814.23523622751236,804300.026902884244919,,,,26.16112,,,,,
382827.76476377248764,804318.207349076867104,,,,19.77953,,,,,
380315.156167984008789,804785.229658797383308,,,,30.23995,,,,,
397960.887467190623283,804068.547900259494781,,,,30.25378,,,,,
390654.445866137742996,803728.405839890241623,,,,27.85905,,,,,
391027.771325454115868,803124.475721791386604,,,,31.55420,,,,,
454089.145013123750687,800638.418307080864906,,,,10.90948,,,,,
394712.339238852262497,802758.361876636743546,,,,25.23245,,,,,
394814.980314955115318,802525.526246726512909,,,,20.63296,,,,,
460732.196850389242172,800326.696522310376167,,,,32.46364,,,,,
460741.083005249500275,798639.933398947119713,,,,14.89299,,,,,
414968.114829391241074,801461.253280833363533,,,,12.75289,,,,,
414810.282808393239975,801374.461614176630974,,,,21.25443,,,,,
393757.424540683627129,801943.141404196619987,,,,16.20195,,,,,
456604.554133862257004,799669.825131237506866,,,,19.40006,,,,,
453390.25918635725975,799256.056102365255356,,,,26.38592,,,,,
452699.980314955115318,799430.98523622751236,,,,33.43193,,,,,
437063.113845139741898,799051.517388448119164,,,,35.12992,,,,,
453037.773950129747391,799189.290026247501373,,,,32.70836,,,,,
453027.036089241504669,798715.619422569870949,,,,31.22754,,,,,
378468.586614176630974,801074.215879261493683,,,,15.67436,,,,,
452359.53248031437397,798997.575131237506866,,,,36.62949,,,,,
390536.095472440123558,800731.012795269489288,,,,12.79475,,,,,
448585.275262460112572,798459.609908133745193,,,,28.46737,,,,,
393860.208661422133446,800315.228346452116966,,,,28.37111,,,,,
430444.916338577866554,799220.059711292386055,,,,50.82010,,,,,
419671.423884510993958,799375.515419945120811,,,,15.23007,,,,,
450235.306102365255356,798312.953083992004395,,,,13.15455,,,,,
391806.459645673632622,799864.217191606760025,,,,14.52859,,,,,
394122.881889760494232,799723.151246726512909,,,,22.35082,,,,,
391587.400590553879738,799934.760498687624931,,,,34.60213,,,,,
433841.521325454115868,798600.307086616754532,,,,12.79475,,,,,
391326.168307080864906,799817.875328078866005,,,,23.44482,,,,,
458833.587270334362984,797642.366469815373421,,,,13.09367,,,,,
449854.125984251499176,797947.035433068871498,,,,15.77287,,,,,
389216.584973752498627,799296.862532809376717,,,,25.48599,,,,,
458061.813648298382759,797203.770669296383858,,,,25.71042,,,,,
392484.503937005996704,799034.235564306378365,,,,23.13850,,,,,
393180.020669296383858,798796.871719166636467,,,,14.54662,,,,,
392916.515091866254807,798583.057414695620537,,,,31.76812,,,,,
464157.841863512992859,796177.418635174632072,,,,22.59113,,,,,
464021.794619426131248,796206.136482939124107,,,,19.84694,,,,,
378225.470144361257553,798556.960958003997803,,,,33.67657,,,,,
457393.978674545884132,795978.212926506996155,,,,46.11629,,,,,
405295.27263779938221,796899.720800518989563,,,,32.89702,,,,,
388761.66666667163372,797982.312664046883583,,,,36.64029,,,,,
458890.961942255496979,795860.38484251499176,,,,15.76468,,,,,
392317.109251961112022,797639.547572180628777,,,,26.74377,,,,,
404864.432414695620537,796303.534448817372322,,,,30.99730,,,,,
400096.44488188624382,797109.285433068871498,,,,37.96561,,,,,
403894.541010499000549,796978.779527559876442,,,,33.83993,,,,,
395343.816929131746292,796172.686351701617241,,,,26.84348,,,,,
404003.224409446120262,796848.997047245502472,,,,33.75157,,,,,
399556.053805768489838,796445.288057744503021,,,,7.18780,,,,,
452540.668307080864906,795329.331036746501923,,,,18.64353,,,,,
422459.545275583863258,796172.938976377248764,,,,10.83014,,,,,
452835.14337269961834,795174.778543308377266,,,,45.52018,,,,,
452364.815616801381111,794873.70833332836628,,,,21.32667,,,,,
387728.255249351263046,796486.304133862257004,,,,28.37587,,,,,
401622.431758522987366,795543.196850389242172,,,,20.47159,,,,,
449883.262795269489288,793538.052493438124657,,,,26.29150,,,,,
396313.00918635725975,794862.817257210612297,,,,24.09309,,,,,
402486.026902884244919,794401.198490813374519,,,,34.60213,,,,,
402364.946194231510162,794094.858923882246017,,,,39.19209,,,,,
394302.655183732509613,794096.361220479011536,,,,19.74879,,,,,
437941.48228345811367,792912.217847764492035,,,,27.71456,,,,,
433560.672900259494781,792714.463910758495331,,,,18.73836,,,,,
406540.50984251499176,792879.866797894239426,,,,24.31314,,,,,
404729.380905508995056,792654.571850389242172,,,,22.35082,,,,,
403214.841863512992859,791864.276246726512909,,,,27.75296,,,,,
432638.908792644739151,792197.172244101762772,,,,2.92574,,,,,
374569.111220479011536,793693.573162734508514,,,,32.36004,,,,,
396784.043307080864906,792855.292650923132896,,,,37.63435,,,,,
400562.38484251499176,792887.940944880247116,,,,35.46783,,,,,
406411.220800518989563,792454.18996062874794,,,,10.44096,,,,,
400220.878937005996704,791973.267388448119164,,,,30.61360,,,,,
400378.260826766490936,791505.198490813374519,,,,31.01864,,,,,
400528.587270334362984,791808.165026247501373,,,,25.14560,,,,,
377042.063648298382759,792561.731955379247665,,,,39.87751,,,,,
400906.08759842813015,791714.10662730038166,,,,34.60213,,,,,
394355.656824141740799,791721.290354326367378,,,,27.10685,,,,,
453742.489829391241074,789717.708989500999451,,,,20.76582,,,,,
399115.201771646738052,791215.1998031437397,,,,33.20938,,,,,
399322.748687669634819,791078.346784770488739,,,,27.01133,,,,,
453979.453412070870399,789711.046259835362434,,,,20.50673,,,,,
394916.320538058876991,791466.414370074868202,,,,19.35167,,,,,
401006.614829391241074,791072.119750648736954,,,,24.21657,,,,,
382108.107939630746841,791612.414041996002197,,,,17.28888,,,,,
398384.028215229511261,791256.91732282936573,,,,27.10299,,,,,
454024.368766397237778,789521.848425194621086,,,,29.62397,,,,,
392457.364501312375069,790539.037729665637016,,,,28.74819,,,,,
454295.58333332836628,789001.711942255496979,,,,9.31992,,,,,
398970.687335953116417,791118.442585304379463,,,,39.68822,,,,,
398501.316929131746292,791134.777887135744095,,,,32.18213,,,,,
398777.575459316372871,789582.739829391241074,,,,32.85347,,,,,
401889.097769021987915,790724.940288707613945,,,,36.12541,,,,,
394618.52329395711422,791104.33333332836628,,,,36.04644,,,,,
401546.084317579865456,790639.887467190623283,,,,31.36236,,,,,
401711.267388448119164,789587.94914698600769,,,,32.75504,,,,,
453021.439632549881935,789119.883202105760574,,,,22.11554,,,,,
392206.137467190623283,790804.404855638742447,,,,29.19982,,,,,
392916.897965878248215,790761.89763779938221,,,,37.46916,,,,,
405666.092191606760025,790316.696194231510162,,,,37.14262,,,,,
399073.455380573868752,790506.753608927130699,,,,26.40877,,,,,
400364.395997375249863,790033.202427819371223,,,,41.02898,,,,,
398982.421916007995605,790306.645669296383858,,,,24.05430,,,,,
401777.613188982009888,790289.535433068871498,,,,19.68300,,,,,
406357.955708667635918,790117.396653547883034,,,,34.92950,,,,,
388605.83825458586216,790563.410433068871498,,,,26.66463,,,,,
399152.012795269489288,790370.797900259494781,,,,34.04145,,,,,
397073.215223103761673,790316.813648298382759,,,,38.39998,,,,,
396391.779199481010437,790240.31496062874794,,,,27.25803,,,,,
393050.140419945120811,790173.480971127748489,,,,38.40320,,,,,
397528.386482939124107,789335.587926506996155,,,,16.81063,,,,,
414049.387467190623283,789520.009514436125755,,,,19.25653,,,,,
396876.147309705615044,790003.662729665637016,,,,12.45542,,,,,
422016.754593178629875,788561.129265084862709,,,,15.74831,,,,,
400030.922244101762772,789895.782808393239975,,,,46.79724,,,,,
398781.562335953116417,789861.141732290387154,,,,36.50222,,,,,
397830.416338577866554,789899.027887135744095,,,,41.48693,,,,,
409470.084973752498627,788950.177493438124657,,,,23.18778,,,,,
403170.44422572851181,789341.176837265491486,,,,38.01388,,,,,
400668.436351701617241,788855.736220479011536,,,,35.59198,,,,,
397473.59744094312191,789652.873687669634819,,,,36.40611,,,,,
415026.682742789387703,788607.488188982009888,,,,30.65102,,,,,
415623.159776896238327,788683.210958003997803,,,,25.41620,,,,,
419568.675524935126305,788494.9251968562603,,,,30.62712,,,,,
401567.653871387243271,788475.908136487007141,,,,21.41511,,,,,
419297.094816267490387,788324.737204730510712,,,,17.59239,,,,,
398494.900262460112572,788466.704396322369576,,,,17.91740,,,,,
397807.749343827366829,788948.260170608758926,,,,30.97594,,,,,
385574.250656172633171,789131.427165359258652,,,,24.64142,,,,,
400336.313648298382759,788784.047900259494781,,,,32.22372,,,,,
419687.611548557877541,788177.090551182627678,,,,9.59671,,,,,
400216.572178483009338,788520.498359575867653,,,,39.82584,,,,,
397237.722112864255905,788347.339895009994507,,,,24.68777,,,,,
400229.816272959113121,788350.714895009994507,,,,41.99278,,,,,
393113.839238852262497,787969.414698168635368,,,,21.90338,,,,,
404431.160433068871498,787077.59251968562603,,,,30.24740,,,,,
407101.294291332364082,787531.58759842813015,,,,36.17365,,,,,
407072.270997375249863,787761.517388448119164,,,,25.19342,,,,,
392173.732939630746841,787525.368438318371773,,,,21.95137,,,,,
398280.500328078866005,788178.507545933127403,,,,33.81339,,,,,
414433.441601052880287,787523.056102365255356,,,,15.84897,,,,,
403461.708005249500275,787827.993438318371773,,,,23.95302,,,,,
385965.5748031437397,788201.511811017990112,,,,32.59338,,,,,
403614.261154860258102,787537.776246726512909,,,,27.60504,,,,,
420302.874671921133995,787107.159776896238327,,,,39.52660,,,,,
403216.03674541413784,787640.269685044884682,,,,30.48928,,,,,
392780.335629925131798,787893.86515748500824,,,,29.38918,,,,,
392131.595472440123558,787879.416338577866554,,,,23.52531,,,,,
393979.590551182627678,787738.618766397237778,,,,2.61732,,,,,
421007.019685044884682,786903.178149610757828,,,,27.62127,,,,,
392299.190616801381111,787682.829396322369576,,,,25.37761,,,,,
418834.625984251499176,786019.895997375249863,,,,23.67711,,,,,
394099.035104990005493,787266.508530184626579,,,,27.79869,,,,,
398511.406496062874794,787283.35236220061779,,,,23.06925,,,,,
392826.123031497001648,787340.278543308377266,,,,18.69212,,,,,
386017.583989500999451,787637.371391072869301,,,,14.93089,,,,,
392454.913057744503021,787383.886482939124107,,,,34.57026,,,,,
398629.701771646738052,786960.92585301399231,,,,31.24257,,,,,
398206.11581364274025,787067.048556432127953,,,,25.22812,,,,,
399154.100065618753433,786967.929461941123009,,,,29.13621,,,,,
393234.288057744503021,786913.613517060875893,,,,21.15758,,,,,
431747.47670604288578,785332.843175858259201,,,,24.91168,,,,,
417152.333661422133446,785518.691601052880287,,,,35.32476,,,,,
453097.344488188624382,783997.567585304379463,,,,38.91462,,,,,
440503.119094491004944,784077.748031497001648,,,,34.96387,,,,,
444088.435367450118065,783768.624015748500824,,,,43.71077,,,,,
452289.270669296383858,783508.373359575867653,,,,40.79667,,,,,
427757.880905508995056,784000.336614176630974,,,,24.45162,,,,,
421183.921587929129601,783745.717847764492035,,,,34.38182,,,,,
421819.585629925131798,783543.239173233509064,,,,30.43888,,,,,
379805.656167984008789,784700.721128612756729,,,,13.32532,,,,,
417402.313648298382759,782713.977690294384956,,,,26.66992,,,,,
433678.470144361257553,782082.085629925131798,,,,22.63195,,,,,
433235.076115489006042,782042.392060369253159,,,,25.19342,,,,,
365383.910104990005493,783663.612860888242722,,,,16.38279,,,,,
419839.133202105760574,781418.742454066872597,,,,31.12191,,,,,
400234.561679795384407,781764.940616801381111,,,,47.43932,,,,,
443355.177165359258652,779867.725721791386604,,,,42.73433,,,,,
449063.260826766490936,779024.27755905687809,,,,29.54978,,,,,
454061.25984251499176,777935.238188982009888,,,,25.75522,,,,,
451556.849737539887428,777729.432414695620537,,,,30.69872,,,,,
453794.287073493003845,777571.376968502998352,,,,35.04115,,,,,
353353.767388448119164,779643.066272959113121,,,,25.73983,,,,,
412410.56922572851181,777614.391404196619987,,,,35.04194,,,,,
413404.045931756496429,777001.017388448119164,,,,20.16152,,,,,
447939.086286082863808,775376.211942255496979,,,,23.89038,,,,,
420359.510170608758926,775749.038713917136192,,,,34.09123,,,,,
408485.570866137742996,775328.105314955115318,,,,29.27221,,,,,
438172.500984251499176,773932.968503937125206,,,,18.73836,,,,,
420762.78674541413784,773535.801509186625481,,,,40.22006,,,,,
437471.082020998001099,772704.979986876249313,,,,28.73886,,,,,
421626.600393697619438,773244.875328078866005,,,,27.05658,,,,,
436771.612204730510712,772330.900262460112572,,,,42.82291,,,,,
436084.315288707613945,772009.989173233509064,,,,29.45070,,,,,
440920.756233602762222,771640.592847764492035,,,,16.06402,,,,,
417066.395013123750687,772046.407808393239975,,,,26.37650,,,,,
451336.010170608758926,770961.622375324368477,,,,15.88146,,,,,
441465.562007874250412,770579.019356951117516,,,,20.12156,,,,,
431385.892388448119164,770994.231955379247665,,,,21.78903,,,,,
378121.698162734508514,772326.198818892240524,,,,24.48341,,,,,
444363.85728345811367,769512.407808393239975,,,,17.78642,,,,,
406164.059055119752884,770650.48162730038166,,,,40.21089,,,,,
438593.871719166636467,769531.877624675631523,,,,28.03515,,,,,
413477.76771654188633,769497.756889760494232,,,,31.46647,,,,,
442151.907152235507965,769160.007545933127403,,,,26.29150,,,,,
392134.674868762493134,770371.480971127748489,,,,35.15598,,,,,
390463.754593178629875,770126.682742789387703,,,,23.91076,,,,,
432616.654527559876442,768803.081692919135094,,,,48.56625,,,,,
439002.521981626749039,768428.412073493003845,,,,26.06676,,,,,
432372.093175858259201,768509.285761147737503,,,,2.48700,,,,,
438716.103018373250961,768187.425524935126305,,,,27.13514,,,,,
429379.382217854261398,768138.339566931128502,,,,28.22625,,,,,
443310.909776896238327,767937.348753273487091,,,,48.51440,,,,,
430318.540354326367378,767745.606955379247665,,,,11.85031,,,,,
450650.702755898237228,767081.506561681628227,,,,38.84024,,,,,
416478.490485563874245,768067.22670604288578,,,,17.20828,,,,,
391410.856299206614494,768778.462926506996155,,,,40.32574,,,,,
442402.134514436125755,767162.045275583863258,,,,41.59418,,,,,
383462.651574805378914,768366.415354326367378,,,,25.97737,,,,,
443573.736220479011536,766436.695538058876991,,,,40.04655,,,,,
443797.107939630746841,766373.348097115755081,,,,33.23338,,,,,
446981.382874011993408,766178.512139111757278,,,,18.30096,,,,,
443800.87992125749588,766255.459973752498627,,,,36.32703,,,,,
411761.149606302380562,766512.418635174632072,,,,31.87646,,,,,
380432.178149610757828,767466.913713917136192,,,,29.34429,,,,,
388578.027887135744095,767025.593832015991211,,,,28.02299,,,,,
386449.179133862257004,767019.625328078866005,,,,27.06561,,,,,
392914.141732290387154,766657.913385823369026,,,,38.67081,,,,,
392654.11089238524437,766642.40748031437397,,,,35.64949,,,,,
418619.877296581864357,765638.736220479011536,,,,15.42756,,,,,
417322.01837269961834,765750.672572180628777,,,,32.57491,,,,,
436274.89763779938221,764994.423228353261948,,,,30.46830,,,,,
444428.778871387243271,764522.57414698600769,,,,32.63026,,,,,
417824.298556432127953,765256.636811017990112,,,,24.18424,,,,,
410587.70767717063427,765182.248031497001648,,,,35.86242,,,,,
435136.883202105760574,764280.386482939124107,,,,19.29889,,,,,
413639.118438318371773,764743.33759842813015,,,,26.37650,,,,,
435800.742782145738602,763400.273950129747391,,,,30.01271,,,,,
434996.452099740505219,763941.319553807377815,,,,32.08245,,,,,
435014.335629925131798,763668.557742789387703,,,,25.57529,,,,,
390672.916010499000549,764903.08333332836628,,,,39.52660,,,,,
388460.552493438124657,764989.915354326367378,,,,36.91502,,,,,
416110.676837265491486,763650.88484251499176,,,,35.34428,,,,,
392091.177165359258652,763988.376312330365181,,,,35.97458,,,,,
416396.842847764492035,763087.125656172633171,,,,41.82140,,,,,
422140.044619426131248,762606.351377949118614,,,,34.67057,,,,,
390655.461942255496979,763434.469816267490387,,,,40.96359,,,,,
416419.403871387243271,762793.070538058876991,,,,45.12802,,,,,
385082.065288707613945,763259.219816267490387,,,,32.69644,,,,,
409378.96325458586216,762137.451771646738052,,,,35.91972,,,,,
356404.646981626749039,763470.315288707613945,,,,25.10636,,,,,
431349.044947504997253,760987.316601052880287,,,,46.86477,,,,,
391164.60728345811367,762224.489173233509064,,,,41.00286,,,,,
375911.946194231510162,762359.492125988006592,,,,26.37650,,,,,
432205.603674545884132,760471.257874011993408,,,,29.94242,,,,,
404553.551181107759476,760830.11581364274025,,,,28.96117,,,,,
385232.454724416136742,761188.329068243503571,,,,36.71855,,,,,
404087.521325454115868,760721.951115489006042,,,,43.90264,,,,,
418624.322834640741348,760184.755577430129051,,,,33.58123,,,,,
408166.455380573868752,759226.049868762493134,,,,43.20219,,,,,
373118.029199481010437,759446.596128612756729,,,,29.04378,,,,,
374140.48228345811367,759673.409448817372322,,,,31.90728,,,,,
432507.708005249500275,757602.120406821370125,,,,30.29839,,,,,
432276.471784770488739,757100.517388448119164,,,,32.04910,,,,,
349948.856955379247665,759498.420931756496429,,,,25.17170,,,,,
431894.798228353261948,756979.162729665637016,,,,37.59033,,,,,
431281.255577430129051,756651.456692919135094,,,,37.57812,,,,,
410889.479330703616142,757069.97670604288578,,,,30.66555,,,,,
410239.370406821370125,757036.464566931128502,,,,31.55420,,,,,
444100.385170608758926,755717.776574805378914,,,,42.15163,,,,,
455860.214566931128502,913708.404855638742447,,,,26.69501,,,,,
396643.747703418135643,913764.222769021987915,,,,12.36894,,,,,
450712.35728345811367,911496.394028872251511,,,,35.44537,,,,,
445380.162729665637016,911883.075131237506866,,,,23.21891,,,,,
485074.266404196619987,909561.722769021987915,,,,19.60034,,,,,
458342.135170608758926,909445.261811017990112,,,,29.16691,,,,,
439162.024934381246567,909686.391404196619987,,,,27.66860,,,,,
421753.80511811375618,909439.926181107759476,,,,29.06665,,,,,
438760.334317579865456,909076.812992125749588,,,,22.24669,,,,,
429844.026246726512909,908486.41240157186985,,,,29.26092,,,,,
438539.311023622751236,907799.648950129747391,,,,24.20272,,,,,
409068.340879261493683,908199.119750648736954,,,,26.79501,,,,,
432154.992782145738602,906679.93996062874794,,,,20.16152,,,,,
409136.153871387243271,907663.603346452116966,,,,21.61227,,,,,
420298.214238852262497,907240.584317579865456,,,,37.02009,,,,,
407943.78740157186985,907534.204396322369576,,,,36.55658,,,,,
408150.662729665637016,907170.05511811375618,,,,21.22469,,,,,
420070.281824141740799,906731.89337269961834,,,,33.75157,,,,,
465807.861876636743546,905258.619094491004944,,,,24.21657,,,,,
415762.204724416136742,906701.418635174632072,,,,34.92630,,,,,
455923.867125988006592,904772.251968502998352,,,,18.49005,,,,,
469773.421587929129601,903553.590879261493683,,,,25.13543,,,,,
408516.118110239505768,905138.86515748500824,,,,27.72943,,,,,
443973.641732290387154,903588.32414698600769,,,,8.49680,,,,,
419460.525590553879738,904359.030511811375618,,,,23.45128,,,,,
420734.830380573868752,904188.307086616754532,,,,16.40360,,,,,
472557.423884510993958,902317.786089241504669,,,,15.00924,,,,,
480570.306102365255356,900452.005577430129051,,,,38.82395,,,,,
399538.960301831364632,902879.224409446120262,,,,18.02640,,,,,
490360.383530184626579,899875.962926506996155,,,,17.02829,,,,,
412939.489829391241074,901781.103346452116966,,,,26.06676,,,,,
427899.21259842813015,900997.771981626749039,,,,24.91168,,,,,
414146.942913383245468,900342.188976377248764,,,,34.69413,,,,,
454786.020669296383858,899370.893700793385506,,,,18.73836,,,,,
428475.192913383245468,900498.649606302380562,,,,7.37981,,,,,
397040.836942255496979,901391.395997375249863,,,,15.36019,,,,,
429612.117782145738602,900259.450131237506866,,,,14.99767,,,,,
412800.465223103761673,900478.908792644739151,,,,21.61227,,,,,
412427.728346452116966,900386.609580054879189,,,,20.87851,,,,,
412833.399934381246567,900353.481955379247665,,,,24.56637,,,,,
412816.833989500999451,900210.604658797383308,,,,21.70271,,,,,
412809.114501312375069,900114.756889760494232,,,,19.90389,,,,,
461667.371391072869301,898190.46259842813015,,,,32.62565,,,,,
461349.391404196619987,897834.922572180628777,,,,27.23123,,,,,
426851.804133862257004,898830.219160109758377,,,,24.10548,,,,,
403715.807742789387703,898752.950787395238876,,,,25.53708,,,,,
415994.803149610757828,898484.539698168635368,,,,22.34390,,,,,
457041.803477689623833,897144.889435693621635,,,,29.89248,,,,,
383197.225065618753433,899129.098753273487091,,,,39.78050,,,,,
416238.98523622751236,898160.880249351263046,,,,23.99049,,,,,
439526.706692919135094,896704.206692919135094,,,,26.01869,,,,,
437375.81496062874794,896209.75492125749588,,,,12.45542,,,,,
462687.39271654188633,894943.178149610757828,,,,34.36277,,,,,
462159.239829391241074,894799.234908133745193,,,,23.67711,,,,,
453895.883858263492584,894232.794291332364082,,,,22.41124,,,,,
427486.313320204615593,894885.625,,,,22.99471,,,,,
456571.048884510993958,893653.937007874250412,,,,12.79475,,,,,
454394.216207355260849,893884.495406821370125,,,,14.65720,,,,,
444438.411089241504669,893884.510498687624931,,,,27.06174,,,,,
481881.103346452116966,892502.923228353261948,,,,39.20189,,,,,
444551.914041996002197,893433.158136487007141,,,,26.52654,,,,,
444890.02263779938221,893210.585301831364632,,,,19.35167,,,,,
453591.085301831364632,892140.970800518989563,,,,27.31913,,,,,
440244.906824141740799,889225.902230978012085,,,,15.17879,,,,,
488524.68011811375618,887916.91174541413784,,,,49.31605,,,,,
456424.841863512992859,888547.77329395711422,,,,19.92013,,,,,
382684.077427819371223,890407.487204730510712,,,,14.25807,,,,,
463633.558070868253708,887388.18077427148819,,,,14.07225,,,,,
433113.96259842813015,888179.653215229511261,,,,30.99324,,,,,
396116.998687669634819,888962.65748031437397,,,,22.41124,,,,,
450326.247047245502472,886265.394685044884682,,,,5.83630,,,,,
477506.577427819371223,885122.193897634744644,,,,32.05768,,,,,
421368.847112864255905,886734.002624675631523,,,,24.28714,,,,,
463257.738845139741898,885439.711286082863808,,,,11.27699,,,,,
421865.057414695620537,886572.403871387243271,,,,29.96516,,,,,
422044.930446192622185,886433.86515748500824,,,,28.97842,,,,,
422962.298556432127953,886278.10170604288578,,,,28.51470,,,,,
401708.276246726512909,886937.36515748500824,,,,21.21911,,,,,
477202.442585304379463,884460.511154860258102,,,,22.85296,,,,,
419259.070209980010986,886102.502624675631523,,,,35.29428,,,,,
453527.695209980010986,884823.391076117753983,,,,24.89548,,,,,
418225.058070868253708,885401.087926506996155,,,,36.48479,,,,,
420564.559711292386055,885232.215879261493683,,,,15.55293,,,,,
476880.035433068871498,883566.01410761475563,,,,40.56526,,,,,
422076.916010499000549,885106.105643048882484,,,,35.12913,,,,,
484669.482611551880836,882232.651574805378914,,,,8.66382,,,,,
437601.696194231510162,883919.50984251499176,,,,25.18764,,,,,
481500.671587929129601,882425.761482939124107,,,,44.24790,,,,,
488770.938976377248764,882296.897965878248215,,,,21.12016,,,,,
482276.50984251499176,882226.401574805378914,,,,40.96960,,,,,
485330.086942255496979,881862.364173233509064,,,,23.11875,,,,,
482339.034448817372322,882113.08825458586216,,,,39.16880,,,,,
482784.857939630746841,881774.609908133745193,,,,15.95963,,,,,
485608.368438318371773,881466.621719166636467,,,,24.13950,,,,,
457983.346128612756729,881789.769028872251511,,,,23.65802,,,,,
473701.703740164637566,880274.655839890241623,,,,16.08800,,,,,
432053.843175858259201,882008.599737539887428,,,,17.28888,,,,,
447926.426181107759476,881115.160104990005493,,,,19.06007,,,,,
