,X,Y,Long,Lat,Northeast,North,Center,West,SouthEast,Northwest,East,South,SouthWest,X_new,Y_new
567,-123.200151227,43.2844489119,593522.8608,571182.9723,,,,,,,,,5.22139,-2166697.3244,2566678.68686
568,-123.198819701,43.2825396267,593854.3321,570475.8336,,,,,,,,,10.01714,-2166654.35671,2566443.81085
569,-123.18900062,43.2839277161,596484.0042,570895.6972,,,,,,,,,7.88212,-2165849.89157,2566368.67962
570,-123.175618837,43.2724783233,599909.2073,566608.6688,,,,,,,,,7.80519,-2165173.75714,2564837.24103
571,-123.176076846,43.256694691,599599.8341,560863.1666,,,,,,,,,23.41269,-2165706.40595,2563156.79348
572,-122.900021006,43.2947331535,673506.544,572447.9381,,,,,,,,,20.90592,-2143114.63356,2560975.26296
573,-122.901397125,43.2959169192,673152.9747,572889.8998,,,,,,,,,9.16653,-2143184.40637,2561133.21317
574,-122.886752485,43.2951977298,677042.2376,572514.2323,,,,,,,,,23.11261,-2142071.41789,2560725.92477
575,-122.881719945,43.2960323997,678390.2208,572779.4093,,,,,,,,,29.11031,-2141655.21461,2560701.99409
576,-122.876025853,43.2969414886,679914.9886,573066.6844,,,,,,,,,39.41274,-2141185.40354,2560671.16049
577,-122.870926817,43.2982016785,681285.0699,573486.548,,,,,,,,,14.25184,-2140750.79587,2560691.40723
578,-122.865778071,43.3003118845,682677.2492,574215.7848,,,,,,,,,11.86023,-2140285.8673,2560801.70243
579,-122.861560896,43.3028875362,683826.3496,575121.8063,,,,,,,,,31.41923,-2139878.68811,2560982.90949
580,-122.854063934,43.304439934,685837.2753,575630.0623,,,,,,,,,32.4071,-2139249.10865,2560980.58265
581,-122.848833443,43.306611711,687251.5527,576381.397,,,,,,,,,21.74234,-2138775.98243,2561095.731
582,-122.911275466,43.3061386508,670633.7929,576690.7703,,,,,,,,,3.60646,-2143631.35445,2562451.8982
583,-122.905866037,43.3100153975,672114.3647,578060.8516,,,,40.67695,,,,,,-2143091.11891,2562745.51856
584,-122.910438522,43.3018498492,670810.5777,575121.8063,,,,,,,,,5.00966,-2143700.27527,2561973.21956
585,-122.904549173,43.3020366682,672379.5416,575143.9044,,,,,,,,,3.81065,-2143237.9025,2561860.4146
586,-122.90779942,43.2857712919,671340.9317,569243.7158,,,,,,,,,29.30502,-2143997.25018,2560189.87398
587,-122.904490718,43.2860847825,672224.8551,569332.1081,,,,,,,,,7.72145,-2143730.91849,2560148.84324
588,-122.888607984,43.2875760605,676467.6874,569751.9717,,,,,,,,,7.6913,-2142452.86826,2559950.56254
589,-122.86010455,43.2912112535,684091.5266,570856.876,,,,,,,,,6.12395,-2140129.37961,2559698.10194
590,-122.816586876,43.3192014655,695960.3402,580724.2108,,,,16.96111,,,,,,-2135884.39113,2561720.5364
591,-122.805530489,43.322249278,698932.5326,581751.7718,,,,8.66382,,,,,,-2134932.53896,2561798.94252
592,-122.793924984,43.3240030784,702037.3135,582304.2239,,,,24.71612,,,,,,-2133978.36377,2561726.36338
593,-122.790383623,43.3280785814,703020.6783,583762.6975,,,,19.29889,,,,,,-2133577.24159,2562083.9238
594,-122.79522429,43.3188814412,701639.548,580447.9848,,,,37.19276,,,,,,-2134238.19683,2561206.2746
595,-122.808616912,43.3171817846,698059.6581,579928.6798,,,,25.16301,,,,,,-2135329.30557,2561324.84502
596,-122.810163051,43.317422976,697650.8437,580028.1212,,,,27.05658,,,,,,-2135441.67539,2561385.452
597,-122.820942945,43.3179894683,694789.1417,580315.3963,,,,23.06925,,,,,,-2136259.7695,2561688.47739
598,-122.696416183,43.3183477163,727918.0667,579534.403,,,,18.84348,,,,,,-2126593.17419,2558933.98664
599,-122.700977621,43.3249304757,726768.9663,581965.1923,,,,16.35934,,,,,,-2126743.12132,2559742.2326
600,-122.686019032,43.3111505877,730614.0331,576838.4367,,,,,,,,,16.13945,-2126009.54284,2557929.25501
601,-122.681796668,43.3046820098,731674.7411,574451.8435,,,,,,,,,30.6769,-2125882.17187,2557140.83085
602,-122.704977499,43.3184833958,725641.964,579644.8933,,,,26.3765,,,,,,-2127252.91046,2559140.15117
603,-122.715248368,43.3199191506,722923.8996,580241.5416,,,,12.68278,,,,,,-2128004.92746,2559524.11488
604,-122.717352764,43.3251546159,722415.6436,582164.0751,,,,10.81755,,,,,,-2128005.93025,2560132.84377
605,-122.725181168,43.3234229309,720316.3256,581589.5249,,,,11.23681,,,,,,-2128666.59073,2560122.41249
606,-122.724224801,43.3178009646,720515.2084,579534.403,,,,14.58558,,,,,,-2128766.63516,2559497.937
607,-122.720853451,43.3344263503,721575.9164,585567.1801,,,,14.32855,,,,,,-2127990.11774,2561205.78725
608,-122.525905695,43.3116492615,773217.3171,575927.2276,,,,,,,,,33.51785,-2113572.40839,2554411.31057
609,-122.533617076,43.3112674177,771162.1952,575838.8353,,,,,,,,,22.76639,-2114182.55018,2554541.85504
610,-122.527692954,43.3153773948,772775.3554,577297.3088,,,,19.38325,,,,,21.66848,-2113596.40537,2554851.2113
611,-122.520354675,43.3194518178,774764.183,578733.6844,,,,21.82127,,,,,,-2112901.67481,2555125.35063
612,-122.51679919,43.3199402101,775714.4007,578888.371,,,,41.37732,,,,,,-2112610.77745,2555098.72721
613,-122.505024607,43.3180886929,778830.2306,578137.0361,,,,19.83063,,,,,,-2111754.05756,2554638.29216
614,-122.503208425,43.3209109927,779338.4865,579153.548,,,,24.13487,,,,,,-2111526.3799,2554900.87975
615,-122.499651206,43.308904881,780178.2138,574756.0291,,,,,,,,,19.02405,-2111619.33556,2553533.09484
616,-122.495379683,43.3078284308,781305.2161,574336.1655,,,,,,,,,30.71002,-2111320.90319,2553322.63948
617,-122.488918115,43.3058201911,783006.7686,573562.7325,,,,,,,,,13.75322,-2110881.10466,2552963.5249
618,-122.482487047,43.3047208009,784708.3212,573120.7709,,,,,,,,,21.41542,-2110415.72055,2552702.67658
619,-122.705961952,44.8582030224,740456.2291,1140635.786,,,,12.06077,,,,,,-2079720.09955,2724096.10658
620,-122.704048662,44.8572086545,740942.387,1140260.118,,,,14.4653,,,,,,-2079605.74039,2723947.89074
621,-122.697969196,44.8519880599,742467.1549,1138315.487,,,,29.41046,,,,,,-2079305.93895,2723256.51746
622,-122.693192634,44.8496532415,743682.5495,1137431.564,,,,7.85616,,,,,,-2079015.81057,2722902.29786
623,-122.689288746,44.8478474587,744676.9632,1136746.523,,,,21.08453,,,,,,-2078775.50475,2722623.76045
624,-122.683244203,44.8457788598,746223.8293,1135950.992,,,,28.29464,,,,,,-2078380.95524,2722270.30148
625,-122.686770883,44.8420735227,745273.6115,1134625.107,,,,13.94677,,,,,,-2078762.70508,2721951.11991
626,-122.692385721,44.8417850366,743815.138,1134558.813,,,,14.4653,,,,,,-2079197.41303,2722043.09635
627,-122.695867094,44.8459638198,742953.3127,1136105.679,,,,12.76686,,,,,,-2079332.46246,2722566.21063
628,-122.70625425,44.8478881721,740279.4445,1136879.112,,,,11.20455,,,,,,-2080060.69915,2722999.33647
629,-122.715601447,44.8493464304,737870.7532,1137475.76,,,,12.59807,,,,,,-2080724.40973,2723359.91719
630,-122.71563123,44.8523780063,737892.8513,1138580.664,,,,13.91835,,,,,,-2080633.04484,2723684.78682
631,-122.715852105,44.8559516957,737870.7532,1139884.45,,,,20.3814,,,,,,-2080539.42622,2724071.81437
632,-122.725447455,44.8594056354,735417.8658,1141210.335,,,,22.9365,,,,,,-2081160.17607,2724651.29108
633,-122.683289593,44.8697922983,746444.8101,1144701.834,,,,13.07331,,12.16488,,,,-2077643.6848,2724839.6677
634,-122.68217776,44.8651438937,746687.889,1143000.281,,,,12.80519,,,,,,-2077702.77546,2724318.19707
635,-122.677454317,44.8619584351,747881.1856,1141806.985,,,,13.94677,,,,,,-2077442.91675,2723874.2333
636,-122.670989476,44.8600790398,749538.542,1141077.747,,,,20.39319,,,,,,-2077010.71672,2723531.90938
637,-122.670989476,44.8600790398,749538.542,1141077.747,,,,20.39319,,,,,,-2077010.71672,2723531.90938
638,-120.402286638,45.2107255695,1337517.537,1261481.781,,24.82828,,,,,,,,-1894513.82936,2713742.53507
639,-120.3680502,45.1830524984,1346356.77,1251405.054,,24.96394,,,,,,,,-1892694.9952,2710083.16671
640,-120.340603906,45.1902915787,1353428.158,1254056.825,,35.50647,,,,,,,,-1890406.07342,2710315.76851
641,-120.306302192,45.1946035263,1362267.392,1255647.887,,23.7711,,,,,,,,-1887679.09473,2710097.90995
642,-120.283728812,45.1790468143,1368101.286,1249990.777,,30.04714,,,,,,,,-1886401.69778,2707975.5665
643,-120.283842529,45.1484978793,1368101.286,1238853.341,,5.53965,,,,,,,,-1887269.23645,2704690.06208
644,-120.316069234,45.1422496043,1359792.406,1236555.141,,7.42512,,,,,,,,-1889894.85113,2704658.04218
645,-120.360574326,45.1554041812,1348301.402,1241328.328,,12.03294,,,,,,,,-1892906.84931,2706959.37719
646,-120.39347029,45.1554390441,1339815.737,1241328.328,,20.12471,,,,,,,,-1895405.65572,2707618.79496
647,-120.238561694,45.3127832955,1379592.29,1298783.348,,20.95202,,,,,,,,-1879217.0708,2721471.81789
648,-120.116264775,45.3090501197,1411059.963,1297545.855,,10.81935,,,,,,,,-1870044.54328,2718657.63358
649,-120.092269398,45.3012104487,1417247.426,1294717.3,,2.61776,,,,,,,,-1868442.56572,2717341.80933
650,-120.066368407,45.2734784118,1423965.243,1284640.574,,19.51196,,,,,,,,-1867249.63355,2713847.36544
651,-120.032922379,45.2481345332,1432627.693,1275447.77,,19.12316,,,,,,,,-1865415.42027,2710461.84654
652,-120.016169263,45.2815234682,1436870.526,1287645.912,,8.64926,,,,,,,,-1863214.47605,2713728.26406
653,-119.955044797,45.2080335458,1452781.147,1260951.426,,13.80627,,,,,,,,-1860611.76168,2704616.62459
654,-119.959557774,45.1653824809,1451720.439,1245394.375,,28.74298,,,,,,,,-1862138.25037,2700110.95375
655,-119.911862226,45.1370251814,1464095.365,1235140.864,,7.67185,,,,,,,,-1859295.34221,2696122.20682
656,-119.872816472,45.1998600505,1473995.308,1258122.872,,11.20641,,,,,,,,-1854586.13127,2702128.86394
657,-119.877887574,45.1746717936,1472757.814,1248930.068,,24.1555,,,,,,,,-1855668.31504,2699514.16101
658,-119.883696104,45.1441528172,1471343.537,1237792.634,,6.8017,,,,,,,,-1856954.40883,2696339.43902
659,-119.909757189,45.0744584612,1464802.504,1212335.641,,15.12403,,,,,,,,-1860867.94681,2689339.60607
660,-120.058872641,45.0853056257,1426263.445,1216048.118,,26.38039,,,,,,,,-1871922.94694,2693436.73854
661,-120.095191581,45.0796190299,1416893.857,1213926.703,,15.25243,,,,,,,,-1874846.70618,2693540.21866
662,-120.19383199,45.0644039147,1391436.862,1208269.593,,6.12775,,,,,,,,-1882782.05122,2693851.86862
663,-120.664805543,44.9138473428,1269646.912,1153279.78,,13.96166,,,,,,,,-1922914.70575,2687078.58457
664,-120.671340865,44.9314174637,1267967.459,1159688.225,,20.98797,,,,,,,,-1922910.7303,2689100.83221
665,-120.691293113,44.9262941436,1262796.507,1157831.986,,12.86282,,,,,,,,-1924577.18243,2688953.63758
666,-120.678911517,44.895640415,1265978.631,1146650.355,,7.49382,,,,,,,,-1924509.96501,2685405.55263
667,-120.677173424,44.8849739481,1266420.593,1142761.091,,,22.37277,,,,,,,-1924682.3236,2684222.91164
668,-120.670012549,44.8855909142,1268276.831,1142982.073,,,9.50513,,,,,,,-1924118.79194,2684144.27705
669,-120.66233922,44.8859656765,1270265.659,1143114.661,,,7.30078,,,,,,,-1923523.11032,2684029.25737
670,-120.658449666,44.8980950944,1271282.171,1147534.277,,20.12271,,,,,,,,-1922880.19686,2685255.42091
671,-120.658725856,44.8742103516,1271193.779,1138827.632,,,5.91911,,,,,,,-1923583.36143,2682691.45326
672,-120.697828772,44.8908811963,1261072.855,1144926.703,,16.42443,,,,,,,,-1926087.94471,2685276.84853
673,-120.693328045,44.8708840905,1262221.956,1137634.335,,,6.82445,,,,,,,-1926316.76394,2683034.50174
674,-120.672865424,44.8699466108,1267525.497,1137280.767,,,14.26475,,,,,,,-1924783.31508,2682519.03861
675,-120.620029056,44.8783792476,1281226.308,1140330.303,,,26.1872,,,,,,,-1920513.70815,2682357.34004
676,-120.610143699,44.8809351521,1283789.686,1141258.422,,,24.7357,,,,,,,-1919687.05492,2682432.61672
677,-120.583373297,44.8826549488,1290728.486,1141877.169,,,11.33838,,,,,,,-1917596.70425,2682077.19651
678,-120.569058885,44.8913936904,1294440.963,1145059.293,,9.82495,,,,,,,,-1916256.44377,2682728.79997
679,-120.561069674,44.917222186,1296518.183,1154473.077,,30.2559,,,,,,,,-1914912.52903,2685347.03864
680,-120.576615169,44.9307916403,1292496.333,1159423.048,,23.27475,,,,,,,,-1915711.17895,2687120.40495
681,-120.60922239,44.935372477,1284054.864,1161102.502,,19.97993,,,,,,,,-1918065.28385,2688270.9664
682,-119.957376016,45.5962747634,1451244.791,1402504.466,,11.23868,,,,,,,,-1850023.35886,2746458.40476
683,-119.954555831,45.5841414297,1451996.125,1398084.85,,19.0351,,,,,,,,-1850146.46017,2745097.90764
684,-119.94280551,45.5676023796,1455045.662,1392074.171,,17.81509,,,,,,,,-1849716.34392,2743089.40577
685,-119.936835961,45.5604227256,1456592.527,1389466.597,,11.1781,,,,,,,,-1849463.79563,2742200.57768
686,-119.936835961,45.5604227256,1456592.527,1389466.597,,11.1781,,,,,,,,-1849463.79563,2742200.57768
687,-119.943008028,45.5466349504,1455045.662,1384428.233,,17.37664,,,,,,,,-1850312.49754,2740836.89682
688,-119.952000599,45.5442533639,1452747.46,1383544.311,,13.09922,,,,,,,,-1851058.66836,2740755.71532
689,-119.988872182,45.568418907,1443245.284,1392295.152,,8.81851,,,,,,,,-1853176.75405,2744074.74568
690,-119.999644424,45.5798585819,1440460.926,1396449.591,,14.54899,,,,,,,,-1853673.54174,2745515.71343
691,-119.996395859,45.5565735995,1441344.848,1387963.928,,16.95135,,,,,,,,-1854074.41678,2742946.92868
692,-119.989541123,45.5513320727,1443112.696,1386063.492,,9.94078,,,,,,,,-1853701.56546,2742249.20257
693,-119.988444815,45.5971419948,1443289.48,1402769.644,,14.03391,,,,,,,,-1852347.33086,2747156.91655
694,-119.974928999,45.6025361529,1446736.781,1404758.472,,11.04353,,,,,,,,-1851176.29716,2747473.93277
695,-121.612126306,45.6291299694,1027806.496,1415953.523,,42.03076,,,,,,,,-1973828.37155,2783277.54782
696,-121.623185716,45.6204185448,1024933.743,1412815.595,,28.55539,,,,,,,,-1974917.74341,2782574.37906
697,-121.636673552,45.612409683,1021442.247,1409942.844,,28.9791,,,,,,,,-1976169.13937,2781997.08007
698,-121.568104902,45.6122073925,1038988.126,1409633.47,,16.99622,,,,,,,,-1971017.91753,2780551.42105
699,-121.61232378,45.6572480651,1027894.888,1426207.034,,4.78151,,,,,,,,-1973011.44777,2786292.80891
700,-121.678512794,45.6398738157,1010879.363,1420107.963,,0.0,,,,,,,,-1978500.94225,2785808.49104
701,-121.679474875,45.6362278678,1010614.186,1418782.078,,0.0,,,,,,,,-1978681.38604,2785438.14845
702,-122.662097434,45.3340459053,756392.878,1313749.142,,,,,,28.97169,,,,-2061736.1865,2774005.74127
703,-122.611958977,45.3168992564,769121.3748,1307163.912,,,,,,12.15751,,,,-2058487.97362,2771086.70729
704,-122.601459958,45.3164830781,771817.3412,1306942.933,,,,,,11.58978,,,,-2057709.96547,2770814.85965
705,-122.590741216,45.3147360781,774557.5037,1306235.794,,,,,,13.16114,,,,-2056956.23872,2770396.11728
706,-122.605141532,45.2995616768,770712.4369,1300799.665,,,,,,10.52066,,,,-2058507.17522,2769086.25381
707,-122.602024715,45.2941614177,771463.7718,1298810.837,,,,,,7.29525,,,,-2058438.25905,2768441.61771
708,-122.668543388,45.2950015387,754359.8541,1299562.172,,,,,,0.0,,,,-2063423.88368,2769973.94584
709,-122.679049613,45.3002619239,751708.0841,1301551.0,,,,,,0.0,,,,-2064053.25185,2770764.15394
710,-122.675333756,45.3111236846,752768.7921,1305484.459,,,,,,9.32231,,,,-2063438.77679,2771843.96915
711,-122.685706325,45.3127481738,750117.022,1306147.402,,,,,,10.58962,,,,-2064169.87944,2772242.78851
712,-122.676175489,45.3152307921,752592.0074,1306987.129,,,,,,5.22232,,,,-2063375.65239,2772301.05693
713,-122.67407582,45.3233944575,753210.7537,1309948.272,,,,,,6.18596,,,,-2062966.08011,2773127.68399
714,-122.730715903,45.3167443166,738581.8217,1307915.247,,,,,,17.75829,,,,-2067435.85502,2773648.10532
715,-122.7304536,45.3277841788,738758.6064,1311937.1,,,,,,9.66551,,,,-2067075.3648,2774821.69762
716,-122.724070674,45.3361521003,740482.257,1314942.439,,,,,,12.04635,,,,-2066336.64615,2775576.75089
717,-122.720402795,45.3481056425,741542.9651,1319273.664,,,,,,7.80657,,,,-2065691.76735,2776773.87987
718,-124.002975328,43.0228382281,375849.3037,483994.159,,,,,,,,,14.79276,-2237299.7217,2557286.75292
719,-124.009286107,43.0147513075,374037.2607,481121.408,,,,,,,,,21.91924,-2238051.65229,2556570.92354
720,-124.013644267,43.021411197,372976.5526,483596.3935,,,,,,,,,17.41231,-2238173.60145,2557385.43739
721,-124.001410214,42.9902388476,375760.9113,472105.3894,,,,,,,,,9.97142,-2238235.86882,2553765.18609
722,-123.983948955,42.9884784774,380401.5091,471265.6622,,,,,,,,,8.76585,-2236937.80286,2553165.86963
723,-123.977845856,42.9915813689,382080.9636,472326.3703,,,,,,,,,12.48217,-2236363.54023,2553353.94513
724,-124.002522191,43.0036760041,375672.519,477011.1642,,,,,,,,,21.34182,-2237886.22883,2555227.76148
725,-124.012666843,42.9989883984,372888.1603,475420.1021,,,,,,,,,26.10711,-2238825.47905,2554965.62533
726,-123.989263461,43.0231455148,379517.5857,483949.9628,,,,,,,,,21.84979,-2236226.11555,2556996.86878
727,-124.007172504,43.032416309,374876.9879,487529.8525,,,,,,,,,20.44543,-2237314.51796,2558409.37102
728,-124.015861376,43.0310511848,372534.5909,487132.087,,,,,,,,,26.54674,-2238032.7012,2558468.04623
729,-123.991241239,43.0429883853,379296.6049,491198.1346,,,,,,,,,25.18337,-2235736.06932,2559164.50109
730,-123.982932613,43.0481021397,381594.8057,492965.9814,,,,,,,,,23.32034,-2234925.95316,2559515.69739
731,-123.98466299,43.0379746064,380976.0593,489297.6993,,,,,,,,,15.93122,-2235388.4727,2558473.80999
732,-123.99524325,43.0292700014,378014.916,486248.1636,,,,,,,,,22.4313,-2236491.34173,2557792.26569
733,-123.954232967,43.0411030073,389152.3507,490093.2304,,,,,,,,,19.86099,-2232926.98855,2558092.85185
734,-123.957042321,43.0323991386,388268.4273,486955.3023,,,,,,,,,19.37297,-2233426.79656,2557228.37351
735,-123.929434522,42.9921062137,395030.4412,471972.8009,,,,,,,,,8.36131,-2232589.03356,2552271.78275
736,-123.937093692,42.9872590931,392909.0251,470293.3465,,,,,,,,,8.76585,-2233340.44439,2551933.48714
737,-123.948229325,42.9796341661,389815.2932,467641.5763,,,,,,,,,15.73603,-2234451.75048,2551379.99578
738,-123.95010044,42.994989875,389550.1162,473254.4898,,,,,,,,,23.28129,-2234099.72632,2553065.7625
739,-123.948135169,42.9982060275,390124.6664,474403.5902,,,,,,,,,25.18337,-2233843.05041,2553363.41866
740,-123.887634732,42.9984780154,406300.4644,473829.04,,,,,,,,,33.15915,-2229138.3404,2551971.87993
741,-123.90216386,43.0332322232,402941.5555,486645.9292,,,,,,,,,52.18011,-2229142.57998,2556028.95161
742,-123.901288454,43.0382347681,403250.9287,488457.9721,,,,,,,,,42.81762,-2228912.9476,2556543.31308
743,-123.328262414,46.0376539575,593997.9155,1575393.98,,,,,,0.0,,,,-2089671.7905,2863585.82812
744,-123.332722593,46.0257868794,592716.2267,1571106.95,,,,,,3.69785,,,,-2090376.98354,2862420.96172
745,-123.318198569,46.024195403,596384.5087,1570399.813,,,,,,5.61308,,,,-2089347.05381,2861932.18672
746,-123.32469953,46.0536211907,595102.8198,1581183.678,,,,,,9.66551,,,,-2088904.38635,2865206.77109
747,-123.328399931,46.0509865348,594130.5041,1580255.558,,,,,,11.56643,,,,-2089262.35867,2865007.73451
748,-123.318209931,46.0562011968,596782.2743,1582067.601,,,,,,10.52066,,,,-2088340.8393,2865338.71162
749,-123.325129075,46.0799184785,595323.8007,1590774.247,,,,,,17.02632,,,,-2088108.73018,2868014.68082
750,-123.324817327,46.0771376093,595367.9969,1589757.735,,,,,,22.78686,,,,-2088173.07837,2867711.90987
751,-123.208681291,46.0708914226,624758.4495,1586487.218,,,,,,28.77407,,,,-2079738.04896,2864500.39086
752,-123.203945656,46.066514713,625907.5499,1584851.96,,,,,,23.51949,,,,-2079523.1574,2863930.83614
753,-123.216934516,46.0686406847,622637.0334,1585735.884,,,,,,21.61046,,,,-2080422.11515,2864441.43946
754,-123.193856923,46.0409241326,628161.5546,1575438.176,,,,,,14.85397,,,,-2079574.73452,2860985.64131
755,-123.193041532,46.0383969597,628338.3393,1574510.056,,,,,,7.97132,,,,-2079593.25398,2860698.73477
756,-123.191485087,46.0349168717,628691.9086,1573228.368,,,,,,19.96968,,,,-2079586.49854,2860294.15225
757,-123.18541085,46.0352979065,630238.7746,1573316.76,,,,,,11.20153,,,,-2079122.75513,2860201.81538
758,-123.186579886,46.0305433212,629885.2052,1571593.108,,,,,,15.01972,,,,-2079358.6145,2859721.15941
759,-123.185673941,46.0260784786,630061.9899,1569957.851,,,,,,2.77507,,,,-2079431.05176,2859225.94704
760,-123.208731234,46.0388859894,624360.684,1574819.429,,,,,,16.10238,,,,-2080744.84367,2861094.22964
761,-123.211882626,46.0429353256,623609.3491,1576322.098,,,,,,16.33156,,,,-2080852.28941,2861594.33243
762,-123.212152975,46.0339580863,623432.5645,1573051.583,,,,,,11.92651,,,,-2081153.79748,2860644.51361
763,-123.760930503,46.1027228067,485102.8392,1603185.466,,,,,,19.3467,,,,-2119737.77332,2880087.7744
764,-123.757018118,46.1028915161,486097.253,1603207.564,,,,,,9.00091,,,,-2119442.18987,2880018.44106
765,-123.752835089,46.1013700118,487135.863,1602610.916,,,,,,9.16814,,,,-2119180.52463,2879763.47741
766,-123.768703016,46.0877752321,482915.1288,1597815.632,,,,,,2.92493,,,,-2120792.05873,2878672.83613
767,-123.764506464,46.0875277026,483975.8369,1597683.044,,,,,,6.51777,,,,-2120488.63657,2878552.88799
768,-123.760167065,46.0878296215,485080.7411,1597749.338,,,,,,6.51777,,,,-2120157.05233,2878488.1532
769,-123.753099687,46.0876610119,486870.686,1597616.75,,,,,,7.69266,,,,-2119638.10911,2878312.58427
770,-123.749664633,46.0885438662,487754.6093,1597904.024,,,,,,10.43813,,,,-2119355.05564,2878329.79246
771,-123.735461204,46.0869943118,491334.4991,1597196.885,,,,,,10.2353,,,,-2118350.73902,2877848.4411
772,-123.733461602,46.0855334821,491820.6569,1596644.433,,,,,,15.67022,,,,-2118249.01371,2877648.62122
773,-123.730977133,46.0816608294,492395.2071,1595208.058,,,,,,10.29749,,,,-2118188.29659,2877181.67512
774,-123.729980573,46.0794449323,492616.188,1594390.429,,,,,,14.16794,,,,-2118185.08478,2876923.96335
775,-123.737319153,46.0828813183,490804.145,1595716.314,,,,,,6.76423,,,,-2118619.91878,2877452.75445
776,-123.74384091,46.0811257925,489124.6906,1595141.764,,,,,,5.8347,,,,-2119159.89669,2877411.5998
777,-123.737445231,46.0774214096,490693.6546,1593727.487,,,,,,15.34769,,,,-2118803.61151,2876875.31307
778,-123.718391203,46.094857764,495776.2141,1599892.852,,,,,,15.93122,,,,-2116833.26928,2878303.76739
779,-123.707691386,46.0827815346,498317.4938,1595384.843,,,,,,12.16488,,,,-2116424.61188,2876781.98594
780,-123.746088654,46.1084066223,488947.9059,1605108.0,,,,,,14.16794,,,,-2118455.36145,2880360.7974
781,-123.74907339,46.1118407823,488240.7672,1606389.689,,,,,,17.75829,,,,-2118567.04729,2880792.25706
782,-123.760548412,46.1097660645,485301.7219,1605748.845,,,,,,10.10967,,,,-2119484.37242,2880827.66458
783,-122.134702993,44.3845355202,885090.6642,964552.7242,,,,21.60139,,,,,,-2050698.86355,2660953.23859
784,-122.128563296,44.3826825206,886681.7264,963845.5855,,,,18.46543,,,,,,-2050285.36281,2660622.04137
785,-122.128327748,44.3925096909,886814.3149,967425.4752,,,,19.90389,,,,,,-2049970.05822,2661670.86846
786,-122.12212794,44.3915668063,888427.4751,967049.8078,,,,21.29152,,,,,,-2049524.46654,2661436.02727
787,-122.158612441,44.4077810222,879013.691,973148.8792,,,,13.45752,,,,,,-2051823.35439,2663962.0856
788,-122.160539277,44.4041146338,878483.337,971822.9941,,,,17.00096,,,,,,-2052081.69802,2663610.5418
789,-122.164825362,44.4061142016,877378.4327,972574.329,,,,17.1469,,,,,,-2052348.79826,2663917.51128
790,-122.164146614,44.4090348411,877577.3155,973635.037,,,,17.20828,,,,,,-2052208.44091,2664216.02888
791,-122.161959289,44.4124625032,878173.9638,974872.5298,,,,16.38279,,,,,,-2051937.4145,2664536.33925
792,-122.153160822,44.4124685589,880472.1646,974828.3336,,,,10.71628,,,,,,-2051264.66172,2664347.04504
793,-122.164068893,44.3823538059,877400.5307,963911.8797,,,,37.42673,,,,,,-2053010.71095,2661353.31154
794,-122.147256944,44.3829001732,881798.0497,964022.3702,,,,18.30322,,,,,,-2051708.45878,2661048.82736
795,-123.834285121,42.9640766016,420052.0477,460716.6957,,,,,,,,,29.33201,-2226106.30478,2547042.20098
796,-123.829689362,42.9646384051,421289.5405,460871.3823,,,,,,,,,25.99464,-2225731.19928,2546994.64708
797,-123.841025387,42.9634505014,418240.0048,460562.0091,,,,,,,,,39.19828,-2226650.06243,2547133.14119
798,-123.841089602,42.9616282034,418195.8086,459899.0665,,,,,,,,,42.61167,-2226713.84264,2546939.73798
799,-123.823149806,42.959918118,422968.9949,459081.4374,,,,,,,,,15.60978,-2225375.41142,2546336.60709
800,-123.810039409,42.9618849388,426504.6885,459655.9876,,,,,,,,,22.4313,-2224293.53015,2546240.06032
801,-123.797973176,42.9603000605,429708.9108,458948.8489,,,,,,,,,15.87459,-2223407.19714,2545788.16677
802,-123.791991706,42.9612045958,431322.0709,459214.0259,,,,,,,,,13.75322,-2222913.35829,2545745.00011
803,-123.785584424,42.9618786179,433045.7216,459390.8106,,,,,,,,,25.99464,-2222393.86354,2545667.24898
804,-123.84345555,42.9521521428,417422.3757,456473.8634,,,,,,,,,35.67001,-2227203.37513,2545981.64296
805,-123.846655005,42.9517529414,416560.5503,456363.373,,,,,,,,,46.54055,-2227464.81569,2546013.93238
806,-123.842178564,42.9484889284,417709.6508,455125.8802,,,,,,,,,41.97979,-2227222.36005,2545559.90319
807,-123.830869756,42.9800157076,421201.1481,466484.2958,,,,,,,,,6.08555,-2225326.96064,2548667.03427
808,-123.834108399,42.9773099302,420295.1267,465534.0781,,,,,,,,,9.98516,-2225665.74423,2548453.47412
809,-123.796543546,42.9840066904,430438.1476,467567.1019,,,,,,,,,5.61209,-2222532.48925,2548290.63421
810,-123.810767493,42.9525795898,426173.2172,456274.9806,,,,,,,,,4.00433,-2224649.9919,2545261.72422
811,-123.808687116,42.9477869756,426659.3751,454507.1339,,,,,,,,,7.6671,-2224642.80567,2544700.35935
812,-123.653836821,43.0757199165,469879.8455,499469.9657,,,,,,,,,25.67497,-2208507.5568,2554775.66315
813,-123.65742549,43.0731310698,468885.4317,498563.9442,,,,,,,,,40.88829,-2208868.99367,2554582.05822
814,-123.665387526,43.0718747205,466741.9175,498188.2768,,,,,,,,,37.01175,-2209527.09913,2554632.71941
815,-123.660060577,43.0744522429,468200.3911,499072.2002,,,,,,,,,17.51084,-2209031.12144,2554784.67415
