,UNIQUE_ID,DATE,X_1,Y_1,X,Y
505,LS_1162,6/10/09 0:00,906032.0325,1232685.405,276158.5723,375722.5235
506,LS_1163,6/10/09 0:00,906948.0235,1228756.166,276437.7664,374524.8914
507,LS_1164,6/10/09 0:00,908019.393,1220582.466,276764.3198,372033.5475
508,LS_1165,6/10/09 0:00,856604.0748,1278898.263,261092.9304,389808.203
509,LS_1168,6/18/09 0:00,1024276.025,1401246.831,312199.3424,427100.0478
510,LS_1175,3/16/10 0:00,391384.2646,480149.1094,119293.9277,146349.4532
511,LS_1195,6/22/09 0:00,1297603.017,945626.7853,395509.4122,288227.0534
512,LS_1220,8/23/10 0:00,615343.1157,1571211.218,187556.5877,478905.1946
513,LS_1221,8/23/10 0:00,615553.8727,1571005.337,187620.8264,478842.442
514,LS_1222,8/23/10 0:00,615404.3926,1570771.168,187575.2649,478771.0673
515,LS_1223,8/23/10 0:00,615432.1009,1570594.647,187583.7104,478717.2637
516,LS_1224,8/23/10 0:00,615575.6322,1570430.163,187627.4587,478667.129
517,LS_1225,8/23/10 0:00,615546.1339,1570274.744,187618.4676,478619.7573
518,LS_1227,8/23/10 0:00,615711.8163,1570057.879,187668.9676,478553.6568
519,LS_1228,8/23/10 0:00,615876.1796,1569869.161,187719.0655,478496.1356
520,LS_1229,8/23/10 0:00,615890.2909,1569674.343,187723.3667,478436.7551
521,LS_1232,11/29/10 0:00,422823.8061,1151552.576,128876.7002,350993.2364
522,LS_1233,11/29/10 0:00,420237.7885,1151308.726,128088.482,350918.9109
523,LS_1236,7/27/10 0:00,709886.1349,1545274.876,216373.3008,470999.7973
524,LS_1237,7/27/10 0:00,709800.8188,1545958.286,216347.2965,471208.1007
525,LS_1238,7/27/10 0:00,710612.6445,1541325.107,216594.741,469795.9076
526,LS_1244,7/27/10 0:00,704198.1417,1580041.369,214639.6005,481596.6247
527,LS_1246,7/28/10 0:00,698625.6444,1588851.509,212941.1032,484281.9554
528,LS_1248,7/28/10 0:00,696987.0267,1589824.423,212441.6525,484578.4996
529,LS_1249,7/28/10 0:00,696405.5718,1590154.928,212264.4251,484679.2376
530,LS_1250,7/28/10 0:00,696159.2995,1590149.318,212189.3613,484677.5276
531,LS_1251,7/28/10 0:00,695992.0837,1590138.865,212138.3939,484674.3416
532,LS_1252,7/28/10 0:00,695829.6759,1590199.072,212088.892,484692.6927
533,LS_1253,7/28/10 0:00,695826.0371,1590118.167,212087.7829,484668.0328
534,LS_1254,7/29/10 0:00,683287.3803,1594574.845,208266.0002,486026.4283
535,LS_1255,7/29/10 0:00,682346.4938,1594663.138,207979.218,486053.34
536,LS_1256,7/29/10 0:00,681685.0866,1594777.433,207777.621,486088.1771
537,LS_1257,7/29/10 0:00,681286.3928,1594869.671,207656.0992,486116.2913
538,LS_1262,7/29/10 0:00,641104.7396,1595541.824,195408.7309,486321.1635
539,LS_1263,7/29/10 0:00,640690.6377,1595528.895,195282.5126,486317.2228
540,LS_1264,7/29/10 0:00,639668.6216,1596250.434,194971.0021,486537.1479
541,LS_1265,7/29/10 0:00,635520.2081,1598101.423,193706.5656,487101.3293
542,LS_1266,7/29/10 0:00,635168.1928,1598281.282,193599.2714,487156.1503
543,LS_1267,8/23/10 0:00,597881.7383,1602461.725,182234.3597,488430.3494
544,LS_1268,8/23/10 0:00,596858.8616,1602923.502,181922.5868,488571.099
545,LS_1269,8/23/10 0:00,586184.6113,1607082.58,178669.0752,489838.7861
546,LS_1272,8/23/10 0:00,632578.5261,1598390.69,192809.9409,487189.4979
547,LS_1273,8/23/10 0:00,618037.541,1604184.41,188377.8485,488955.4238
548,LS_1274,8/23/10 0:00,615628.2857,1602830.088,187643.5075,488542.6265
549,LS_1275,8/23/10 0:00,607527.6293,1600430.888,185174.4273,487811.3503
550,LS_1276,8/23/10 0:00,589147.3109,1605610.356,179572.1061,489390.0522
551,LS_1277,8/23/10 0:00,624629.0269,1599280.687,190386.9335,487460.769
552,LS_1278,8/23/10 0:00,625281.1531,1599375.579,190585.7016,487489.6921
553,LS_1279,8/23/10 0:00,623673.4706,1600119.285,190095.6799,487716.3737
554,LS_1280,8/23/10 0:00,623467.2109,1600028.833,190032.812,487688.8039
555,LS_1281,8/23/10 0:00,623017.9132,1600304.531,189895.866,487772.8367
556,LS_1282,8/23/10 0:00,622783.3931,1600450.797,189824.3843,487817.4185
557,LS_1283,8/23/10 0:00,622722.2007,1600468.81,189805.7328,487822.9089
558,LS_1284,8/23/10 0:00,622585.8247,1600525.41,189764.1654,487840.1606
559,LS_1285,8/23/10 0:00,621819.5175,1600708.737,189530.595,487896.0387
560,LS_1286,8/23/10 0:00,621553.1136,1600519.527,189449.3951,487838.3674
561,LS_1287,8/23/10 0:00,621311.8824,1600478.54,189375.8678,487825.8746
562,LS_1288,8/23/10 0:00,621045.4684,1600246.448,189294.6648,487755.133
563,LS_1289,8/23/10 0:00,618896.7502,1599504.878,188639.7355,487529.1024
564,LS_1290,8/23/10 0:00,616876.1264,1597904.297,188023.8493,487041.2453
565,LS_1291,8/23/10 0:00,617098.6653,1597937.025,188091.6792,487051.2208
566,LS_1292,8/23/10 0:00,617304.4827,1598133.61,188154.4123,487111.1399
567,LS_1293,8/23/10 0:00,616629.7421,1597029.449,187948.7514,486774.5916
568,LS_1294,8/23/10 0:00,615584.7439,1596508.103,187630.2359,486615.6854
569,LS_1295,8/23/10 0:00,615014.981,1596050.589,187456.5722,486476.2351
570,LS_1296,8/23/10 0:00,615127.6325,1596151.1,187490.9084,486506.8708
571,LS_1297,8/23/10 0:00,614472.591,1596327.284,187291.2517,486560.5717
572,LS_1298,8/23/10 0:00,614625.7385,1596254.871,187337.9311,486538.5003
573,LS_1300,8/23/10 0:00,614017.77,1596383.078,187152.6223,486577.5777
574,LS_1301,8/23/10 0:00,613248.2963,1596420.612,186918.0867,486589.0181
575,LS_1302,8/23/10 0:00,613053.6963,1596465.995,186858.7726,486602.8508
576,LS_1303,8/23/10 0:00,612990.6946,1596395.515,186839.5697,486581.3685
577,LS_1304,8/23/10 0:00,612618.7042,1596501.188,186726.187,486613.5777
578,LS_1305,8/23/10 0:00,612065.6545,1595860.933,186557.6175,486418.4279
579,LS_1306,8/23/10 0:00,611702.7252,1595654.97,186446.9966,486355.6504
580,LS_1307,8/23/10 0:00,611854.125,1595385.752,186493.1433,486273.5928
581,LS_1308,8/23/10 0:00,611653.4703,1594026.442,186431.9837,485859.2751
582,LS_1309,8/23/10 0:00,611675.5927,1594399.431,186438.7266,485972.9621
583,LS_1310,8/23/10 0:00,611932.5191,1594644.503,186517.0378,486047.6601
584,LS_1312,8/23/10 0:00,611834.6453,1594966.675,186487.2059,486145.8581
585,LS_1313,8/23/10 0:00,611866.0969,1592144.692,186496.7923,485285.7177
586,LS_1314,8/23/10 0:00,611726.3222,1593311.401,186454.189,485641.3306
587,LS_1315,8/23/10 0:00,611696.918,1593519.106,186445.2266,485704.6391
588,LS_1316,8/23/10 0:00,611572.4083,1593861.835,186407.276,485809.1029
589,LS_1317,8/23/10 0:00,611463.2116,1589678.242,186373.9929,484533.9437
590,LS_1319,8/23/10 0:00,611468.6659,1588569.015,186375.6553,484195.8513
591,LS_1320,8/23/10 0:00,611566.6792,1588786.187,186405.5298,484262.0453
592,LS_1321,8/23/10 0:00,611589.4227,1589132.31,186412.462,484367.5436
593,LS_1322,8/23/10 0:00,610143.6811,1587652.481,185971.8,483916.4917
594,LS_1323,8/23/10 0:00,610142.8321,1587288.15,185971.5412,483805.4436
595,LS_1324,8/23/10 0:00,609816.3442,1586977.475,185872.0277,483710.7499
596,LS_1325,8/23/10 0:00,610535.4783,1582971.462,186091.2197,482489.7171
597,LS_1326,8/23/10 0:00,610266.3538,1582956.319,186009.1906,482485.1015
598,LS_1327,8/23/10 0:00,610019.9207,1583195.296,185934.0778,482557.9417
599,LS_1328,8/23/10 0:00,610663.0169,1582805.168,186130.0935,482439.0306
600,LS_1329,8/23/10 0:00,611017.9152,1581695.995,186238.2665,482100.9547
601,LS_1330,8/23/10 0:00,609312.6963,1580617.324,185718.5158,481772.1758
602,LS_1331,8/23/10 0:00,610846.171,1580753.911,186185.9189,481813.8075
603,LS_1332,8/23/10 0:00,611050.8424,1580378.256,186248.3027,481699.3078
604,LS_1333,8/23/10 0:00,611267.5906,1580255.609,186314.3676,481661.925
605,LS_1334,8/23/10 0:00,613025.6787,1578200.487,186850.2328,481035.5238
606,LS_1335,8/23/10 0:00,613037.4619,1578154.78,186853.8244,481021.5923
607,LS_1336,8/23/10 0:00,613129.0925,1577946.118,186881.7534,480957.9922
608,LS_1337,8/23/10 0:00,613075.502,1577768.328,186865.419,480903.8018
609,LS_1338,8/23/10 0:00,613230.1523,1577541.928,186912.5564,480834.795
610,LS_1339,8/23/10 0:00,613394.7983,1577421.002,186962.7405,480797.9368
611,LS_1340,8/23/10 0:00,613511.6103,1577227.903,186998.3448,480739.0802
612,LS_1341,8/23/10 0:00,613745.4572,1576861.806,187069.6213,480627.4938
613,LS_1342,8/23/10 0:00,613717.4985,1576391.611,187061.0995,480484.1784
614,LS_1343,8/23/10 0:00,613834.1537,1576348.277,187096.656,480470.9702
615,LS_1344,8/23/10 0:00,613970.4685,1576154.364,187138.2048,480411.8655
616,LS_1345,8/23/10 0:00,614292.0838,1574827.653,187236.2331,480007.484
617,LS_1346,8/23/10 0:00,614434.0885,1575216.998,187279.5162,480126.1564
618,LS_1363,11/9/10 0:00,427075.171,1158801.524,130172.5163,353202.7158
619,LS_1364,11/9/10 0:00,427055.714,1158652.59,130166.5858,353157.3207
620,LS_1366,11/9/10 0:00,426144.0844,1156313.19,129888.7211,352444.2716
621,LS_1367,11/9/10 0:00,423246.2554,1157325.045,129005.4628,352752.685
622,LS_1368,11/9/10 0:00,423617.6584,1157040.222,129118.6664,352665.871
623,LS_1369,11/9/10 0:00,423795.5012,1156928.509,129172.8729,352631.8208
624,LS_1370,11/9/10 0:00,424159.9315,1156749.71,129283.9513,352577.3229
625,LS_1371,11/10/10 0:00,422933.1571,1157446.796,128910.0304,352789.7947
626,LS_1372,11/10/10 0:00,422118.7115,1157143.318,128661.7874,352697.2946
627,LS_1373,11/10/10 0:00,421911.1067,1157060.772,128598.5094,352672.1346
628,LS_1374,11/10/10 0:00,422192.7264,1155543.674,128684.3471,352209.7231
629,LS_1375,11/10/10 0:00,422280.5981,1155377.429,128711.1304,352159.0516
630,LS_1376,11/10/10 0:00,422338.3039,1155174.788,128728.7191,352097.2866
631,LS_1377,11/10/10 0:00,422585.73,1153354.197,128804.1346,351542.3705
632,LS_1378,11/10/10 0:00,422916.5577,1152139.121,128904.9709,351172.0153
633,LS_1393,11/1/10 0:00,515206.9418,1576184.844,157035.0809,480421.1558
634,LS_1394,11/1/10 0:00,515339.3404,1575848.036,157075.436,480318.4967
635,LS_1395,9/8/10 0:00,501580.9428,1626104.843,152881.8763,495636.772
636,LS_1396,9/8/10 0:00,498104.994,1626922.37,151822.407,495885.9542
637,LS_1397,9/8/10 0:00,488459.2557,1631236.54,148882.3859,497200.9133
638,LS_1398,9/8/10 0:00,488617.6925,1631574.12,148930.6774,497303.8077
639,LS_1399,9/8/10 0:00,479848.0749,1636460.527,146257.6979,498793.1846
640,LS_1400,9/8/10 0:00,477737.6688,1636268.712,145614.4461,498734.7194
641,LS_1401,9/8/10 0:00,474211.0126,1616050.295,144539.5213,492572.1457
642,LS_1402,9/8/10 0:00,474225.2492,1615905.352,144543.8606,492527.9671
643,LS_1403,9/8/10 0:00,475082.3706,1614134.435,144805.1112,491988.1915
644,LS_1404,9/8/10 0:00,476145.7231,1612074.978,145129.221,491360.469
645,LS_1405,9/8/10 0:00,482168.7008,1603878.758,146965.0247,488862.2611
646,LS_1406,9/8/10 0:00,489909.198,1600069.689,149324.3283,487701.2568
647,LS_1407,9/8/10 0:00,491857.1336,1600249.889,149918.0591,487756.1818
648,LS_1408,9/8/10 0:00,502634.9171,1588638.089,153203.1276,484216.905
649,LS_1410,9/8/10 0:00,503191.9729,1587838.032,153372.9182,483973.0476
650,LS_1418,9/7/10 0:00,536256.6083,1625506.955,163451.0194,495454.5357
651,LS_1419,9/7/10 0:00,495774.0811,1626675.678,151111.9448,495810.7625
652,LS_1420,9/7/10 0:00,490377.7886,1627517.233,149467.1547,496067.2685
653,LS_1421,9/7/10 0:00,488033.5772,1634107.758,148752.6391,498076.0606
654,LS_1422,9/7/10 0:00,487351.4365,1634548.181,148544.7226,498210.3015
655,LS_1423,9/7/10 0:00,486862.7737,1635496.418,148395.7782,498499.3242
656,LS_1424,9/7/10 0:00,482171.0596,1636293.393,146965.7437,498742.2421
657,LS_1425,9/7/10 0:00,481513.4373,1636204.063,146765.3004,498715.0144
658,LS_1427,9/24/10 0:00,882847.7255,968375.7232,269091.9953,295160.9299
659,LS_1429,9/24/10 0:00,889281.6621,969038.4358,271053.0593,295362.9247
660,LS_1431,9/24/10 0:00,889934.8043,968641.5527,271252.137,295241.9547
661,LS_1433,9/22/10 0:00,424411.9303,461348.4608,129360.7605,140619.0154
662,LS_1434,9/22/10 0:00,424792.1137,461357.5531,129476.6404,140621.7867
663,LS_1436,9/22/10 0:00,424973.85,461701.5912,129532.0336,140726.6495
664,LS_1437,9/22/10 0:00,425439.0893,461505.2986,129673.8386,140666.8195
665,LS_1439,9/22/10 0:00,425755.7584,461321.4706,129770.3593,140610.7887
666,LS_1443,9/22/10 0:00,430240.7384,460957.3078,131137.3813,140499.7919
667,LS_1444,9/22/10 0:00,435409.7203,461259.3556,132712.887,140591.8561
668,LS_1445,9/22/10 0:00,438320.6376,461167.7675,133600.1346,140563.94
669,LS_1446,9/22/10 0:00,438553.5389,461237.949,133671.1229,140585.3314
670,LS_1448,9/22/10 0:00,441080.8125,462398.0475,134441.436,140938.9294
671,LS_1449,9/22/10 0:00,443349.3738,463543.6725,135132.8935,141288.1159
672,LS_1461,9/23/10 0:00,471349.382,495757.5052,143667.2962,151106.8924
673,LS_1462,9/23/10 0:00,472543.0986,495406.3665,144031.1411,150999.8653
674,LS_1463,9/23/10 0:00,472749.8943,496112.8665,144094.1724,151215.2065
675,LS_1464,9/23/10 0:00,474234.1517,496891.8365,144546.5741,151452.6366
676,LS_1465,9/23/10 0:00,474735.3618,496943.6707,144699.3429,151468.4357
677,LS_1466,9/23/10 0:00,475661.1452,496143.7378,144981.5217,151224.6161
678,LS_1467,9/23/10 0:00,475692.9553,496013.0601,144991.2174,151184.7856
679,LS_1468,9/23/10 0:00,484382.2494,496668.5832,147639.7143,151384.589
680,LS_1469,9/23/10 0:00,492885.3535,503028.1098,150231.4606,153322.9728
681,LS_1470,9/23/10 0:00,495247.5779,503500.2368,150951.4666,153466.8771
682,LS_1471,9/23/10 0:00,503161.4788,513884.2604,153363.6236,156631.9276
683,LS_1472,9/21/10 0:00,867443.1751,966273.5084,264396.6882,294520.1748
684,LS_1473,9/21/10 0:00,867686.7158,966644.5825,264470.9194,294633.2782
685,LS_1474,9/21/10 0:00,864200.873,973471.2523,263408.4345,296714.0472
686,LS_1475,9/21/10 0:00,863623.0426,969427.1615,263232.3118,295481.4083
687,LS_1476,9/21/10 0:00,864395.6013,970860.1711,263467.7877,295918.1896
688,LS_1477,9/21/10 0:00,861378.9719,968860.7722,262548.319,295308.7728
689,LS_1482,9/21/10 0:00,871543.6961,966510.6886,265646.5271,294592.4673
690,LS_1484,9/21/10 0:00,873404.2318,967611.7624,266213.6184,294928.0746
691,LS_1492,10/20/10 0:00,505957.3762,1587020.56,154215.8132,483723.8822
692,LS_1493,10/20/10 0:00,513507.244,1577986.495,156517.013,480970.2991
693,LS_1495,10/20/10 0:00,513874.2264,1577645.57,156628.8692,480866.3851
694,LS_1496,10/20/10 0:00,513970.2117,1577286.182,156658.1255,480756.8437
695,LS_1497,10/20/10 0:00,514690.3599,1576707.645,156877.6267,480580.5056
696,LS_1498,10/20/10 0:00,514950.8939,1576457.444,156957.0375,480504.2443
697,LS_1499,10/20/10 0:00,511703.9035,1580110.596,155967.3548,481617.7251
698,LS_1503,10/13/10 0:00,388582.2879,1107587.578,118439.8851,337592.7046
699,LS_1504,10/13/10 0:00,395916.2834,1157132.746,120675.287,352694.0723
700,LS_1505,10/13/10 0:00,386495.624,1126943.918,117803.87,343492.5172
701,LS_1506,10/13/10 0:00,386135.3412,1126907.067,117694.0558,343481.285
702,LS_1511,10/14/10 0:00,387993.5442,1104280.104,118260.4361,336584.5865
703,LS_1512,10/14/10 0:00,387917.0958,1102920.262,118237.1346,336170.1066
704,LS_1513,10/14/10 0:00,388308.7872,1100937.685,118356.5221,335565.8171
705,LS_1514,10/14/10 0:00,387876.0945,1100446.131,118224.6374,335415.9915
706,LS_1515,10/14/10 0:00,387157.5685,1098614.002,118005.6307,334857.5585
707,LS_1516,10/14/10 0:00,387376.5111,1098249.35,118072.3644,334746.4126
708,LS_1517,10/14/10 0:00,387709.3089,1098071.632,118173.8011,334692.2441
709,LS_1518,10/14/10 0:00,386836.1222,1096170.718,117907.6538,334112.8455
710,LS_1519,10/14/10 0:00,387070.81,1095777.389,117979.1867,333992.9589
711,LS_1520,10/14/10 0:00,386937.7639,1095305.521,117938.6342,333849.1335
712,LS_1521,10/14/10 0:00,386193.7183,1094665.746,117711.8491,333654.1301
713,LS_1522,10/14/10 0:00,385966.8251,1093323.188,117642.6921,333244.9184
714,LS_1523,10/14/10 0:00,388310.2898,1079480.629,118356.9801,329025.7062
715,LS_1524,10/14/10 0:00,380656.3766,1029594.236,116024.0673,313820.3332
716,LS_1525,10/14/10 0:00,368176.5371,948896.6769,112220.2121,289223.7164
717,LS_1532,10/15/10 0:00,419269.1989,1072886.644,127793.2559,327015.8596
718,LS_1533,10/15/10 0:00,440422.2524,1084880.693,134240.7068,330671.6458
719,LS_1538,10/15/10 0:00,448687.3213,1076713.247,136759.8999,328182.2082
720,LS_1545,10/15/10 0:00,491444.4724,1061708.86,149792.28,323608.8709
721,LS_1546,10/15/10 0:00,506501.9698,1053375.462,154381.8053,321068.8511
722,LS_1547,10/15/10 0:00,506435.5051,1052380.204,154361.5469,320765.4964
723,LS_1548,11/1/10 0:00,515604.5101,1575241.013,157156.2597,480133.4761
724,LS_1549,11/1/10 0:00,515757.8782,1575074.667,157203.0063,480082.7739
725,LS_1550,11/1/10 0:00,515958.115,1574930.438,157264.0385,480038.8129
726,LS_1551,11/2/10 0:00,516946.4378,1573425.299,157565.2793,479580.0465
727,LS_1553,11/2/10 0:00,517448.9766,1573248.122,157718.4531,479526.0429
728,LS_1554,11/2/10 0:00,517677.1126,1573149.946,157787.989,479496.1189
729,LS_1555,11/2/10 0:00,519189.5123,1569957.778,158248.9684,478523.146
730,LS_1556,11/2/10 0:00,523733.4127,1559950.317,159633.9493,475472.8718
731,LS_1557,11/2/10 0:00,523016.3577,1558995.381,159415.3909,475181.8073
732,LS_1559,11/2/10 0:00,528117.334,1549113.734,160970.1686,472169.8812
733,LS_1560,11/2/10 0:00,529685.6794,1548399.705,161448.2002,471952.2452
734,LS_1561,11/2/10 0:00,542770.5905,1540900.334,165436.4813,469666.4368
735,LS_1562,11/2/10 0:00,544285.4118,1539448.132,165898.1988,469223.8056
736,LS_1563,11/2/10 0:00,522651.4958,1563679.255,159304.181,476609.4522
737,LS_1564,11/2/10 0:00,519377.4852,1569570.74,158306.2626,478405.1769
738,LS_1565,11/3/10 0:00,465909.6709,1239317.379,142009.2722,377743.9492
739,LS_1566,11/3/10 0:00,466458.928,1239007.379,142176.6858,377649.4612
740,LS_1567,11/3/10 0:00,468593.7114,1236676.986,142827.3678,376939.1574
741,LS_1569,11/3/10 0:00,469048.3993,1235812.232,142965.9567,376675.5804
742,LS_1570,11/3/10 0:00,471516.0229,1234372.276,143718.0884,376236.6818
743,LS_1571,11/3/10 0:00,469983.7684,1234105.608,143251.0572,376155.4014
744,LS_1572,11/30/10 0:00,419293.0077,1151709.333,127800.5128,351041.0159
745,LS_1574,11/30/10 0:00,418135.2035,1151304.275,127447.6141,350917.5542
746,LS_1575,11/30/10 0:00,415605.4635,1150850.297,126676.5493,350779.1818
747,LS_1578,11/30/10 0:00,414683.6148,1150717.037,126395.5698,350738.5641
748,LS_1582,11/30/10 0:00,412878.1468,1151251.231,125845.2632,350901.3864
749,LS_1583,11/30/10 0:00,412635.2096,1151381.77,125771.2159,350941.1747
750,LS_1586,12/7/10 0:00,366633.0828,941270.6243,111749.7672,286899.2955
751,LS_1592,12/7/10 0:00,366528.0574,928499.0357,111717.7555,283006.5151
752,LS_1594,12/7/10 0:00,366493.9008,927888.57,111707.3445,282820.4452
753,LS_1599,12/7/10 0:00,365103.4647,915618.5071,111283.5396,279080.5299
754,LS_1600,12/7/10 0:00,365160.085,915307.8119,111300.7975,278985.83
755,LS_1601,12/7/10 0:00,365479.1209,914217.5216,111398.0396,278653.5095
756,LS_1602,12/7/10 0:00,365309.4297,913923.2424,111346.3177,278563.8132
757,LS_1603,12/7/10 0:00,365613.1726,913535.9388,111438.8986,278445.7631
758,LS_1605,12/7/10 0:00,365104.2762,910855.9018,111283.7869,277628.8878
759,LS_1606,12/7/10 0:00,365091.9168,910579.4194,111280.0198,277544.6159
760,LS_1607,12/7/10 0:00,365213.5963,910371.7135,111317.1077,277481.3072
761,LS_1612,12/8/10 0:00,363240.1577,892946.8458,110715.6036,272170.2073
762,LS_1613,12/8/10 0:00,362742.1386,892270.1502,110563.8074,271963.9505
763,LS_1614,12/8/10 0:00,362554.2341,891592.24,110506.5341,271757.3234
764,LS_1615,12/8/10 0:00,362181.5948,891761.4986,110392.9536,271808.9135
765,LS_1616,12/8/10 0:00,361727.9334,887886.9938,110254.6776,270627.9644
766,LS_1620,12/8/10 0:00,362990.7405,892132.995,110639.5812,271922.1456
767,LS_1621,12/8/10 0:00,362619.9473,884549.3909,110526.5635,269610.663
768,LS_1622,12/8/10 0:00,362403.604,884415.3695,110460.622,269569.8132
769,LS_1625,12/8/10 0:00,362002.8092,884595.0715,110338.4598,269624.5864
770,LS_1627,12/8/10 0:00,362987.0212,883908.6641,110638.4476,269415.3694
771,LS_1628,12/8/10 0:00,361997.5758,883429.4271,110336.8646,269269.298
772,LS_1629,12/8/10 0:00,361476.1747,883048.1927,110177.9416,269153.0977
773,LS_1631,12/8/10 0:00,361218.7551,881884.4967,110099.4801,268798.4032
774,LS_1635,12/8/10 0:00,361489.599,879701.2174,110182.0333,268132.9396
775,LS_1636,12/3/10 0:00,413457.9623,1133922.216,126021.9909,345619.5025
776,LS_1637,12/3/10 0:00,413986.089,1133892.142,126182.964,345610.3359
777,LS_1638,12/3/10 0:00,414156.7069,1133876.259,126234.9683,345605.4948
778,LS_1639,12/3/10 0:00,414401.7712,1133868.598,126309.6639,345603.1597
779,LS_1640,12/3/10 0:00,420374.4744,1132133.622,128130.1439,345074.339
780,LS_1642,12/3/10 0:00,429779.3216,1124485.658,130996.7414,342743.2395
781,LS_1643,12/2/10 0:00,412411.6255,1151390.652,125703.0675,350943.882
782,LS_1645,12/2/10 0:00,412043.8581,1150752.149,125590.972,350749.2662
783,LS_1646,12/2/10 0:00,411873.4561,1150331.612,125539.0334,350621.0866
784,LS_1648,12/2/10 0:00,411444.3125,1149703.157,125408.2305,350429.5335
785,LS_1649,12/2/10 0:00,409793.1535,1146933.958,124904.9572,349585.4816
786,LS_1651,12/2/10 0:00,410129.2429,1146641.357,125007.3972,349496.2968
787,LS_1652,12/2/10 0:00,411040.4079,1145764.257,125285.1203,349228.9567
788,LS_1653,12/2/10 0:00,411089.5477,1145292.436,125300.0981,349085.1457
789,LS_1655,12/2/10 0:00,411366.7419,1144849.375,125384.5869,348950.1007
790,LS_1656,12/2/10 0:00,412116.5033,1144396.68,125613.1142,348812.1192
791,LS_1657,12/2/10 0:00,415555.8436,1141407.872,126661.4252,347901.1305
792,LS_1658,12/2/10 0:00,414803.4585,1140679.085,126432.0982,347678.9962
793,LS_1659,12/2/10 0:00,414759.6717,1140462.755,126418.752,347613.0588
794,LS_1660,12/2/10 0:00,413242.0908,1138026.825,125956.1933,346870.5874
795,LS_1661,12/2/10 0:00,412948.7125,1137706.74,125866.7716,346773.0254
796,LS_1662,12/2/10 0:00,412878.6532,1137456.71,125845.4175,346696.8163
797,LS_1663,12/2/10 0:00,412957.0698,1137108.102,125869.3189,346590.5606
798,LS_1664,12/2/10 0:00,412431.0587,1135456.085,125708.9907,346087.0258
799,LS_1665,12/2/10 0:00,412561.098,1134845.495,125748.6267,345900.9179
800,LS_1666,12/2/10 0:00,412683.5583,1134672.948,125785.9526,345848.3256
801,LS_1667,8/23/10 0:00,615905.1179,1569069.342,187727.8859,478252.3507
802,LS_1668,8/23/10 0:00,615476.4208,1569304.77,187597.2191,478324.1092
803,LS_1669,8/23/10 0:00,615451.4717,1569200.319,187589.6146,478292.2725
804,LS_1670,8/23/10 0:00,615392.4127,1569064.22,187571.6134,478250.7896
805,LS_1671,8/23/10 0:00,615275.8556,1569011.423,187536.0868,478234.697
806,LS_1672,8/23/10 0:00,615216.1035,1568887.344,187517.8743,478196.8778
807,LS_1673,8/24/10 0:00,615249.0156,1568661.839,187527.906,478128.1438
808,LS_1674,8/24/10 0:00,615236.3024,1568536.334,187524.031,478089.8899
809,LS_1676,12/2/10 0:00,412890.9606,1134006.509,125849.1688,345645.195
810,LS_1677,12/2/10 0:00,413110.6426,1133983.323,125916.1279,345638.1279
811,LS_1678,12/6/10 0:00,428867.1708,1124262.309,130718.7178,342675.1627
812,LS_1679,12/6/10 0:00,428603.133,1124001.156,130638.2391,342595.5633
813,LS_1680,12/6/10 0:00,428884.3168,1119805.021,130723.9439,341316.5813
814,LS_1681,12/6/10 0:00,427671.5386,1118770.845,130354.2891,341001.3645
815,LS_1682,12/1/10 0:00,760334.6602,145473.6013,231750.0118,44340.3551
816,LS_1683,8/24/10 0:00,704779.4903,1454828.608,214816.7955,443431.7739
817,LS_1684,8/24/10 0:00,705095.9144,1453837.846,214913.2416,443129.7896
818,LS_1685,8/24/10 0:00,706153.8389,1449628.469,215235.697,441846.7715
819,LS_1686,11/3/10 0:00,463477.1641,1220010.652,141267.8441,371859.2586
820,LS_1687,11/3/10 0:00,477590.1615,1224312.799,145569.4859,373170.5531
821,LS_1688,11/3/10 0:00,463631.8598,1220054.848,141314.9954,371872.7296
822,LS_1710,6/23/09 0:00,1417555.319,1026780.242,432070.8751,312962.6278
823,LS_1711,6/23/09 0:00,1418618.343,1027789.658,432394.8848,313270.2978
824,LS_1712,6/23/09 0:00,1417848.064,1027527.213,432160.1037,313190.3045
825,LS_1713,6/23/09 0:00,1419812.781,1027515.01,432758.9495,313186.5851
826,LS_1717,6/23/09 0:00,1425331.443,1025369.523,434441.0377,312532.6406
827,LS_1718,6/23/09 0:00,1427906.248,1024524.854,435225.8383,312275.1855
828,LS_1720,6/23/09 0:00,1429076.473,1023943.798,435582.5229,312098.0796
829,LS_1721,6/23/09 0:00,1430064.171,1022989.212,435883.5733,311807.1218
830,LS_1723,6/23/09 0:00,1423791.8,1025747.716,433971.7545,312647.9138
831,LS_1733,5/15/09 0:00,804944.8365,1335742.221,245347.194,407134.242
832,LS_1734,5/15/09 0:00,805540.2372,1335872.229,245528.6722,407173.8684
833,LS_1735,5/15/09 0:00,806068.4176,1335813.064,245689.6615,407155.8349
834,LS_1736,5/15/09 0:00,806932.5722,1335565.548,245953.0559,407080.3921
835,LS_1737,5/15/09 0:00,807598.3222,1335350.17,246155.9765,407014.7448
836,LS_1738,5/15/09 0:00,808279.8886,1335073.557,246363.7179,406930.4332
837,LS_1739,5/15/09 0:00,809085.2011,1332325.86,246609.1772,406092.9351
838,LS_1740,5/15/09 0:00,809477.2899,1332231.942,246728.6859,406064.3089
