X,Y,UNIQUE_ID,Long_new,Lat_new,DATE,X,Y,nlcd_2011_,nlcd_2001_,nlcd_2006_
-2141502.0385799999349,2560950.4033099999651,LS_594,-122.880756899999994,43.298551619999998,9/23/08 0:00,-2141502.038579999934882,2560950.403309999965131,21.00000,21.00000,21.00000
-2141464.9014099999331,2560945.07689,LS_595,-122.880296799999996,43.298598640000002,9/23/08 0:00,-2141464.901409999933094,2560945.076890000142157,21.00000,21.00000,21.00000
-2141177.740799999796,2560953.25295,LS_597,-122.876909699999999,43.299386689999999,9/23/08 0:00,-2141177.740799999795854,2560953.252950000111014,21.00000,21.00000,21.00000
-2141053.7203099997714,2560958.2490599998273,LS_598,-122.875451900000002,43.299739610000003,9/23/08 0:00,-2141053.720309999771416,2560958.249059999827296,21.00000,21.00000,21.00000
-2140963.515399999917,2560959.9222599999048,LS_599,-122.874384800000001,43.299979430000000,9/23/08 0:00,-2140963.515399999916553,2560959.922259999904782,21.00000,21.00000,21.00000
-2140866.43996,2560938.94621,LS_600,-122.873157699999993,43.300041620000002,9/23/08 0:00,-2140866.439960000105202,2560938.946210000198334,21.00000,21.00000,21.00000
-2140787.4207,2560943.5913399998099,LS_601,-122.872233899999998,43.300279029999999,9/23/08 0:00,-2140787.420700000133365,2560943.591339999809861,42.00000,42.00000,42.00000
-2140650.02247,2561009.5189299997874,LS_602,-122.870827500000004,43.301189360000002,9/23/08 0:00,-2140650.022470000199974,2561009.518929999787360,21.00000,21.00000,21.00000
-2140622.4275299999863,2561031.2572599998675,LS_603,-122.870574399999995,43.301445270000002,9/23/08 0:00,-2140622.427529999986291,2561031.257259999867529,42.00000,42.00000,42.00000
-2140538.164799999911,2561125.6102599999867,LS_604,-122.869898199999994,43.302467290000003,9/23/08 0:00,-2140538.164799999911338,2561125.610259999986738,42.00000,42.00000,42.00000
-2140025.69999,2561234.6446199999191,LS_605,-122.864179300000004,43.304685380000002,9/23/08 0:00,-2140025.699990000110120,2561234.644619999919087,21.00000,21.00000,21.00000
-2139955.77575,2561225.02234,LS_606,-122.863314299999999,43.304777299999998,9/23/08 0:00,-2139955.775750000029802,2561225.022340000141412,21.00000,21.00000,21.00000
-2139860.5037099998444,2561220.0657,LS_607,-122.862163899999999,43.304972659999997,9/23/08 0:00,-2139860.503709999844432,2561220.065700000151992,21.00000,21.00000,21.00000
-2139799.4539899998344,2561193.9273899998516,LS_608,-122.861347400000000,43.304900349999997,9/23/08 0:00,-2139799.453989999834448,2561193.927389999851584,21.00000,21.00000,21.00000
-2139765.63083,2561175.29569,LS_609,-122.860880699999996,43.304824590000003,9/23/08 0:00,-2139765.630830000154674,2561175.295690000057220,21.00000,21.00000,21.00000
-2139423.6633,2561267.30695,LS_610,-122.857130699999999,43.306470079999997,9/23/08 0:00,-2139423.663300000131130,2561267.306950000114739,42.00000,42.00000,42.00000
-2139316.89017,2561242.79655,LS_612,-122.855775899999998,43.306525929999999,9/23/08 0:00,-2139316.890170000027865,2561242.796550000086427,21.00000,21.00000,21.00000
-2139029.12812,2561198.8330399999395,LS_614,-122.852200900000000,43.306866409999998,9/23/08 0:00,-2139029.128120000008494,2561198.833039999939501,21.00000,21.00000,21.00000
-2139002.14655999979,2561226.2736499998719,LS_615,-122.851974700000000,43.307169799999997,9/23/08 0:00,-2139002.146559999790043,2561226.273649999871850,21.00000,21.00000,21.00000
-2138588.93782,2561642.7730399998836,LS_617,-122.848497399999999,43.311783869999999,9/23/08 0:00,-2138588.937820000108331,2561642.773039999883622,21.00000,21.00000,21.00000
-2138560.052259999793,2561653.5588899999857,LS_618,-122.848191000000000,43.311948760000000,9/23/08 0:00,-2138560.052259999793023,2561653.558889999985695,21.00000,21.00000,21.00000
-2138060.1178299998865,2561618.62429,LS_619,-122.842122599999996,43.312896340000002,9/23/08 0:00,-2138060.117829999886453,2561618.624290000181645,21.00000,21.00000,21.00000
-2137864.3308899998665,2561561.08489,LS_620,-122.839594599999998,43.312890119999999,9/23/08 0:00,-2137864.330889999866486,2561561.084890000056475,21.00000,21.00000,21.00000
-2137789.4020699998364,2561547.8643399998546,LS_621,-122.838657499999997,43.312963420000003,9/23/08 0:00,-2137789.402069999836385,2561547.864339999854565,21.00000,21.00000,21.00000
-2137560.439989999868,2561513.1831299997866,LS_622,-122.835813700000003,43.313236539999998,9/23/08 0:00,-2137560.439989999867976,2561513.183129999786615,42.00000,42.00000,42.00000
-2137060.15591,2561632.117409999948,LS_623,-122.830271900000000,43.315507949999997,9/22/08 0:00,-2137060.155910000205040,2561632.117409999947995,21.00000,21.00000,21.00000
-2136792.8302,2561900.96486,LS_624,-122.828018999999998,43.318487480000002,9/22/08 0:00,-2136792.830200000200421,2561900.964860000181943,42.00000,42.00000,42.00000
-2136595.4203099999577,2561854.70243,LS_626,-122.825510399999999,43.318582040000003,9/22/08 0:00,-2136595.420309999957681,2561854.702430000063032,21.00000,21.00000,21.00000
-2136531.88015,2561862.51457,LS_627,-122.824781299999998,43.318807749999998,9/22/08 0:00,-2136531.880150000099093,2561862.514570000115782,21.00000,21.00000,21.00000
-2136430.4190699998289,2561873.8990099998191,LS_629,-122.823613300000005,43.319158780000002,9/22/08 0:00,-2136430.419069999828935,2561873.899009999819100,21.00000,21.00000,21.00000
-2135901.136599999852,2561948.211409999989,LS_631,-122.817571599999994,43.321118179999999,9/22/08 0:00,-2135901.136599999852479,2561948.211409999988973,21.00000,21.00000,21.00000
-2135817.05444,2561972.6314799999818,LS_632,-122.816655299999994,43.321537939999999,9/22/08 0:00,-2135817.054440000094473,2561972.631479999981821,42.00000,42.00000,42.00000
-2135189.15167,2561807.98514,LS_635,-122.808615399999994,43.321687320000002,9/22/08 0:00,-2135189.151670000050217,2561807.985140000004321,42.00000,42.00000,42.00000
-2134771.6903499998152,2562131.39325,LS_638,-122.804762800000006,43.325510139999999,9/22/08 0:00,-2134771.690349999815226,2562131.393250000197440,21.00000,21.00000,21.00000
-2134048.04833,2561923.52773,LS_641,-122.795434000000000,43.325525579999997,9/9/08 0:00,-2134048.048330000136048,2561923.527730000205338,21.00000,21.00000,21.00000
-2133646.37672,2562318.7961499998346,LS_643,-122.792016099999998,43.329926899999997,9/9/08 0:00,-2133646.376720000058413,2562318.796149999834597,21.00000,21.00000,21.00000
-2132053.193489999976,2562689.8438599999063,LS_649,-122.774331200000006,43.337087580000002,9/9/08 0:00,-2132053.193489999976009,2562689.843859999906272,42.00000,42.00000,42.00000
-2131028.5564899998717,2562873.8314299997874,LS_650,-122.762767199999999,43.341221500000003,9/9/08 0:00,-2131028.556489999871701,2562873.831429999787360,21.00000,21.00000,21.00000
-2130212.159099999815,2563000.4205,LS_651,-122.753483500000002,43.344342429999998,9/9/08 0:00,-2130212.159099999815226,2563000.420500000007451,52.00000,52.00000,52.00000
-2127776.35821999982,2561427.0432799998671,LS_656,-122.719069300000001,43.336861460000002,9/10/08 0:00,-2127776.358219999819994,2561427.043279999867082,22.00000,22.00000,22.00000
-2127619.59725,2561340.4848799998872,LS_658,-122.716905299999993,43.336506190000001,9/10/08 0:00,-2127619.597250000108033,2561340.484879999887198,21.00000,21.00000,21.00000
-2127030.80286,2560856.65559,LS_660,-122.708231999999995,43.333805710000000,9/10/08 0:00,-2127030.802860000170767,2560856.655590000096709,21.00000,21.00000,21.00000
-2127006.7433699998073,2560828.184549999889,LS_661,-122.707847700000002,43.333620480000000,9/10/08 0:00,-2127006.743369999807328,2560828.184549999888986,21.00000,21.00000,21.00000
-2126266.51126,2559514.56117,LS_667,-122.694521699999996,43.324154800000002,9/10/08 0:00,-2126266.511260000057518,2559514.561170000117272,21.00000,21.00000,21.00000
-2126290.05005,2559230.36664,LS_668,-122.693825799999999,43.321650769999998,9/10/08 0:00,-2126290.050050000194460,2559230.366640000138432,21.00000,21.00000,21.00000
-2126253.01813,2559083.51213,LS_669,-122.692880599999995,43.320478979999997,9/10/08 0:00,-2126253.018130000215024,2559083.512130000162870,21.00000,21.00000,21.00000
-2125698.59438,2557713.29822,LS_672,-122.681576600000000,43.310063909999997,9/10/08 0:00,-2125698.594380000140518,2557713.298220000229776,22.00000,22.00000,22.00000
-2124401.74869999988,2556218.7600599997677,LS_679,-122.661013699999998,43.300419460000001,9/11/08 0:00,-2124401.748699999880046,2556218.760059999767691,22.00000,22.00000,22.00000
-2123114.41923,2555551.74439,LS_683,-122.643405500000000,43.297870260000003,9/11/08 0:00,-2123114.419230000115931,2555551.744390000123531,21.00000,21.00000,21.00000
-2122607.742959999945,2555406.6350799999,LS_684,-122.636877799999993,43.297876850000002,9/11/08 0:00,-2122607.742959999945015,2555406.635079999919981,21.00000,21.00000,21.00000
-2122536.7962,2555278.71064,LS_685,-122.635595100000003,43.296951640000003,9/11/08 0:00,-2122536.796200000215322,2555278.710640000179410,21.00000,21.00000,21.00000
-2122277.3016599998809,2555012.9545399998315,LS_687,-122.631596200000004,43.295307229999999,9/11/08 0:00,-2122277.301659999880940,2555012.954539999831468,22.00000,22.00000,22.00000
-2121711.753299999982,2554948.98199999984,LS_691,-122.624645900000004,43.296157350000001,9/11/08 0:00,-2121711.753299999982119,2554948.981999999843538,42.00000,42.00000,42.00000
-2121543.93942,2554748.613799999934,LS_692,-122.621962400000001,43.294848379999998,9/11/08 0:00,-2121543.939420000184327,2554748.613799999933690,42.00000,42.00000,42.00000
-2113980.84121,2553458.16904,LS_701,-122.527516199999994,43.302435379999999,10/8/08 0:00,-2113980.841210000216961,2553458.169040000066161,21.00000,21.00000,21.00000
-2113790.1214499999769,2553530.8672299999744,LS_702,-122.525493400000002,43.303531880000001,10/8/08 0:00,-2113790.121449999976903,2553530.867229999974370,21.00000,21.00000,21.00000
-2112826.02216,2553301.07082,LS_704,-122.513229499999994,43.303931769999998,10/8/08 0:00,-2112826.022160000167787,2553301.070820000022650,71.00000,42.00000,42.00000
-2112416.9922299999744,2553313.86724,LS_705,-122.508402500000003,43.305050670000000,10/8/08 0:00,-2112416.992229999974370,2553313.867240000050515,21.00000,21.00000,21.00000
-2112353.72878,2553296.4036099999212,LS_706,-122.507589600000003,43.305056309999998,10/8/08 0:00,-2112353.728780000004917,2553296.403609999921173,21.00000,21.00000,21.00000
-2112129.04875,2553018.86944,LS_707,-122.503967700000004,43.303220740000000,10/8/08 0:00,-2112129.048750000074506,2553018.869440000038594,71.00000,42.00000,42.00000
-2112032.06012,2552882.1194099998102,LS_708,-122.502346500000002,43.302282439999999,10/8/08 0:00,-2112032.060120000038296,2552882.119409999810159,71.00000,42.00000,42.00000
-2111743.2518,2552662.99677,LS_710,-122.498160400000003,43.301107739999999,10/8/08 0:00,-2111743.251800000201911,2552662.996770000085235,21.00000,21.00000,21.00000
-2111654.54385,2552528.49628,LS_711,-122.496645599999994,43.300168329999998,10/8/08 0:00,-2111654.543850000016391,2552528.496280000079423,42.00000,42.00000,42.00000
-2111623.00875,2552493.11848,LS_712,-122.496149500000001,43.299941449999999,10/8/08 0:00,-2111623.008750000037253,2552493.118480000179261,42.00000,42.00000,42.00000
-2111513.02361,2552338.99132,LS_713,-122.494314500000002,43.298885470000002,10/8/08 0:00,-2111513.023610000032932,2552338.991320000030100,42.00000,42.00000,42.00000
-2111192.738299999852,2551995.02534,LS_714,-122.489328499999999,43.296713150000002,10/7/08 0:00,-2111192.738299999851733,2551995.025340000167489,21.00000,21.00000,21.00000
-2111183.53402,2551941.96779,LS_715,-122.489038100000002,43.296278989999998,10/7/08 0:00,-2111183.534020000137389,2551941.967790000140667,42.00000,42.00000,42.00000
-2111004.8688199999742,2551753.0534399999306,LS_716,-122.486266999999998,43.295092609999998,10/7/08 0:00,-2111004.868819999974221,2551753.053439999930561,42.00000,42.00000,42.00000
-2110439.47188,2551378.6144799999893,LS_717,-122.478259199999997,43.293261389999998,10/7/08 0:00,-2110439.471880000084639,2551378.614479999989271,42.00000,42.00000,42.00000
-2110161.0237699998543,2550513.37592,LS_718,-122.471997200000004,43.286496980000003,10/7/08 0:00,-2110161.023769999854267,2550513.375920000020415,21.00000,21.00000,21.00000
-2109997.8847799999639,2549968.12539,LS_719,-122.468198500000000,43.282203750000001,10/7/08 0:00,-2109997.884779999963939,2549968.125390000175685,21.00000,21.00000,21.00000
-2109522.8291699998081,2549247.38724,LS_720,-122.460089699999997,43.277167190000000,10/7/08 0:00,-2109522.829169999808073,2549247.387240000069141,21.00000,21.00000,21.00000
-2109385.4199799997732,2549110.66219,LS_721,-122.457988599999993,43.276328090000000,10/7/08 0:00,-2109385.419979999773204,2549110.662190000060946,21.00000,21.00000,21.00000
-2109307.419499999844,2549033.5111699998379,LS_722,-122.456797499999993,43.275855730000004,10/7/08 0:00,-2109307.419499999843538,2549033.511169999837875,21.00000,21.00000,21.00000
-2108975.13083,2548497.62678,LS_723,-122.451018599999998,43.272059010000000,10/7/08 0:00,-2108975.130830000154674,2548497.626780000049621,42.00000,42.00000,42.00000
-2108981.0870799999684,2548126.4103799997829,LS_724,-122.449826799999997,43.268847839999999,10/7/08 0:00,-2108981.087079999968410,2548126.410379999782890,42.00000,42.00000,42.00000
-2109062.79846,2547798.9596699997783,LS_726,-122.449685700000003,43.265827150000000,10/7/08 0:00,-2109062.798460000194609,2547798.959669999778271,42.00000,42.00000,42.00000
-2109038.4938799999654,2547579.94253,LS_727,-122.448651499999997,43.264001020000002,10/7/08 0:00,-2109038.493879999965429,2547579.942530000116676,42.00000,42.00000,42.00000
-2108345.43904,2547268.123649999965,LS_728,-122.439341700000000,43.263020810000000,10/7/08 0:00,-2108345.439040000084788,2547268.123649999964982,21.00000,21.00000,21.00000
-2108146.44602,2547104.821599999908,LS_729,-122.436417899999995,43.262103990000000,10/7/08 0:00,-2108146.446020000148565,2547104.821599999908358,42.00000,42.00000,42.00000
-2107927.7165,2546975.5440199999139,LS_731,-122.433374900000004,43.261528630000001,10/7/08 0:00,-2107927.716500000096858,2546975.544019999913871,42.00000,42.00000,42.00000
-2107788.2615899997763,2546901.4746599998325,LS_732,-122.431463199999996,43.261233699999998,10/7/08 0:00,-2107788.261589999776334,2546901.474659999832511,21.00000,21.00000,21.00000
-2107625.7256499999203,2546765.2350099999458,LS_733,-122.429065499999993,43.260460119999998,10/7/08 0:00,-2107625.725649999920279,2546765.235009999945760,42.00000,42.00000,42.00000
-2106981.640269999858,2546614.32296,LS_735,-122.420885999999996,43.260743830000003,8/20/08 0:00,-2106981.640269999857992,2546614.322960000019521,21.00000,21.00000,21.00000
-2106926.3864799998701,2546570.40854,LS_736,-122.420079099999995,43.260501460000000,8/20/08 0:00,-2106926.386479999870062,2546570.408540000207722,21.00000,21.00000,21.00000
-2106851.82144,2546542.8505099997856,LS_737,-122.419097899999997,43.260447399999997,8/20/08 0:00,-2106851.821440000087023,2546542.850509999785572,21.00000,21.00000,21.00000
-2106795.0325,2546514.79238,LS_738,-122.418326600000000,43.260345340000001,8/20/08 0:00,-2106795.032500000204891,2546514.792379999998957,21.00000,21.00000,21.00000
-2106781.4037399999797,2546462.46027,LS_739,-122.417986600000006,43.259928170000002,8/20/08 0:00,-2106781.403739999979734,2546462.460270000156015,21.00000,21.00000,21.00000
-2106700.26813,2546368.07506,LS_740,-122.416700199999994,43.259314750000001,8/20/08 0:00,-2106700.268130000215024,2546368.075060000177473,21.00000,21.00000,21.00000
-2106616.855179999955,2546094.4706399999559,LS_741,-122.414777999999998,43.257163540000001,8/19/08 0:00,-2106616.855179999954998,2546094.470639999955893,21.00000,21.00000,21.00000
-2106530.4489199998789,2545903.9053299999796,LS_742,-122.413102300000006,43.255734769999997,8/19/08 0:00,-2106530.448919999878854,2545903.905329999979585,21.00000,21.00000,21.00000
-2106422.01274,2545763.20844,LS_743,-122.411333799999994,43.254789559999999,8/19/08 0:00,-2106422.012740000151098,2545763.208440000191331,21.00000,21.00000,21.00000
-2104700.8412899998948,2544269.5267599998042,LS_744,-122.385778000000002,43.246152770000002,8/19/08 0:00,-2104700.841289999894798,2544269.526759999804199,21.00000,21.00000,21.00000
-2104250.490699999966,2543740.99299,LS_745,-122.378625299999996,43.242706140000003,8/19/08 0:00,-2104250.490699999965727,2543740.992990000173450,21.00000,21.00000,21.00000
-2103569.0662299999967,2543219.01671,LS_749,-122.368745399999995,43.239882469999998,8/19/08 0:00,-2103569.066229999996722,2543219.016710000112653,21.00000,21.00000,21.00000
-2103394.87525,2543227.478099999949,LS_750,-122.366700899999998,43.240382619999998,8/19/08 0:00,-2103394.875250000040978,2543227.478099999949336,21.00000,21.00000,21.00000
-2103236.1190599999391,2543209.2159099997953,LS_751,-122.364749500000002,43.240614720000004,8/19/08 0:00,-2103236.119059999939054,2543209.215909999795258,21.00000,21.00000,21.00000
-2103048.229629999958,2543246.2960399999283,LS_752,-122.362638899999993,43.241394890000002,8/19/08 0:00,-2103048.229629999957979,2543246.296039999928325,21.00000,21.00000,21.00000
-2102624.7529899999499,2543271.2826499999501,LS_753,-122.357683199999997,43.242648559999999,8/18/08 0:00,-2102624.752989999949932,2543271.282649999950081,42.00000,42.00000,42.00000
-2102389.68299,2543183.4950199997984,LS_754,-122.354587800000004,43.242468809999998,8/18/08 0:00,-2102389.682990000117570,2543183.495019999798387,21.00000,21.00000,21.00000
-2102203.2252799998969,2543280.7977,LS_755,-122.352698099999998,43.243764010000000,8/18/08 0:00,-2102203.225279999896884,2543280.797699999995530,42.00000,42.00000,42.00000
-2100624.69699,2543537.6199699998833,LS_756,-122.334777500000001,43.249844709999998,8/18/08 0:00,-2100624.696990000084043,2543537.619969999883324,21.00000,21.00000,21.00000
-2100272.1531899999827,2543524.7285099998116,LS_757,-122.330536899999998,43.250597319999997,8/18/08 0:00,-2100272.153189999982715,2543524.728509999811649,21.00000,21.00000,21.00000
-2078508.585,2723492.5969099998474,LS_760,-122.689090399999998,44.856011389999999,12/4/06 0:00,-2078508.584999999962747,2723492.596909999847412,42.00000,42.00000,42.00000
-2078573.65599,2723387.05608,LS_761,-122.689511999999993,44.854938390000001,12/4/06 0:00,-2078573.655990000115708,2723387.056080000009388,21.00000,21.00000,21.00000
-2045848.4132799999788,2776737.0530799999833,LS_762,-122.476729300000002,45.397092919999999,8/28/07 0:00,-2045848.413279999978840,2776737.053079999983311,43.00000,43.00000,43.00000
-2023877.1511599998921,2737464.0787599999458,LS_766,-122.070627999999999,45.111287630000000,8/28/07 0:00,-2023877.151159999892116,2737464.078759999945760,42.00000,42.00000,42.00000
-1968905.7750299999025,2784378.7656299998052,LS_767,-121.555040199999993,45.650469080000001,9/26/07 0:00,-1968905.775029999902472,2784378.765629999805242,42.00000,42.00000,42.00000
-1968983.97713,2784375.39647,LS_768,-121.555995499999995,45.650252829999999,9/26/07 0:00,-1968983.977130000013858,2784375.396470000036061,42.00000,42.00000,42.00000
-1847071.25383,2652258.32682,LS_779,-119.623754599999998,44.782327199999997,11/29/07 0:00,-1847071.253830000059679,2652258.326820000074804,52.00000,52.00000,52.00000
-1972622.485469999956,2393411.19026,LS_780,-120.331465699999995,42.255565310000001,7/19/07 0:00,-1972622.485469999955967,2393411.190260000061244,42.00000,42.00000,42.00000
-1972567.9176499999594,2393263.1214399999008,LS_781,-120.330364200000005,42.254407960000002,7/19/07 0:00,-1972567.917649999959394,2393263.121439999900758,21.00000,21.00000,21.00000
-1869080.3731299999636,2740963.615809999872,LS_811,-120.175977700000004,45.505439860000003,11/20/08 0:00,-1869080.373129999963567,2740963.615809999871999,22.00000,22.00000,22.00000
-2117955.4972299998626,2552951.3386699999683,LS_827,-122.573102700000007,43.288256109999999,10/29/08 0:00,-2117955.497229999862611,2552951.338669999968261,21.00000,21.00000,21.00000
-2118070.61536,2552965.08484,LS_829,-122.574519899999999,43.288089890000002,10/30/08 0:00,-2118070.615360000170767,2552965.084840000141412,21.00000,21.00000,21.00000
-2118192.62195,2553045.8894899999723,LS_830,-122.576248300000003,43.288483859999999,10/30/08 0:00,-2118192.621950000058860,2553045.889489999972284,42.00000,42.00000,42.00000
-1869080.1033099999186,2740879.90487,LS_832,-120.175704800000005,45.504711510000000,11/20/08 0:00,-1869080.103309999918565,2740879.904870000202209,22.00000,22.00000,22.00000
-1938342.065799999982,2730850.0895699998364,LS_868,-120.998100699999995,45.258105280000002,11/19/08 0:00,-1938342.065799999982119,2730850.089569999836385,52.00000,52.00000,52.00000
-1938426.7656499999575,2730792.3985899998806,LS_869,-120.998952099999997,45.257406320000001,11/19/08 0:00,-1938426.765649999957532,2730792.398589999880642,52.00000,52.00000,52.00000
-1938556.80621,2730766.80083,LS_870,-121.000467999999998,45.256879990000002,11/19/08 0:00,-1938556.806210000067949,2730766.800830000080168,21.00000,21.00000,21.00000
-1938172.4139,2730214.01268,LS_873,-120.993904099999995,45.252979009999997,11/19/08 0:00,-1938172.413900000043213,2730214.012680000159889,52.00000,52.00000,52.00000
-1920361.0207299999893,2685233.75417,LS_881,-120.627502000000007,44.903710420000003,11/19/08 0:00,-1920361.020729999989271,2685233.754170000087470,52.00000,52.00000,52.00000
-1910407.6652699999977,2683986.42528,LS_891,-120.501418700000002,44.915734770000000,11/19/08 0:00,-1910407.665269999997690,2683986.425280000083148,52.00000,52.00000,52.00000
-1910475.01734,2684084.4640799998306,LS_892,-120.502561799999995,44.916432210000004,11/19/08 0:00,-1910475.017340000020340,2684084.464079999830574,22.00000,22.00000,22.00000
-1907144.3128299999516,2682842.5284299999475,LS_894,-120.457697899999999,44.913265629999998,11/19/08 0:00,-1907144.312829999951646,2682842.528429999947548,52.00000,52.00000,52.00000
-1907087.4873599999119,2682940.59957,LS_895,-120.457317500000002,44.914247699999997,11/19/08 0:00,-1907087.487359999911860,2682940.599570000078529,52.00000,52.00000,52.00000
-2118516.84696,2553111.93898,LS_913,-122.580333199999998,43.288250859999998,10/30/08 0:00,-2118516.846960000228137,2553111.938980000093579,21.00000,21.00000,21.00000
-2118730.29154,2553224.836159999948,LS_914,-122.583259699999999,43.288694909999997,10/30/08 0:00,-2118730.291540000122041,2553224.836159999947995,21.00000,21.00000,21.00000
-2118965.87668999983,2553280.8928299997933,LS_916,-122.586255399999999,43.288594879999998,10/30/08 0:00,-2118965.876689999829978,2553280.892829999793321,21.00000,21.00000,21.00000
-2119572.47752,2553476.16268,LS_918,-122.594143099999997,43.288775389999998,10/30/08 0:00,-2119572.477520000189543,2553476.162680000066757,42.00000,42.00000,42.00000
-2119647.9013399998657,2553641.4552099998109,LS_919,-122.595606200000006,43.290011560000003,10/30/08 0:00,-2119647.901339999865741,2553641.455209999810904,21.00000,21.00000,21.00000
-2119825.3087399997748,2553719.52324,LS_921,-122.597984800000006,43.290244639999997,10/30/08 0:00,-2119825.308739999774843,2553719.523240000009537,52.00000,52.00000,52.00000
-2089247.0214899999555,2523168.90712,LS_925,-122.130799600000003,43.102130340000002,10/30/08 0:00,-2089247.021489999955520,2523168.907120000105351,21.00000,21.00000,21.00000
-1849140.311049999902,2743870.3725899998099,LS_978,-119.938153700000001,45.575700750000003,12/10/08 0:00,-1849140.311049999902025,2743870.372589999809861,52.00000,52.00000,52.00000
-2060676.747049999889,2773711.1729899998754,LS_1042,-122.648063600000000,45.334137779999999,5/11/09 0:00,-2060676.747049999888986,2773711.172989999875426,43.00000,43.00000,43.00000
-2060826.3826699999627,2773651.24494,LS_1043,-122.649687099999994,45.333247399999998,5/11/09 0:00,-2060826.382669999962673,2773651.244940000120550,42.00000,42.00000,42.00000
-1969080.53313,2784374.553499999922,LS_1046,-121.557186299999998,45.650014599999999,6/18/09 0:00,-1969080.533130000112578,2784374.553499999921769,42.00000,42.00000,42.00000
-1969209.70738,2784405.6914499998093,LS_1047,-121.558889300000004,45.649975859999998,6/18/09 0:00,-1969209.707380000036210,2784405.691449999809265,21.00000,21.00000,21.00000
-1969474.6324199999217,2784412.3025,LS_1048,-121.562186900000000,45.649399559999999,6/18/09 0:00,-1969474.632419999921694,2784412.302500000223517,42.00000,42.00000,42.00000
-1969565.97456,2784431.792,LS_1049,-121.563382500000003,45.649350179999999,6/18/09 0:00,-1969565.974560000002384,2784431.791999999899417,42.00000,42.00000,42.00000
-1969604.85198,2784456.9957099999301,LS_1050,-121.563948999999994,45.649475879999997,6/18/09 0:00,-1969604.851980000035837,2784456.995709999930114,21.00000,21.00000,21.00000
-1969784.40177,2784494.5517799998634,LS_1051,-121.566296600000001,45.649372229999997,6/18/09 0:00,-1969784.401770000113174,2784494.551779999863356,42.00000,42.00000,42.00000
-1973143.17589,2782569.28964,LS_1052,-121.601242900000003,45.624626999999997,6/18/09 0:00,-1973143.175890000071377,2782569.289640000090003,42.00000,42.00000,42.00000
-1975444.6756299999543,2780697.60826,LS_1055,-121.623288000000002,45.602874370000002,6/18/09 0:00,-1975444.675629999954253,2780697.608260000124574,42.00000,42.00000,42.00000
-1975619.32376,2780569.405799999833,LS_1056,-121.625007499999995,45.601343550000003,6/18/09 0:00,-1975619.323760000057518,2780569.405799999833107,42.00000,42.00000,42.00000
-2151891.452099999879,2772351.1991699999198,LS_1061,-123.757947099999996,45.090839549999998,11/4/10 0:00,-2151891.452099999878556,2772351.199169999919832,43.00000,43.00000,43.00000
-2151133.22059,2772405.55139,LS_1062,-123.748912000000004,45.093269579999998,11/4/10 0:00,-2151133.220590000040829,2772405.551390000153333,21.00000,21.00000,21.00000
-2151031.04092,2772480.7394099999219,LS_1063,-123.747942800000004,45.094181180000000,11/4/10 0:00,-2151031.040920000057667,2772480.739409999921918,42.00000,42.00000,42.00000
-2150960.26805,2772580.0527499997988,LS_1064,-123.747444400000006,45.095219190000002,11/4/10 0:00,-2150960.268050000071526,2772580.052749999798834,42.00000,42.00000,42.00000
-2150294.61536,2773154.1159399999306,LS_1065,-123.741438099999996,45.101882949999997,11/4/10 0:00,-2150294.615360000170767,2773154.115939999930561,43.00000,43.00000,43.00000
-2150269.5938499998301,2773308.3050899999216,LS_1066,-123.741697700000003,45.103274999999996,11/4/10 0:00,-2150269.593849999830127,2773308.305089999921620,42.00000,42.00000,42.00000
-2150248.9346599997953,2773436.41875,LS_1067,-123.741915000000006,45.104431300000002,11/4/10 0:00,-2150248.934659999795258,2773436.418750000186265,43.00000,43.00000,43.00000
-2150199.26413,2773582.39604,LS_1068,-123.741844299999997,45.105816429999997,11/4/10 0:00,-2150199.264130000025034,2773582.396040000021458,43.00000,43.00000,43.00000
-2148648.68714,2773434.52343,LS_1069,-123.722414000000001,45.108553209999997,11/4/10 0:00,-2148648.687140000052750,2773434.523430000059307,43.00000,43.00000,43.00000
-2148564.78407,2773366.3355,LS_1070,-123.721142400000005,45.108183070000003,11/4/10 0:00,-2148564.784070000052452,2773366.335500000044703,42.00000,42.00000,42.00000
-2147574.1965,2772405.99073,LS_1071,-123.705562799999996,45.102475190000000,11/4/10 0:00,-2147574.196500000078231,2772405.990730000194162,42.00000,42.00000,42.00000
-2147162.6706599998288,2772021.9271399998106,LS_1072,-123.699145700000003,45.100231690000001,11/4/10 0:00,-2147162.670659999828786,2772021.927139999810606,43.00000,43.00000,43.00000
-2147128.67547,2771925.4563899999484,LS_1073,-123.698379000000003,45.099488930000000,11/4/10 0:00,-2147128.675470000132918,2771925.456389999948442,43.00000,43.00000,43.00000
-2146348.50125,2771062.30627,LS_1074,-123.685721500000000,45.094072160000003,11/4/10 0:00,-2146348.501250000204891,2771062.306270000059158,43.00000,43.00000,43.00000
-2142969.2994099999778,2768761.3710199999623,LS_1075,-123.636161500000000,45.082976789999996,11/4/10 0:00,-2142969.299409999977797,2768761.371019999962300,21.00000,21.00000,21.00000
-2138866.4092199997976,2765786.13613,LS_1078,-123.575349500000002,45.067917690000002,11/4/10 0:00,-2138866.409219999797642,2765786.136129999998957,43.00000,43.00000,43.00000
