,UNIQUE_ID,Long_new,Lat_new,DATE,Unnamed: 4,Lat,Long,X,Y
578,LS_1305,-123.2598876,46.09541564,8/23/10 0:00,,,,-2082774.28785,2868232.22474
579,LS_1306,-123.2612896,46.09481789,8/23/10 0:00,,,,-2082897.2195,2868199.33408
580,LS_1307,-123.2606577,46.09409423,8/23/10 0:00,,,,-2082872.99059,2868108.46566
581,LS_1308,-123.2612678,46.09035144,8/23/10 0:00,,,,-2083035.83075,2867723.49209
582,LS_1309,-123.2612301,46.09137541,8/23/10 0:00,,,,-2083000.88035,2867831.64739
583,LS_1310,-123.2602508,46.09207055,8/23/10 0:00,,,,-2082906.29259,2867884.16697
584,LS_1312,-123.2606789,46.09294423,8/23/10 0:00,,,,-2082910.67085,2867986.53593
585,LS_1313,-123.2601813,46.08521532,8/23/10 0:00,,,,-2083116.35303,2867153.03113
586,LS_1314,-123.2608862,46.08839905,8/23/10 0:00,,,,-2083068.77482,2867507.33289
587,LS_1315,-123.2610295,46.08896542,8/23/10 0:00,,,,-2083061.64062,2867570.7534
588,LS_1316,-123.2615652,46.08989297,8/23/10 0:00,,,,-2083072.32295,2867681.2156
589,LS_1317,-123.2614409,46.07842045,8/23/10 0:00,,,,-2083423.29496,2866457.44257
590,LS_1319,-123.2612725,46.07538181,8/23/10 0:00,,,,-2083506.18708,2866130.33404
591,LS_1320,-123.2609154,46.07598587,8/23/10 0:00,,,,-2083460.68158,2866186.79826
592,LS_1321,-123.2608717,46.0769363,8/23/10 0:00,,,,-2083427.59273,2866286.99917
593,LS_1322,-123.2663671,46.07274837,8/23/10 0:00,,,,-2083967.51168,2865961.75094
594,LS_1323,-123.2663221,46.07175007,8/23/10 0:00,,,,-2083995.51782,2865854.51067
595,LS_1324,-123.2675661,46.0708687,8/23/10 0:00,,,,-2084115.65435,2865787.98313
596,LS_1325,-123.2642041,46.05995906,8/23/10 0:00,,,,-2084208.36598,2864553.06646
597,LS_1326,-123.2652613,46.05989273,8/23/10 0:00,,,,-2084289.03684,2864569.19268
598,LS_1327,-123.2662629,46.06052475,8/23/10 0:00,,,,-2084343.64288,2864658.43136
599,LS_1328,-123.2636801,46.0595152,8/23/10 0:00,,,,-2084183.35205,2864494.3305
600,LS_1329,-123.2621364,46.0565089,8/23/10 0:00,,,,-2084162.99785,2864140.48564
601,LS_1330,-123.2687041,46.05339601,8/23/10 0:00,,,,-2084749.00782,2863953.20576
602,LS_1331,-123.2626875,46.05391183,8/23/10 0:00,,,,-2084285.5184,2863876.13789
603,LS_1332,-123.2618323,46.05290144,8/23/10 0:00,,,,-2084253.66697,2863749.83431
604,LS_1333,-123.2609631,46.05258538,8/23/10 0:00,,,,-2084198.97091,2863697.12938
605,LS_1334,-123.2537732,46.04711632,8/23/10 0:00,,,,-2083836.11623,2862957.31044
606,LS_1335,-123.2537208,46.04699217,8/23/10 0:00,,,,-2083836.11747,2862942.94616
607,LS_1336,-123.2533327,46.04642887,8/23/10 0:00,,,,-2083824.94402,2862874.47495
608,LS_1337,-123.2535201,46.04593681,8/23/10 0:00,,,,-2083854.3246,2862826.20611
609,LS_1338,-123.2528817,46.0453307,8/23/10 0:00,,,,-2083825.88344,2862747.68918
610,LS_1339,-123.2522179,46.0450145,8/23/10 0:00,,,,-2083786.45226,2862699.47539
611,LS_1340,-123.2517328,46.04449615,8/23/10 0:00,,,,-2083766.65344,2862633.66169
612,LS_1341,-123.2507644,46.04351454,8/23/10 0:00,,,,-2083725.45862,2862507.9378
613,LS_1342,-123.2508124,46.04222366,8/23/10 0:00,,,,-2083769.54746,2862371.57825
614,LS_1343,-123.2503477,46.04211564,8/23/10 0:00,,,,-2083738.38346,2862349.89039
615,LS_1344,-123.2497858,46.04159684,8/23/10 0:00,,,,-2083712.88518,2862282.34433
616,LS_1345,-123.2483456,46.03799122,8/23/10 0:00,,,,-2083718.96039,2861866.94865
617,LS_1346,-123.2478382,46.03907104,8/23/10 0:00,,,,-2083647.33646,2861970.77087
618,LS_1363,-123.9165611,44.87857729,11/9/10 0:00,,,,-2170672.49332,2753343.639
619,LS_1364,-123.9166122,44.87816686,11/9/10 0:00,,,,-2170689.5797,2753301.07843
620,LS_1366,-123.9197506,44.8716508,11/9/10 0:00,,,,-2171136.58338,2752678.53937
621,LS_1367,-123.9310832,44.87409259,11/9/10 0:00,,,,-2171913.5899,2753197.63882
622,LS_1368,-123.9296057,44.87335449,11/9/10 0:00,,,,-2171825.8267,2753085.23677
623,LS_1369,-123.9289022,44.87306867,11/9/10 0:00,,,,-2171781.92206,2753038.70882
624,LS_1370,-123.9274687,44.87262034,11/9/10 0:00,,,,-2171688.13426,2752958.18541
625,LS_1371,-123.9323097,44.8743904,11/10/10 0:00,,,,-2171996.59628,2753257.39796
626,LS_1372,-123.9354001,44.8734652,11/10/10 0:00,,,,-2172259.78088,2753229.46611
627,LS_1373,-123.936187,44.87321513,11/10/10 0:00,,,,-2172327.2628,2753220.8118
628,LS_1374,-123.9348567,44.86908932,11/10/10 0:00,,,,-2172359.87498,2752750.8526
629,LS_1375,-123.9344912,44.86864375,11/10/10 0:00,,,,-2172346.64498,2752695.02775
630,LS_1376,-123.9342361,44.86809496,11/10/10 0:00,,,,-2172345.08016,2752630.72961
631,LS_1377,-123.9329889,44.86313337,11/10/10 0:00,,,,-2172410.90537,2752073.61836
632,LS_1378,-123.9315181,44.85984095,11/10/10 0:00,,,,-2172406.00362,2751689.2217
633,LS_1393,-123.6383125,46.03197355,11/1/10 0:00,,,,-2112892.42539,2869837.1152
634,LS_1394,-123.6377411,46.03106473,11/1/10 0:00,,,,-2112878.90325,2869727.78279
635,LS_1395,-123.6995597,46.16727978,9/8/10 0:00,,,,-2113127.02385,2885580.90525
636,LS_1396,-123.7133894,46.16914708,9/8/10 0:00,,,,-2114092.42666,2886086.90539
637,LS_1397,-123.7520911,46.17992319,9/8/10 0:00,,,,-2116616.23871,2888093.31252
638,LS_1398,-123.7515191,46.18086504,9/8/10 0:00,,,,-2116543.78018,2888180.63504
639,LS_1399,-123.786871,46.19329208,9/8/10 0:00,,,,-2118765.39387,2890288.54287
640,LS_1400,-123.7951641,46.19253488,9/8/10 0:00,,,,-2119403.8344,2890393.03338
641,LS_1401,-123.8058606,46.13676755,9/8/10 0:00,,,,-2121980.56487,2884707.65686
642,LS_1402,-123.8057815,46.13637211,9/8/10 0:00,,,,-2121987.35647,2884663.88104
643,LS_1403,-123.8021236,46.13161594,9/8/10 0:00,,,,-2121868.40322,2884076.92763
644,LS_1404,-123.7976082,46.126092,9/8/10 0:00,,,,-2121710.4014,2883389.25294
645,LS_1405,-123.7725935,46.10430177,9/8/10 0:00,,,,-2120552.35504,2880515.74804
646,LS_1406,-123.7415191,46.09470945,9/8/10 0:00,,,,-2118553.83068,2878803.38124
647,LS_1407,-123.7338774,46.09541359,9/8/10 0:00,,,,-2117964.43682,2878707.87954
648,LS_1408,-123.6896632,46.06476067,9/8/10 0:00,,,,-2115661.21403,2874465.12656
649,LS_1410,-123.6873487,46.0626283,9/8/10 0:00,,,,-2115557.37558,2874186.93837
650,LS_1418,-123.5627576,46.16926619,9/7/10 0:00,,,,-2102922.76962,2882757.48665
651,LS_1419,-123.7225408,46.16822099,9/7/10 0:00,,,,-2114800.16897,2886192.11837
652,LS_1420,-123.7439462,46.16994372,9/7/10 0:00,,,,-2116331.42592,2886851.67056
653,LS_1421,-123.7542186,46.18774138,9/7/10 0:00,,,,-2116524.14905,2888971.28848
654,LS_1422,-123.7569777,46.18887359,9/7/10 0:00,,,,-2116692.3739,2889153.02177
655,LS_1423,-123.7590534,46.1914177,9/7/10 0:00,,,,-2116764.86444,2889469.5283
656,LS_1424,-123.7776827,46.1930888,9/7/10 0:00,,,,-2118091.34902,2890062.1287
657,LS_1425,-123.7802623,46.19277215,9/7/10 0:00,,,,-2118292.53556,2890085.98854
658,LS_1427,-122.1435754,44.39489938,9/24/10 0:00,,,,-2051063.69959,2662256.13638
659,LS_1429,-122.1190103,44.39706796,9/24/10 0:00,,,,-2049119.68972,2661958.77077
660,LS_1431,-122.1164815,44.39601458,9/24/10 0:00,,,,-2048958.16921,2661791.27604
661,LS_1433,-123.8181063,42.96629294,9/22/10 0:00,,,,-2224778.10268,2546900.39653
662,LS_1434,-123.8166885,42.96636,9/22/10 0:00,,,,-2224665.80817,2546874.37895
663,LS_1436,-123.816062,42.96732328,9/22/10 0:00,,,,-2224586.09172,2546962.75034
664,LS_1437,-123.8142957,42.96683669,9/22/10 0:00,,,,-2224464.57287,2546869.35681
665,LS_1439,-123.8130859,42.9663678,9/22/10 0:00,,,,-2224385.70962,2546790.88405
666,LS_1443,-123.7962893,42.96586463,9/22/10 0:00,,,,-2223097.12895,2546344.02633
667,LS_1444,-123.777039,42.96726023,9/22/10 0:00,,,,-2221556.71129,2546043.15726
668,LS_1445,-123.7661589,42.9673273,9/22/10 0:00,,,,-2220709.29054,2545796.04076
669,LS_1446,-123.7652999,42.96754511,9/22/10 0:00,,,,-2220635.54613,2545799.26994
670,LS_1448,-123.7560373,42.97100079,9/22/10 0:00,,,,-2219804.76588,2545952.57185
671,LS_1449,-123.7477374,42.97438796,9/22/10 0:00,,,,-2219051.0293,2546121.11284
672,LS_1461,-123.6478083,43.06569622,9/23/10 0:00,,,,-2208360.92162,2553562.99776
673,LS_1462,-123.6432943,43.06485896,9/23/10 0:00,,,,-2208037.41637,2553368.51803
674,LS_1463,-123.6426222,43.06681767,9/23/10 0:00,,,,-2207922.50883,2553562.49837
675,LS_1464,-123.6371833,43.06910906,9/23/10 0:00,,,,-2207427.01255,2553681.34605
676,LS_1465,-123.6353164,43.06930369,9/23/10 0:00,,,,-2207275.89417,2553658.81037
677,LS_1466,-123.6317402,43.06720744,9/23/10 0:00,,,,-2207065.47862,2553351.43289
678,LS_1467,-123.6316026,43.06685249,9/23/10 0:00,,,,-2207066.16548,2553310.25382
679,LS_1468,-123.5992017,43.06955416,9/23/10 0:00,,,,-2204464.95612,2552847.3353
680,LS_1469,-123.5682918,43.0878665,9/23/10 0:00,,,,-2201480.66445,2554090.68491
681,LS_1470,-123.5595209,43.08940278,9/23/10 0:00,,,,-2200750.9405,2554051.96506
682,LS_1471,-123.5313499,43.11867912,9/23/10 0:00,,,,-2197630.56655,2556533.59803
683,LS_1472,-122.2023425,44.38827176,9/21/10 0:00,,,,-2055757.96235,2662815.25985
684,LS_1473,-122.2014403,44.38930348,9/21/10 0:00,,,,-2055657.68474,2662906.36565
685,LS_1474,-122.2153206,44.40783024,9/21/10 0:00,,,,-2056156.64698,2665193.01862
686,LS_1475,-122.217208,44.39670408,9/21/10 0:00,,,,-2056638.59928,2664040.98998
687,LS_1476,-122.2143668,44.40067915,9/21/10 0:00,,,,-2056300.76427,2664405.69106
688,LS_1477,-122.2257479,44.39502138,9/21/10 0:00,,,,-2057342.51986,2664045.42881
689,LS_1482,-122.1866753,44.38915453,9/21/10 0:00,,,,-2054533.27612,2662571.10125
690,LS_1484,-122.1796442,44.39227947,9/21/10 0:00,,,,-2053900.94782,2662754.19401
691,LS_1492,-123.6763417,46.06068265,10/20/10 0:00,,,,-2114802.25721,2873735.13143
692,LS_1493,-123.6452693,46.03673091,10/20/10 0:00,,,,-2113257.73933,2870497.60692
693,LS_1495,-123.6437744,46.03583547,10/20/10 0:00,,,,-2113175.20931,2870369.16283
694,LS_1496,-123.6433427,46.034861,10/20/10 0:00,,,,-2113174.16155,2870255.95789
695,LS_1497,-123.640423,46.03335163,10/20/10 0:00,,,,-2113005.33445,2870030.56003
696,LS_1498,-123.6393606,46.03269351,10/20/10 0:00,,,,-2112947.36572,2869936.966
697,LS_1499,-123.6526837,46.04236028,10/20/10 0:00,,,,-2113629.19016,2871260.99274
698,LS_1503,-124.0563814,44.73372558,10/13/10 0:00,,,,-2185919.41885,2741116.71824
699,LS_1504,-124.0363918,44.87038533,10/13/10 0:00,,,,-2179983.84915,2755213.96318
700,LS_1505,-124.0676409,44.78652854,10/13/10 0:00,,,,-2185059.79541,2747000.25302
701,LS_1506,-124.0690213,44.7863846,10/13/10 0:00,,,,-2185168.78075,2747016.66145
702,LS_1511,-124.0580937,44.72459049,10/14/10 0:00,,,,-2186344.89739,2740182.9508
703,LS_1512,-124.0581609,44.72085434,10/14/10 0:00,,,,-2186471.0309,2739786.4819
704,LS_1513,-124.0563248,44.71546701,10/14/10 0:00,,,,-2186506.67032,2739170.31369
705,LS_1514,-124.0579061,44.71406834,10/14/10 0:00,,,,-2186671.62068,2739057.69281
706,LS_1515,-124.0603624,44.70896139,10/14/10 0:00,,,,-2187022.93547,2738570.15654
707,LS_1516,-124.0594601,44.70798798,10/14/10 0:00,,,,-2186986.20651,2738445.69104
708,LS_1517,-124.0581514,44.70754045,10/14/10 0:00,,,,-2186901.68654,2738367.89748
709,LS_1518,-124.0611903,44.70222656,10/14/10 0:00,,,,-2187303.81342,2737871.72248
710,LS_1519,-124.0602228,44.70117643,10/14/10 0:00,,,,-2187264.6315,2737737.57902
711,LS_1520,-124.0606554,44.6998673,10/14/10 0:00,,,,-2187339.78769,2737608.06733
712,LS_1521,-124.0634079,44.69802526,10/14/10 0:00,,,,-2187607.76884,2737475.18248
713,LS_1522,-124.0640557,44.69431854,10/14/10 0:00,,,,-2187776.91812,2737095.19902
714,LS_1523,-124.0527478,44.65665676,10/14/10 0:00,,,,-2188141.28341,2732822.29997
715,LS_1524,-124.0737953,44.51901166,10/14/10 0:00,,,,-2194198.39047,2718640.03696
716,LS_1525,-124.1080108,44.29632333,10/14/10 0:00,,,,-2204026.63516,2695694.95033
717,LS_1532,-123.9327969,44.64219498,10/15/10 0:00,,,,-2179523.20784,2728524.66949
718,LS_1533,-123.8534616,44.67746942,10/15/10 0:00,,,,-2172376.48154,2730468.46714
719,LS_1538,-123.8204385,44.65600242,10/15/10 0:00,,,,-2170564.84125,2727425.1093
720,LS_1545,-123.6540027,44.6194944,10/15/10 0:00,,,,-2159115.71424,2719739.79518
721,LS_1546,-123.5949982,44.59822016,10/15/10 0:00,,,,-2155317.62642,2716130.36235
722,LS_1547,-123.5951092,44.59548475,10/15/10 0:00,,,,-2155413.28087,2715840.96507
723,LS_1548,-123.6366069,46.02942955,11/1/10 0:00,,,,-2112846.68803,2869528.70805
724,LS_1549,-123.6359787,46.0289899,11/1/10 0:00,,,,-2112814.01338,2869467.99613
725,LS_1550,-123.6351695,46.02861574,11/1/10 0:00,,,,-2112765.80853,2869410.2235
726,LS_1551,-123.6310566,46.02459574,11/2/10 0:00,,,,-2112588.18195,2868891.35926
727,LS_1553,-123.6290537,46.02416287,11/2/10 0:00,,,,-2112453.15686,2868800.81014
728,LS_1554,-123.6281418,46.02391774,11/2/10 0:00,,,,-2112393.20895,2868754.47592
729,LS_1555,-123.6217165,46.0153304,11/2/10 0:00,,,,-2112188.99037,2867698.56251
730,LS_1556,-123.6023618,45.98838599,11/2/10 0:00,,,,-2111607.30262,2864403.16816
731,LS_1557,-123.605038,45.98569551,11/2/10 0:00,,,,-2111891.77612,2864176.5104
732,LS_1559,-123.5835314,45.95914986,11/2/10 0:00,,,,-2111136.22314,2860875.39772
733,LS_1560,-123.5772653,45.9573549,11/2/10 0:00,,,,-2110727.19131,2860545.29264
734,LS_1561,-123.5247785,45.93814105,11/2/10 0:00,,,,-2107432.16159,2857336.54136
735,LS_1562,-123.5186201,45.93431506,11/2/10 0:00,,,,-2107095.17684,2856792.93834
736,LS_1563,-123.6071689,45.99848976,11/2/10 0:00,,,,-2111643.4236,2865584.4702
737,LS_1564,-123.6209195,46.01428967,11/2/10 0:00,,,,-2112162.87239,2867570.18421
738,LS_1565,-123.7792508,45.10360073,11/3/10 0:00,,,,-2153086.58514,2774193.25984
739,LS_1566,-123.7770772,45.10281122,11/3/10 0:00,,,,-2152948.24997,2774059.90793
740,LS_1567,-123.7684562,45.0966574,11/3/10 0:00,,,,-2152496.39238,2773209.02684
741,LS_1569,-123.7665635,45.09433688,11/3/10 0:00,,,,-2152428.2383,2772918.93542
742,LS_1570,-123.7567938,45.09065902,11/3/10 0:00,,,,-2151810.38452,2772305.85077
743,LS_1571,-123.7626815,45.0897613,11/3/10 0:00,,,,-2152282.52727,2772343.53449
744,LS_1572,-123.9454124,44.85824679,11/30/10 0:00,,,,-2173506.76067,2751837.07847
745,LS_1574,-123.9498084,44.85700326,11/30/10 0:00,,,,-2173878.87989,2751805.14753
746,LS_1575,-123.9594828,44.85546707,11/30/10 0:00,,,,-2174659.08938,2751862.83235
747,LS_1578,-123.9630133,44.85499525,11/30/10 0:00,,,,-2174940.94938,2751893.3627
748,LS_1582,-123.9700573,44.85625032,11/30/10 0:00,,,,-2175432.38862,2752188.29326
749,LS_1583,-123.9710147,44.85657994,11/30/10 0:00,,,,-2175494.04559,2752245.32359
750,LS_1586,-124.1126199,44.27523392,12/7/10 0:00,,,,-2205062.66317,2693553.47186
751,LS_1592,-124.1108763,44.24021376,12/7/10 0:00,,,,-2206067.75525,2689779.21528
752,LS_1594,-124.1109041,44.23853632,12/7/10 0:00,,,,-2206124.3768,2689601.00762
753,LS_1599,-124.1141448,44.20473554,12/7/10 0:00,,,,-2207469.66965,2686072.22327
754,LS_1600,-124.1138769,44.20389074,12/7/10 0:00,,,,-2207476.70616,2685975.9201
755,LS_1601,-124.1124783,44.20094069,12/7/10 0:00,,,,-2207465.97784,2685628.8696
756,LS_1602,-124.1130755,44.20011357,12/7/10 0:00,,,,-2207538.37478,2685554.54572
757,LS_1603,-124.1118532,44.1990886,12/7/10 0:00,,,,-2207478.51892,2685416.85993
758,LS_1605,-124.1133425,44.19168101,12/7/10 0:00,,,,-2207832.76586,2684661.57442
759,LS_1606,-124.1133432,44.19092166,12/7/10 0:00,,,,-2207857.49673,2684580.61957
760,LS_1607,-124.1128448,44.19036701,12/7/10 0:00,,,,-2207837.52863,2684509.89692
761,LS_1612,-124.1174362,44.14236572,12/8/10 0:00,,,,-2209747.78479,2679497.90531
762,LS_1613,-124.1192183,44.14045064,12/8/10 0:00,,,,-2209945.98424,2679335.11903
763,LS_1614,-124.1198197,44.13856971,12/8/10 0:00,,,,-2210053.00881,2679148.52019
764,LS_1615,-124.1212665,44.13898859,12/8/10 0:00,,,,-2210149.76244,2679226.83685
765,LS_1616,-124.1223422,44.12831336,12/8/10 0:00,,,,-2210578.89684,2678113.43341
766,LS_1620,-124.118249,44.14010474,12/8/10 0:00,,,,-2209883.28531,2679275.69161
767,LS_1621,-124.1183874,44.11927258,12/8/10 0:00,,,,-2210571.05234,2677057.29441
768,LS_1622,-124.1191881,44.11887906,12/8/10 0:00,,,,-2210644.94592,2677033.95264
769,LS_1625,-124.1207433,44.11932317,12/8/10 0:00,,,,-2210749.18307,2677117.49249
770,LS_1627,-124.1168832,44.11756065,12/8/10 0:00,,,,-2210511.91775,2676839.7348
771,LS_1628,-124.1205675,44.1161274,12/8/10 0:00,,,,-2210839.66603,2676772.5889
772,LS_1629,-124.1224873,44.11501932,12/8/10 0:00,,,,-2211022.1966,2676699.08101
773,LS_1631,-124.1232712,44.11179837,12/8/10 0:00,,,,-2211186.74529,2676373.82004
774,LS_1635,-124.1218741,44.10584658,12/8/10 0:00,,,,-2211273.63513,2675706.57456
775,LS_1636,-123.9650033,44.8088215,12/3/10 0:00,,,,-2176582.06318,2747019.73016
776,LS_1637,-123.962965,44.80880018,12/3/10 0:00,,,,-2176428.71116,2746970.77635
777,LS_1638,-123.9623055,44.80877638,12/3/10 0:00,,,,-2176379.63896,2746953.13709
778,LS_1639,-123.9613607,44.80878372,12/3/10 0:00,,,,-2176308.00012,2746932.28236
779,LS_1640,-123.9380842,44.80471659,12/3/10 0:00,,,,-2174680.04655,2745966.09557
780,LS_1642,-123.9006544,44.78482819,12/3/10 0:00,,,,-2172491.55353,2742990.6844
781,LS_1643,-123.9718777,44.85657836,12/2/10 0:00,,,,-2175559.26833,2752264.91131
782,LS_1645,-123.9731907,44.85478569,12/2/10 0:00,,,,-2175716.31645,2752104.00104
783,LS_1646,-123.9737787,44.85361331,12/2/10 0:00,,,,-2175798.58433,2751992.57191
784,LS_1648,-123.9753297,44.85184103,12/2/10 0:00,,,,-2175972.95613,2751839.28637
785,LS_1649,-123.981239,44.84405936,12/2/10 0:00,,,,-2176670.61581,2751145.64877
786,LS_1651,-123.9798964,44.84329647,12/2/10 0:00,,,,-2176593.8537,2751033.62876
787,LS_1652,-123.976243,44.84099836,12/2/10 0:00,,,,-2176392.13607,2750705.14087
788,LS_1653,-123.9759767,44.83971089,12/2/10 0:00,,,,-2176413.60537,2750561.88749
789,LS_1655,-123.9748366,44.83852872,12/2/10 0:00,,,,-2176365.66876,2750409.83995
790,LS_1656,-123.9718746,44.83737495,12/2/10 0:00,,,,-2176179.18749,2750219.09642
791,LS_1657,-123.9581406,44.82958118,12/2/10 0:00,,,,-2175393.29051,2749074.34037
792,LS_1658,-123.9609201,44.82749674,12/2/10 0:00,,,,-2175670.57581,2748915.89564
793,LS_1659,-123.9610536,44.82689875,12/2/10 0:00,,,,-2175699.96716,2748855.24288
794,LS_1660,-123.9665021,44.82004665,12/2/10 0:00,,,,-2176332.86802,2748249.98571
795,LS_1661,-123.9675798,44.81913537,12/2/10 0:00,,,,-2176443.72489,2748177.58006
796,LS_1662,-123.9678089,44.81844196,12/2/10 0:00,,,,-2176483.427,2748108.95208
797,LS_1663,-123.9674502,44.81749556,12/2/10 0:00,,,,-2176486.88345,2747999.90875
798,LS_1664,-123.9692068,44.81290669,12/2/10 0:00,,,,-2176767.80557,2747551.24733
799,LS_1665,-123.9686067,44.81124822,12/2/10 0:00,,,,-2176776.01436,2747360.80889
800,LS_1666,-123.9681071,44.81078948,12/2/10 0:00,,,,-2176753.07378,2747300.49116
801,LS_1667,-123.2412428,46.02236134,8/23/10 0:00,,,,-2083681.21954,2860047.34784
802,LS_1668,-123.2429599,46.02296717,8/23/10 0:00,,,,-2083789.93062,2860149.49263
803,LS_1669,-123.2430443,46.02267869,8/23/10 0:00,,,,-2083805.26164,2860120.63259
804,LS_1670,-123.2432587,46.02230037,8/23/10 0:00,,,,-2083833.0819,2860085.05902
805,LS_1671,-123.2437102,46.02214503,8/23/10 0:00,,,,-2083871.54083,2860078.42232
806,LS_1672,-123.2439289,46.02179958,8/23/10 0:00,,,,-2083898.64976,2860046.44245
807,LS_1673,-123.2437698,46.02118471,8/24/10 0:00,,,,-2083906.11194,2859977.49648
808,LS_1674,-123.2438033,46.02083966,8/24/10 0:00,,,,-2083919.4326,2859941.49803
809,LS_1676,-123.9672001,44.80898689,12/2/10 0:00,,,,-2176742.74006,2747087.66706
810,LS_1677,-123.9663505,44.80894878,12/2/10 0:00,,,,-2176679.76459,2747064.14691
811,LS_1678,-123.9041294,44.78411233,12/6/10 0:00,,,,-2172777.38143,2742993.84087
812,LS_1679,-123.9051039,44.78336649,12/6/10 0:00,,,,-2172875.10192,2742936.63875
813,LS_1680,-123.9033519,44.77189696,12/6/10 0:00,,,,-2173112.19595,2741674.27067
814,LS_1681,-123.9078533,44.76892434,12/6/10 0:00,,,,-2173548.43055,2741460.41814
815,LS_1682,-122.5342275,42.13022118,12/1/10 0:00,,,,-2150605.22579,2427679.26257
816,LS_1683,-122.8786093,45.71688159,8/24/10 0:00,,,,-2066158.05945,2819577.14522
817,LS_1684,-122.8772589,45.71419109,8/24/10 0:00,,,,-2066140.43754,2819260.80106
818,LS_1685,-122.8726435,45.70273724,8/24/10 0:00,,,,-2066150.14142,2817938.68672
819,LS_1686,-123.7856731,45.05041762,11/3/10 0:00,,,,-2155275.5658,2768672.85801
820,LS_1687,-123.731758,45.06374541,11/3/10 0:00,,,,-2150786.38394,2768871.4606
821,LS_1688,-123.7850818,45.05055573,11/3/10 0:00,,,,-2155226.58525,2768674.16261
822,LS_1710,-120.0961944,44.56622077,6/23/09 0:00,,,,-1889259.76066,2638234.28628
823,LS_1711,-120.0920956,44.56897566,6/23/09 0:00,,,,-1888868.34772,2638449.85922
824,LS_1712,-120.0950568,44.56826611,6/23/09 0:00,,,,-1889115.34037,2638432.21167
825,LS_1713,-120.0875168,44.5682058,6/23/09 0:00,,,,-1888538.58525,2638275.8478
826,LS_1717,-120.0663807,44.5622417,6/23/09 0:00,,,,-1887083.48304,2637212.86619
827,LS_1718,-120.0565176,44.55988664,6/23/09 0:00,,,,-1886392.39302,2636763.08672
828,LS_1720,-120.0520393,44.5582751,6/23/09 0:00,,,,-1886093.7062,2636500.41237
829,LS_1721,-120.0482695,44.55564137,6/23/09 0:00,,,,-1885877.8743,2636141.57361
830,LS_1723,-120.0722814,44.56330142,6/23/09 0:00,,,,-1887506.64808,2637444.32434
831,LS_1733,-122.4754097,45.39770079,5/15/09 0:00,,,,-2045730.51613,2776773.61749
832,LS_1734,-122.4731047,45.39809651,5/15/09 0:00,,,,-2045544.94516,2776766.29752
833,LS_1735,-122.4710436,45.39796908,5/15/09 0:00,,,,-2045393.72206,2776708.31458
834,LS_1736,-122.4676574,45.39734728,5/15/09 0:00,,,,-2045157.87854,2776568.97603
835,LS_1737,-122.4650464,45.39680048,5/15/09 0:00,,,,-2044978.0797,2776454.34266
836,LS_1738,-122.4623682,45.39608676,5/15/09 0:00,,,,-2044798.31902,2776320.4259
837,LS_1739,-122.458979,45.38860579,5/15/09 0:00,,,,-2044771.80486,2775447.85885
838,LS_1740,-122.4574446,45.38837393,5/15/09 0:00,,,,-2044663.38873,2775390.06096
839,LS_1741,-122.4501967,45.38511713,5/15/09 0:00,,,,-2044217.28036,2774886.00511
840,LS_1742,-122.4469118,45.38521796,5/18/09 0:00,,,,-2043966.91409,2774826.12774
841,LS_1743,-122.4441153,45.38600506,5/18/09 0:00,,,,-2043732.35608,2774850.12291
842,LS_1744,-122.4399611,45.38747607,5/18/09 0:00,,,,-2043374.71215,2774918.0405
843,LS_1745,-122.4390148,45.38897894,5/18/09 0:00,,,,-2043257.59003,2775058.34818
844,LS_1746,-122.3249099,45.28140745,5/18/09 0:00,,,,-2037937.54479,2761105.51949
845,LS_1747,-122.3243146,45.28122197,5/18/09 0:00,,,,-2037898.28516,2761072.91412
846,LS_1748,-122.3204723,45.27864862,5/18/09 0:00,,,,-2037686.72559,2760715.26646
847,LS_1749,-122.3080271,45.2708042,5/18/09 0:00,,,,-2036986.39978,2759609.3577
848,LS_1750,-122.302238,45.26670602,5/18/09 0:00,,,,-2036674.19616,2759046.88593
849,LS_1753,-122.2758367,45.24671742,5/18/09 0:00,,,,-2035289.05771,2756342.85865
850,LS_1755,-122.2591635,45.24097423,5/18/09 0:00,,,,-2034204.87335,2755371.39686
851,LS_1756,-122.2571309,45.23809351,5/18/09 0:00,,,,-2034138.83875,2755019.66446
852,LS_1757,-122.2564696,45.23720978,5/18/09 0:00,,,,-2034115.72852,2754910.95354
853,LS_1758,-122.2513303,45.22846383,5/18/09 0:00,,,,-2033993.0465,2753865.14696
854,LS_1759,-122.2506455,45.22784606,5/18/09 0:00,,,,-2033960.08172,2753784.38828
855,LS_1760,-122.2485836,45.22565012,5/18/09 0:00,,,,-2033871.00681,2753505.28952
856,LS_1761,-122.2467408,45.22483136,5/18/09 0:00,,,,-2033756.69791,2753378.24192
857,LS_1762,-122.2615429,45.24136512,6/15/09 0:00,,,,-2034372.62048,2755464.15363
858,LS_1764,-123.2440883,46.01985749,8/24/10 0:00,,,,-2083971.45623,2859843.18852
859,LS_1766,-123.2446119,46.01897275,8/24/10 0:00,,,,-2084038.17141,2859760.48351
860,LS_1767,-123.2451863,46.01819166,8/24/10 0:00,,,,-2084105.41343,2859689.92717
861,LS_1768,-123.4285674,45.96261178,8/24/10 0:00,,,,-2099498.64636,2857810.70947
862,LS_1769,-123.4289105,45.96358082,8/24/10 0:00,,,,-2099493.55791,2857921.40777
