UNIQUE_ID,Long,Lat,DATE,MOVE_CLASS,Annual_Cos,Repair_Cos,MAP_UNIT_L,MAP_UNIT_N,GEO_GENL_U,AGE_NAME,TERRANE_GR,FORMATION,MEMBER,G_ROCK_TYP,nlcd_2006_,Slope
LS_8411,-122.3674179,43.43269907,Nov-96,Flow,0,0,Tlt,Little Butte Volcanic Series; tuff,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,tuff,0,13.72717
LS_8412,-122.4189431,43.42876119,Nov-96,Flow,0,0,Tlt,Little Butte Volcanic Series; tuff,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,tuff,0,22.37156
LS_8413,-122.4167195,43.4287979,Feb-96,Flow,0,0,Tlt,Little Butte Volcanic Series; tuff,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,tuff,0,20.14555
LS_8414,-122.4212133,43.4358059,Nov-96,Flow,0,0,Tlt,Little Butte Volcanic Series; tuff,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,tuff,0,16.63806
LS_8415,-122.4214231,43.41719529,Nov-96,Flow,0,0,QTv,"Volcanic rocks of the High Cascade Range and Boring Lava, undivided",volcanic rocks,Miocene,Late Western Cascade Volcanics,No data,No data,basalt,0,29.27898
LS_8416,-122.4196518,43.41665852,Nov-96,Flow,0,0,QTv,"Volcanic rocks of the High Cascade Range and Boring Lava, undivided",volcanic rocks,Miocene,Late Western Cascade Volcanics,No data,No data,basalt,0,30.57296
LS_8417,-122.3165096,43.42908432,Nov-96,Flow,0,0,Twb,Basalt of the Western Cascades,volcanic rocks,Miocene,Late Western Cascade Volcanics,No data,No data,basalt,0,19.65206
LS_8418,-122.3190093,43.42870945,1996-1997,Flow,0,0,Twb,Basalt of the Western Cascades,volcanic rocks,Miocene,Late Western Cascade Volcanics,No data,No data,basalt,0,33.53946
LS_8419,-122.3190468,43.42738788,1996-1997,Flow,0,0,Twb,Basalt of the Western Cascades,volcanic rocks,Miocene,Late Western Cascade Volcanics,No data,No data,basalt,0,26.47311
LS_8420,-122.3176811,43.42634772,1996-1997,Flow,0,0,Twb,Basalt of the Western Cascades,volcanic rocks,Miocene,Late Western Cascade Volcanics,No data,No data,basalt,0,30.07412
LS_8421,-122.3610288,43.39294029,1996-1997,Flow,0,0,QTv,"Volcanic rocks of the High Cascade Range and Boring Lava, undivided",volcanic rocks,Miocene,Late Western Cascade Volcanics,No data,No data,basalt,0,24.33605
LS_8422,-122.3612425,43.39096112,1996-1997,Flow,0,0,QTv,"Volcanic rocks of the High Cascade Range and Boring Lava, undivided",volcanic rocks,Miocene,Late Western Cascade Volcanics,No data,No data,basalt,0,17.12721
LS_8423,-122.3319849,43.39627448,Nov-96,Flow,0,0,Tlt,"Little Butte Volcanics, tuffaceous volcaniclastic rocks",volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,tuff,0,21.05258
LS_8424,-123.9673735,43.28392547,1996-1997, ,0,0,Tth,"Tyee Formation, Hubbard Creek member",marine sedimentary rocks,Eocene,Tyee Group,Tyee Formation,Hubbard Creek member,slope mudstone,0,21.55776
LS_8425,-123.7191184,43.12087697,1996-1997, ,0,0,Ttbs,"Tyee Formation, Baughman member",marine sedimentary rocks,Eocene,Tyee Group,Tyee Formation,Baughman member,deltaic sandstone,0,17.75532
LS_8426,-123.8682924,42.90781372,1996-1997, ,0,0,Tuu,"Umpqua Formation, upper member",marine sedimentary rocks,Paleocene/Eocene,Umpqua Group,No data,No data,mixed grained sediments,0,12.3671
LS_8427,-123.8602825,42.91340009,1996-1997, ,0,0,Tt,Tyee Formation,marine sedimentary rocks,Eocene,Tyee Group,Tyee Formation,Baughman member,deltaic sandstone,0,7.97574
LS_8428,-123.8897235,42.9066921,1996-1997, ,0,0,Tef,Undiff. Flournoy Formation,marine sedimentary rocks,Paleocene/Eocene,Umpqua Group,No data,No data,mixed grained sediments,0,15.97152
LS_8429,-123.6150776,43.11986491,1996-1997, ,0,0,Trs,"Roseburg member, turbidite sandstone and mudstone",marine sedimentary rocks,Paleocene/Eocene,Siletz Terrane,Siletz River Volcanics,Roseburg member,turbidite,0,6.32713
LS_8430,-123.33149,43.02055558,1996-1997, ,0,0,Jrs,Serpentinized ultramafic rock,metamorphic rocks,Jurassic/Cretaceous,Snow Camp Terrane,Coast Range Ophiolite,No data,serpentinite,0,17.68455
LS_8431,-123.3334538,43.02902407,1996-1997, ,0,0,KJd2,"Dothan Formation, Semischist and phyllite",metamorphic rocks,Jurassic/Cretaceous,Snow Camp Terrane,No data,No data,schist,0,26.354
LS_8432,-123.3240695,43.02727962,1996-1997, ,0,0,Jrs,Serpentinized ultramafic rock,metamorphic rocks,Jurassic/Cretaceous,Snow Camp Terrane,Coast Range Ophiolite,No data,serpentinite,0,4.61789
LS_8433,-123.3104014,43.02602995,1996-1997, ,0,0,Jri,Mafic intrusive unit,intrusive rocks,Jurassic,Western Klamath Terrane,Rogue Valley Subterrane,Rogue Formation,mafic composition lithologies,0,30.32621
LS_8434,-123.312386,43.01560853,1996-1997, ,0,0,KJrc,"Riddle Formation, conglomerate",marine sedimentary rocks,Jurassic/Cretaceous,Myrtle Group,Riddle Formation,No data,coarse grained sediments,0,11.89427
LS_8435,-123.3432752,43.01553351,1996-1997, ,0,0,KJd2,"Dothan Formation, Semischist and phyllite",metamorphic rocks,Jurassic/Cretaceous,Snow Camp Terrane,No data,No data,schist,0,16.4458
LS_8436,-123.3440748,43.02553068,1996-1997, ,0,0,gs,greenstone,melange rocks,Jurassic/Cretaceous,Yolla Bolly Terrane,Dothan Formation,No data,greenstone,0,10.74114
LS_8437,-123.3221352,43.02542495,1996-1997, ,0,0,KJdi,Diorite,intrusive rocks,Jurassic/Cretaceous,Snow Camp Terrane,Coast Range Ophiolite,No data,intermediate composition lithologies,0,30.86743
LS_8438,-122.1712942,44.01627069,Feb-96,Flow,0,0,Tma,Andesite of Walker Creek,volcanic rocks,Miocene,Late Western Cascade Volcanics,No data,No data,andesite,0,30.23995
LS_8439,-122.1988644,44.02213506,Dec '96-Jan '97,Flow,0,0,Qls,Landslide deposits,sediments,Quaternary,Quaternary surficial deposits,Landslide deposits,No data,mixed grained sediments,0,21.97088
LS_8440,-122.311979,44.1956771,Feb-96,Flow,0,0,Tov,Oligocene (?) volcanic rocks,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,mixed lithologies,52,30.89531
LS_8441,-122.3563553,44.20527554,Feb-96,Flow,0,0,Tba,Andesitic and basaltic rocks,volcanic rocks,Miocene,Late Western Cascade Volcanics,No data,No data,mixed lithologies,42,12.14971
LS_8442,-123.7868191,44.32528998,1996-1997, ,0,0,Tt,Tyee Formation,marine sedimentary rocks,Eocene,Tyee Group,Tyee Formation,Tyee Mountain member,turbidite,41,32.81799
