UNIQUE_ID,Long,Lat,DATE,MOVE_CLASS,Annual_Cos,Repair_Cos
LS_4917,-123.7469951,44.03872537,Feb-96,Slide-Translational,0,0
LS_4918,-123.7444361,44.03727881,Feb-96,Slide-Translational,0,0
LS_4919,-123.7595794,44.01629001,Feb-96,Slide-Translational,0,0
LS_4920,-123.7455665,44.01302841,Feb-96,Slide-Translational,0,0
LS_4921,-123.7730159,44.01038039,Feb-96,Slide-Translational,0,0
LS_4922,-123.7526698,44.03647085,Feb-96,Slide-Translational,0,0
LS_4923,-123.7725261,44.01552231,Feb-96,Slide-Translational,0,0
LS_4924,-123.7730089,44.01679204,Feb-96,Slide-Translational,0,0
LS_4925,-123.7676694,43.99916904,Feb-96,Slide-Translational,0,0
LS_4926,-123.7360758,44.03922492,Feb-96,Slide-Translational,0,0
LS_4927,-123.7523531,44.01054036,Feb-96,Slide-Translational,0,0
LS_4928,-123.740012,44.00662227,Feb-96,Slide-Translational,0,0
LS_4929,-123.7400866,44.00661253,Feb-96,Slide-Translational,0,0
LS_4930,-123.7436814,44.03453141,Feb-96,Slide-Translational,0,0
LS_4931,-123.763481,44.01272499,Feb-96,Slide-Translational,0,0
LS_4932,-123.764314,44.03262234,Feb-96,Slide-Translational,0,0
LS_4933,-123.7722674,44.0344653,Feb-96,Slide-Translational,0,0
LS_4934,-123.7726998,44.03548718,Feb-96,Slide-Translational,0,0
LS_4935,-123.7540295,44.02190216,Feb-96,Slide-Translational,0,0
LS_4936,-123.7550497,44.0221099,Feb-96,Slide-Translational,0,0
LS_4937,-123.7553953,44.02215995,Feb-96,Slide-Translational,0,0
LS_4938,-123.7434062,44.02640185,Feb-96,Slide-Translational,0,0
LS_4939,-123.7560338,44.04111035,Feb-96,Slide-Translational,0,0
LS_4940,-123.7652674,44.04495726,Feb-96,Slide-Translational,0,0
LS_4941,-123.7401631,44.05319485,Feb-96,Slide-Translational,0,0
LS_4942,-123.7499145,44.05091189,Feb-96,Slide-Translational,0,0
LS_4943,-123.7499145,44.05091189,Feb-96,Slide-Translational,0,0
LS_4944,-123.7492801,44.05081963,Feb-96,Slide-Translational,0,0
LS_4945,-123.760593,44.05558095,Feb-96,Slide-Translational,0,0
LS_4946,-123.7574845,44.04889512,Feb-96,Slide-Translational,0,0
LS_4947,-123.7571715,44.03865235,Feb-96,Slide-Translational,0,0
LS_4948,-123.7595111,44.03965104,Feb-96,Slide-Translational,0,0
LS_4949,-123.7571338,44.03700729,Feb-96,Slide-Translational,0,0
LS_4950,-123.7716282,44.06363958,Feb-96,Slide-Translational,0,0
LS_4951,-123.7716357,44.03828485,Feb-96,Slide-Translational,0,0
LS_4952,-123.7728832,44.03909107,Feb-96,Slide-Translational,0,0
LS_4953,-123.764855,44.0543426,Feb-96, ,0,0
LS_4954,-123.7735506,44.01862433,Feb-96,Slide-Translational,0,0
LS_4955,-123.7638049,44.01434282,Feb-96, ,0,0
LS_4956,-123.764345,44.01390388,Feb-96, ,0,0
LS_4957,-123.764602,44.01359201,Feb-96, ,0,0
LS_4958,-123.7642396,44.01294871,Feb-96, ,0,0
LS_4959,-123.7659047,44.01241943,Feb-96, ,0,0
LS_4960,-123.7634015,44.01207262,Feb-96, ,0,0
LS_4961,-123.7607948,44.01142329,Feb-96, ,0,0
LS_4962,-123.7734127,44.00079079,Feb-96, ,0,0
LS_4963,-123.7638039,44.01434951,Feb-96, ,0,0
LS_4964,-123.7646027,44.01360436,Feb-96, ,0,0
LS_4965,-123.5855368,45.65949055,Feb-96,Slide-Translational,0,0
LS_4966,-123.5761527,45.65847194,Feb-96,Slide-Translational,0,0
LS_4967,-123.5690749,45.66117953,Feb-96,Slide-Translational,0,0
LS_4968,-123.5642516,45.65968275,Feb-96,Slide-Translational,0,0
LS_4969,-123.5705761,45.66702426,Feb-96,Slide-Translational,0,0
LS_4970,-123.5698956,45.63167254,Feb-96,Slide-Translational,0,0
LS_4971,-123.5623273,45.63249186,Feb-96,Slide-Rotational,0,0
LS_4972,-123.5597726,45.65445595,Feb-96,Slide-Translational,0,0
LS_4973,-123.592469,45.62830221,Feb-96,Slide-Translational,0,0
LS_4974,-123.6028797,45.63721144,Feb-96,Slide-Rotational,0,0
LS_4975,-123.5968562,45.63671682,Feb-96,Slide-Rotational,0,0
LS_4976,-123.586713,45.67014284,Feb-96,Slide-Translational,0,0
LS_4977,-123.5906418,45.66806511,Feb-96,Slide-Translational,0,0
LS_4978,-123.5823672,45.66538024,Feb-96, ,0,0
LS_4979,-123.5783796,45.66291302,Feb-96,Slide-Translational,0,0
LS_4980,-123.5708472,45.65891651,Feb-96,Slide-Translational,0,0
LS_4981,-123.5745696,45.66432444,Feb-96,Slide-Translational,0,0
LS_4982,-123.5842499,45.65230429,Feb-96,Slide-Translational,0,0
LS_4983,-123.5852164,45.65106071,Feb-96,Slide-Translational,0,0
LS_4984,-123.5919909,45.64981117,Feb-96, ,0,0
LS_4985,-123.578216,45.64530384,Feb-96,Slide-Translational,0,0
LS_4986,-123.5777211,45.64497358,Feb-96,Slide-Translational,0,0
LS_4987,-123.5720532,45.63624206,Feb-96,Slide-Translational,0,0
LS_4988,-123.5724752,45.64188886,Feb-96,Slide-Translational,0,0
LS_4989,-123.5705998,45.64447034,Feb-96,Slide-Translational,0,0
LS_4990,-123.5599489,45.65394546,Feb-96,Slide-Translational,0,0
LS_4991,-123.5633883,45.65319556,Feb-96,Slide-Translational,0,0
LS_4992,-123.5811247,45.65909521,Feb-96,Slide-Translational,0,0
LS_4993,-123.5720124,45.65958389,Feb-96, ,0,0
LS_4994,-123.5867347,45.65087898,Feb-96, ,0,0
LS_4995,-123.5837382,45.65120712,Feb-96,Slide-Translational,0,0
LS_4996,-123.5883552,45.65037789,Feb-96, ,0,0
LS_4997,-123.5652894,45.64843885,Feb-96,Slide-Translational,0,0
LS_4998,-123.5689185,45.63693862,Feb-96,Slide-Translational,0,0
LS_4999,-123.6082239,45.65211211,Feb-96,Slide-Translational,0,0
LS_5000,-123.5564964,45.63675606,Feb-96,Slide-Translational,0,0
LS_5001,-123.5542741,45.63804741,Feb-96,Slide-Translational,0,0
LS_5002,-123.5546074,45.63794172,Feb-96,Slide-Translational,0,0
LS_5003,-123.553689,45.63997304,Feb-96,Slide-Translational,0,0
LS_5004,-123.5601268,45.63982289,Feb-96,Slide-Translational,0,0
LS_5005,-123.5563411,45.63567038,Feb-96,Slide-Translational,0,0
LS_5006,-123.5563411,45.63567038,Feb-96,Slide-Translational,0,0
LS_5007,-123.5631936,45.63619006,Feb-96,Slide-Translational,0,0
LS_5008,-123.573932,45.63895984,Feb-96, ,0,0
LS_5009,-123.5775645,45.63519764,Feb-96,Slide-Translational,0,0
LS_5010,-123.5812438,45.63348614,Feb-96,Slide-Translational,0,0
LS_5011,-123.5902979,45.63269862,Feb-96,Slide-Translational,0,0
LS_5012,-123.5759634,45.64595074,Feb-96,Slide-Translational,0,0
LS_5013,-123.5796965,45.6498159,Feb-96,Slide-Translational,0,0
LS_5014,-123.584387,45.6532183,Feb-96,Slide-Translational,0,0
LS_5015,-123.5842485,45.65230433,Feb-96,Slide-Translational,0,0
LS_5016,-123.5796163,45.65984618,Feb-96,Slide-Translational,0,0
LS_5017,-123.573201,45.66152579,Feb-96,Slide-Translational,0,0
LS_5018,-123.5850314,45.66200188,Feb-96,Slide-Translational,0,0
LS_5019,-123.5843086,45.66162345,Feb-96,Slide-Translational,0,0
LS_5020,-123.5843086,45.6616225,Feb-96,Slide-Translational,0,0
LS_5021,-123.5713371,45.66100608,Feb-96,Slide-Translational,0,0
LS_5022,-123.5987733,45.65009675,Feb-96,Slide-Translational,0,0
LS_5023,-123.5993711,45.64777781,Feb-96,Slide-Translational,0,0
LS_5024,-123.6014973,45.64617338,Feb-96,Slide-Translational,0,0
LS_5025,-123.5912254,45.64691782,Feb-96,Slide-Translational,0,0
LS_5026,-123.5835557,45.65293782,Feb-96,Slide-Translational,0,0
LS_5027,-123.5619188,45.6327108,Feb-96,Slide-Rotational,0,0
LS_5028,-123.5836712,45.63143192,Feb-96,Slide-Translational,0,0
LS_5029,-123.6047955,45.63824941,Feb-96,Slide-Rotational,0,0
LS_5030,-123.5785945,45.66023916,Feb-96, ,0,0
LS_5031,-123.5774372,45.66025438,Feb-96,Slide-Translational,0,0
LS_5032,-123.5978826,45.6511321,Feb-96,Slide-Translational,0,0
LS_5033,-123.5997358,45.63670141,Feb-96,Slide-Translational,0,0
LS_5034,-123.5655935,45.63556616,Feb-96,Slide-Translational,0,0
LS_5035,-123.5996243,45.64230906,Feb-96, ,0,0
LS_5036,-123.6016905,45.64145648,Feb-96,Slide-Rotational,0,0
LS_5037,-123.5835611,45.65293768,Feb-96, ,0,0
LS_5038,-123.289289,45.85645971,Feb-96,Slide-Translational,0,0
LS_5039,-122.4519344,44.16849269,Feb-96,Slide-Translational,0,0
LS_5040,-122.4547138,44.16296334,Feb-96,Slide-Rotational,0,0
LS_5041,-122.461081,44.17982044,Feb-96,Slide-Translational,0,0
LS_5042,-122.4468026,44.16853381,Feb-96,Slide-Translational,0,0
LS_5043,-122.446135,44.16720045,Feb-96,Slide-Translational,0,0
LS_5044,-122.444886,44.16859123,Feb-96,Slide-Translational,0,0
LS_5045,-122.4381721,44.17300702,Feb-96,Slide-Translational,0,0
LS_5046,-122.4336047,44.17565041,Feb-96,Slide-Translational,0,0
LS_5047,-122.4326948,44.17348609,Feb-96,Slide-Translational,0,0
LS_5048,-122.4311451,44.162295,Feb-96,Slide-Translational,0,0
LS_5049,-122.4316472,44.16383476,Feb-96,Slide-Translational,0,0
LS_5050,-122.4331805,44.16567564,Feb-96,Slide-Translational,0,0
LS_5051,-122.4329986,44.18196407,Feb-96,Slide-Translational,0,0
LS_5052,-122.4408467,44.18688836,Feb-96,Slide-Translational,0,0
LS_5053,-122.4452645,44.18819401,Feb-96,Slide-Rotational,0,0
LS_5054,-122.4446479,44.18725159,Feb-96,Slide-Translational,0,0
LS_5055,-122.4475069,44.18469021,Feb-96,Slide-Translational,0,0
LS_5056,-122.4450264,44.18389563,Feb-96,Slide-Translational,0,0
LS_5057,-122.444845,44.18380267,Feb-96,Slide-Translational,0,0
LS_5058,-122.4442051,44.18247263,Feb-96,Slide-Translational,0,0
LS_5059,-122.4479127,44.17916257,Feb-96,Slide-Translational,0,0
LS_5060,-122.4503739,44.1811405,Feb-96,Slide-Translational,0,0
LS_5061,-122.4512953,44.18118846,Feb-96,Slide-Translational,0,0
LS_5062,-122.4513886,44.18237279,Feb-96,Slide-Translational,0,0
LS_5063,-122.4505012,44.18303467,Feb-96,Slide-Translational,0,0
LS_5064,-122.4679158,44.19195298,Feb-96,Slide-Translational,0,0
LS_5065,-122.4696307,44.19165329,Feb-96,Slide-Translational,0,0
LS_5066,-122.4726141,44.19062599,Feb-96,Slide-Translational,0,0
LS_5067,-122.4542023,44.19503607,Feb-96,Slide-Translational,0,0
LS_5068,-122.4555213,44.20896408,Feb-96,Slide-Translational,0,0
LS_5069,-122.4633998,44.201795,Feb-96,Slide-Rotational,0,0
LS_5070,-122.4633548,44.20167215,Feb-96,Slide-Translational,0,0
LS_5071,-122.4613046,44.18568065,Feb-96,Slide-Translational,0,0
LS_5072,-122.4225905,44.18315946,Feb-96,Slide-Translational,0,0
LS_5073,-122.4249171,44.18281209,Feb-96,Slide-Translational,0,0
LS_5074,-122.4241667,44.18395552,Feb-96,Slide-Translational,0,0
LS_5075,-122.4268809,44.20112222,Feb-96,Slide-Rotational,0,0
LS_5076,-122.4222377,44.20257285,Feb-96,Slide-Translational,0,0
LS_5077,-122.4308433,44.18896491,Feb-96,Slide-Translational,0,0
LS_5078,-122.4491638,44.18195529,Feb-96,Slide-Translational,0,0
LS_5079,-122.4515256,44.17263762,Feb-96,Slide-Translational,0,0
LS_5080,-122.415456,44.19141544,Feb-96,Slide-Rotational,0,0
LS_5081,-122.414587,44.19221366,Feb-96,Slide-Rotational,0,0
LS_5082,-122.4014997,44.19323233,Feb-96,Slide-Rotational,0,0
LS_5083,-122.4206698,44.19529733,Feb-96,Slide-Rotational,0,0
LS_5084,-122.4242061,44.19786541,Feb-96,Slide-Translational,0,0
LS_5085,-122.4176764,44.20989062,Feb-96,Slide-Rotational,0,0
LS_5086,-122.4185853,44.20714118,Feb-96,Slide-Translational,0,0
LS_5087,-122.4139884,44.20208859,Feb-96,Slide-Rotational,0,0
LS_5088,-122.4137524,44.18934037,Feb-96,Slide-Translational,0,0
LS_5089,-122.4117572,44.19197295,Feb-96,Slide-Rotational,0,0
LS_5090,-122.413304,44.19696078,Feb-96,Slide-Translational,0,0
LS_5091,-122.4118726,44.19823346,Feb-96,Slide-Translational,0,0
LS_5092,-122.4064279,44.19398223,Feb-96,Slide-Rotational,0,0
LS_5093,-122.4053506,44.19369685,Feb-96,Slide-Rotational,0,0
LS_5094,-122.4036298,44.19357912,Feb-96,Slide-Rotational,0,0
LS_5095,-122.4027441,44.19345504,Feb-96,Slide-Rotational,0,0
LS_5096,-122.401229,44.19952208,Feb-96,Slide-Translational,0,0
LS_5097,-122.4045136,44.19356627,Feb-96,Slide-Rotational,0,0
LS_5098,-122.3949412,44.19505326,Feb-96,Slide-Rotational,0,0
LS_5099,-122.388771,44.19518505,Feb-96,Slide-Translational,0,0
LS_5100,-122.460689,44.19568275,Feb-96,Slide-Rotational,0,0
LS_5101,-122.4629135,44.2033117,Feb-96,Slide-Rotational,0,0
LS_5102,-122.4586587,44.20903867,Feb-96,Slide-Translational,0,0
LS_5103,-122.4324017,44.16456378,Feb-96,Slide-Translational,0,0
LS_5104,-122.441084,44.16635928,Feb-96,Slide-Translational,0,0
LS_5105,-122.4459041,44.1780423,Feb-96,Slide-Translational,0,0
LS_5106,-122.4498318,44.18245172,Feb-96,Slide-Translational,0,0
LS_5107,-122.4500147,44.1825903,Feb-96,Slide-Translational,0,0
LS_5108,-122.4502349,44.18269305,Feb-96,Slide-Translational,0,0
LS_5109,-122.4451032,44.18686818,Feb-96,Slide-Translational,0,0
LS_5110,-122.4451426,44.1871414,Feb-96,Slide-Translational,0,0
LS_5111,-122.436869,44.1830368,Feb-96,Slide-Translational,0,0
LS_5112,-122.4368998,44.18309048,Feb-96,Slide-Translational,0,0
LS_5113,-122.4393219,44.18581491,Feb-96,Slide-Translational,0,0
LS_5114,-122.4302712,44.18844297,Feb-96,Slide-Translational,0,0
LS_5115,-122.4290622,44.19092276,Feb-96,Slide-Translational,0,0
LS_5116,-122.4130961,44.19850016,Feb-96,Slide-Translational,0,0
LS_5117,-122.408229,44.2003068,Feb-96,Slide-Translational,0,0
LS_5118,-122.4049109,44.20121054,Feb-96,Slide-Translational,0,0
LS_5119,-122.3958699,44.19886756,Feb-96,Slide-Rotational,0,0
LS_5120,-122.396429,44.1989876,Feb-96,Slide-Rotational,0,0
LS_5121,-122.3956478,44.19923738,Feb-96,Slide-Rotational,0,0
LS_5122,-122.4623588,44.16843933,Feb-96, ,0,0
LS_5123,-122.45657,44.17840669,Feb-96, ,0,0
LS_5124,-122.4428091,44.17908318,Feb-96,Slide-Translational,0,0
LS_5125,-122.4283058,44.18682428,Feb-96,Slide-Translational,0,0
LS_5126,-123.9324156,43.58247543,Nov-96,Slide-Translational,0,0
LS_5127,-123.9330772,43.58277981,Nov-96,Slide-Translational,0,0
LS_5128,-123.938466,43.58015582,Nov-96,Slide-Translational,0,0
LS_5129,-123.9336946,43.578473,Nov-96,Slide-Translational,0,0
LS_5130,-123.9321353,43.57844524,Nov-96,Slide-Translational,0,0
LS_5131,-123.9316873,43.57771184,Nov-96,Slide-Translational,0,0
LS_5132,-123.9302827,43.57600259,Nov-96,Slide-Translational,0,0
LS_5133,-123.9312881,43.57445799,Nov-96,Slide-Translational,0,0
LS_5134,-123.9402744,43.57771593,Nov-96,Slide-Translational,0,0
LS_5135,-123.9430724,43.57883918,Nov-96,Slide-Translational,0,0
LS_5136,-123.942207,43.5777712,Nov-96,Slide-Translational,0,0
LS_5137,-123.9452028,43.57615338,Nov-96, ,0,0
LS_5138,-123.9436185,43.57560125,Nov-96,Slide-Translational,0,0
LS_5139,-123.9424885,43.57441478,Nov-96,Slide-Translational,0,0
LS_5140,-123.9422291,43.57506885,Nov-96,Slide-Translational,0,0
LS_5141,-123.9415882,43.57425952,Nov-96,Slide-Translational,0,0
LS_5142,-123.9419516,43.57003176,Nov-96,Slide-Translational,0,0
LS_5143,-123.9387302,43.57150126,Nov-96,Slide-Translational,0,0
LS_5144,-123.9389638,43.57060342,Nov-96,Slide-Translational,0,0
LS_5145,-123.9308721,43.57086683,Nov-96,Slide-Translational,0,0
LS_5146,-123.9378294,43.56879182,Nov-96,Slide-Translational,0,0
LS_5147,-123.941357,43.56691617,Nov-96,Slide-Translational,0,0
LS_5148,-123.9434548,43.5673004,Nov-96,Slide-Translational,0,0
LS_5149,-123.9442334,43.56666283,Nov-96,Slide-Translational,0,0
LS_5150,-123.9450275,43.56588775,Nov-96, ,0,0
LS_5151,-123.944342,43.5623315,Nov-96,Slide-Translational,0,0
LS_5152,-123.9405049,43.56312421,Nov-96,Slide-Translational,0,0
LS_5153,-123.9435793,43.56063612,Nov-96,Slide-Translational,0,0
LS_5154,-123.9447263,43.56103315,Nov-96,Slide-Translational,0,0
LS_5155,-123.9432651,43.5595894,Nov-96,Slide-Translational,0,0
LS_5156,-123.9431169,43.55870034,Nov-96,Slide-Translational,0,0
LS_5157,-123.9364356,43.56129357,Nov-96,Slide-Translational,0,0
LS_5158,-123.9352959,43.5621362,Nov-96,Slide-Translational,0,0
LS_5159,-123.9336097,43.56185255,Nov-96,Slide-Translational,0,0
LS_5160,-123.9315723,43.56278717,Nov-96,Slide-Translational,0,0
LS_5161,-123.9314052,43.56304443,Nov-96,Slide-Translational,0,0
LS_5162,-123.9332558,43.5638446,Nov-96,Slide-Translational,0,0
LS_5163,-123.9294592,43.56600415,Nov-96,Slide-Translational,0,0
LS_5164,-123.928585,43.56447956,Nov-96,Slide-Translational,0,0
LS_5165,-123.92822,43.56247606,Nov-96,Slide-Translational,0,0
LS_5166,-123.9294926,43.56171225,Nov-96,Slide-Translational,0,0
LS_5167,-123.9250879,43.56365222,Nov-96,Slide-Translational,0,0
LS_5168,-123.9258216,43.56375841,Nov-96,Slide-Translational,0,0
LS_5169,-123.9258033,43.56316611,Nov-96,Slide-Translational,0,0
LS_5170,-123.9261765,43.56260093,Nov-96,Slide-Translational,0,0
LS_5171,-123.9230445,43.56407584,Nov-96,Slide-Translational,0,0
LS_5172,-123.9179803,43.56218622,Nov-96, ,0,0
LS_5173,-123.9211818,43.5615344,Nov-96, ,0,0
LS_5174,-123.9192887,43.561017,Nov-96, ,0,0
LS_5175,-123.9219492,43.55841741,Nov-96, ,0,0
LS_5176,-123.9205356,43.55765711,Nov-96,Slide-Translational,0,0
LS_5177,-123.9182767,43.55815379,Nov-96,Slide-Translational,0,0
LS_5178,-123.9180717,43.55752146,Nov-96,Slide-Translational,0,0
LS_5179,-123.9185381,43.55689259,Nov-96,Slide-Translational,0,0
LS_5180,-123.918592,43.55630285,Nov-96,Slide-Translational,0,0
LS_5181,-123.9191001,43.55530538,Nov-96,Slide-Translational,0,0
LS_5182,-123.9190829,43.5550956,Nov-96,Slide-Translational,0,0
LS_5183,-123.9191432,43.55480067,Nov-96,Slide-Translational,0,0
LS_5184,-123.9365449,43.55783011,Nov-96, ,0,0
LS_5185,-123.9373556,43.55768266,Nov-96,Slide-Translational,0,0
LS_5186,-123.9368282,43.55522735,Nov-96,Slide-Translational,0,0
LS_5187,-123.9373718,43.55521459,Nov-96,Slide-Translational,0,0
LS_5188,-123.9329625,43.55296787,Nov-96,Slide-Translational,0,0
LS_5189,-123.9331169,43.55308308,Nov-96,Slide-Translational,0,0
LS_5190,-123.9315497,43.55147112,Nov-96,Slide-Translational,0,0
LS_5191,-123.9303597,43.55642245,Nov-96,Slide-Translational,0,0
LS_5192,-123.9277722,43.55746128,Nov-96,Slide-Translational,0,0
LS_5193,-123.9281191,43.557485,Nov-96,Slide-Translational,0,0
LS_5194,-123.9275595,43.5592016,Nov-96,Slide-Translational,0,0
LS_5195,-123.9307226,43.55804631,Nov-96,Slide-Translational,0,0
LS_5196,-123.925803,43.55930824,Nov-96,Slide-Translational,0,0
LS_5197,-123.9271433,43.55140807,Nov-96,Slide-Translational,0,0
LS_5198,-123.9273983,43.55008423,Nov-96,Slide-Translational,0,0
LS_5199,-123.9278919,43.55040992,Nov-96,Slide-Translational,0,0
LS_5200,-123.9250835,43.54912107,Nov-96,Slide-Translational,0,0
LS_5201,-123.9240076,43.54925174,Nov-96,Slide-Translational,0,0
LS_5202,-123.9233689,43.55433376,Nov-96,Slide-Translational,0,0
LS_5203,-123.9223275,43.55479168,Nov-96,Slide-Translational,0,0
LS_5204,-123.938957,43.55509016,Nov-96,Slide-Translational,0,0
LS_5205,-123.94654,43.55437058,Nov-96,Slide-Translational,0,0
LS_5206,-123.9478498,43.55462081,Nov-96,Slide-Translational,0,0
LS_5207,-123.9371269,43.55164488,Nov-96,Slide-Translational,0,0
LS_5208,-123.9393184,43.55098523,Nov-96,Slide-Translational,0,0
LS_5209,-123.936455,43.55020174,Nov-96, ,0,0
LS_5210,-123.9363113,43.54995584,Nov-96,Slide-Translational,0,0
LS_5211,-123.935931,43.54898535,Nov-96,Slide-Translational,0,0
LS_5212,-123.9350159,43.54924922,Nov-96,Slide-Translational,0,0
LS_5213,-123.939335,43.54898059,Nov-96,Slide-Translational,0,0
LS_5214,-123.9482886,43.54855881,Nov-96,Slide-Translational,0,0
LS_5215,-123.9400353,43.54564852,Nov-96,Slide-Translational,0,0
LS_5216,-123.9400661,43.5456609,Nov-96,Slide-Translational,0,0
LS_5217,-123.9380112,43.5436233,Nov-96,Slide-Translational,0,0
LS_5218,-123.9372259,43.54298205,Nov-96, ,0,0
LS_5219,-123.9366165,43.54203186,Nov-96,Slide-Translational,0,0
LS_5220,-123.9328894,43.54257548,Nov-96,Slide-Translational,0,0
LS_5221,-123.9328574,43.54215584,Nov-96,Slide-Translational,0,0
LS_5222,-123.9306037,43.54288959,Nov-96,Slide-Translational,0,0
LS_5223,-123.9295072,43.54359192,Nov-96,Slide-Translational,0,0
LS_5224,-123.9418503,43.54338823,Nov-96,Slide-Translational,0,0
LS_5225,-123.9420477,43.54345358,Nov-96,Slide-Translational,0,0
LS_5226,-123.9434084,43.54327501,Nov-96,Slide-Translational,0,0
LS_5227,-123.9391926,43.54121869,Nov-96,Slide-Translational,0,0
LS_5228,-123.9384702,43.53821548,Nov-96,Slide-Translational,0,0
LS_5229,-123.9295557,43.54015508,Nov-96,Slide-Translational,0,0
LS_5230,-123.9291313,43.53898511,Nov-96,Slide-Translational,0,0
LS_5231,-123.9282721,43.5383508,Nov-96,Slide-Translational,0,0
LS_5232,-123.9299288,43.5387496,Nov-96,Slide-Translational,0,0
LS_5233,-123.9430802,43.5392406,Nov-96, ,0,0
LS_5234,-123.9432159,43.53966564,Nov-96, ,0,0
LS_5235,-123.9415615,43.53828774,Nov-96,Slide-Translational,0,0
LS_5236,-123.9416969,43.53759558,Nov-96,Slide-Translational,0,0
LS_5237,-123.9165384,43.54950484,Nov-96,Slide-Translational,0,0
LS_5238,-123.9149009,43.53938448,Nov-96,Slide-Translational,0,0
LS_5239,-123.9219842,43.53748639,Nov-96,Slide-Translational,0,0
LS_5240,-123.9215539,43.52913566,Nov-96,Slide-Translational,0,0
LS_5241,-123.9257744,43.52724227,Nov-96,Slide-Translational,0,0
LS_5242,-123.9275829,43.52844346,Nov-96,Slide-Translational,0,0
LS_5243,-123.9289234,43.52864728,Nov-96,Slide-Translational,0,0
LS_5244,-123.9339062,43.52407156,Nov-96,Slide-Translational,0,0
LS_5245,-123.9246418,43.52436852,Nov-96,Slide-Translational,0,0
LS_5246,-123.9248803,43.52403487,Nov-96,Slide-Translational,0,0
LS_5247,-123.9244528,43.52506418,Nov-96,Slide-Translational,0,0
LS_5248,-123.9258021,43.52382701,Nov-96,Slide-Translational,0,0
LS_5249,-123.936077,43.51959179,Nov-96,Slide-Translational,0,0
LS_5250,-123.9306937,43.51559425,Nov-96,Slide-Translational,0,0
LS_5251,-123.9307832,43.51519565,Nov-96,Slide-Translational,0,0
LS_5252,-123.9283058,43.51716379,Nov-96,Slide-Translational,0,0
LS_5253,-123.9266591,43.51790853,Nov-96,Slide-Translational,0,0
LS_5254,-123.9365126,43.5218215,Nov-96,Slide-Translational,0,0
LS_5255,-123.9422809,43.52090995,Nov-96,Slide-Translational,0,0
LS_5256,-123.9435828,43.51849588,Nov-96,Slide-Translational,0,0
LS_5257,-123.9434202,43.51622169,Nov-96,Slide-Translational,0,0
LS_5258,-123.9425764,43.51598671,Nov-96,Slide-Translational,0,0
LS_5259,-123.9387333,43.51737346,Nov-96,Slide-Translational,0,0
LS_5260,-123.9382385,43.51690988,Nov-96,Slide-Translational,0,0
LS_5261,-123.9379005,43.51319647,Nov-96,Slide-Translational,0,0
LS_5262,-123.9365593,43.51272633,Nov-96,Slide-Translational,0,0
LS_5263,-123.9344514,43.51295138,Nov-96,Slide-Translational,0,0
LS_5264,-123.9283594,43.51158279,Nov-96,Slide-Translational,0,0
LS_5265,-123.9370659,43.52836611,Nov-96,Slide-Translational,0,0
LS_5266,-123.9372336,43.5283039,Nov-96,Slide-Translational,0,0
LS_5267,-123.9387185,43.53255714,Nov-96, ,0,0
LS_5268,-123.9388028,43.53209113,Nov-96,Slide-Translational,0,0
LS_5269,-123.9380825,43.53284679,Nov-96,Slide-Translational,0,0
LS_5270,-123.9379807,43.53335045,Nov-96,Slide-Translational,0,0
LS_5271,-123.937937,43.53343267,Nov-96,Slide-Translational,0,0
LS_5272,-123.937932,43.53336811,Nov-96,Slide-Translational,0,0
LS_5273,-123.934241,43.53180284,Nov-96,Slide-Translational,0,0
LS_5274,-123.9294086,43.53729897,Nov-96,Slide-Translational,0,0
LS_5275,-123.9459042,43.53139475,Nov-96,Slide-Translational,0,0
LS_5276,-123.9457017,43.53178445,Nov-96,Slide-Translational,0,0
LS_5277,-123.945706,43.53185854,Nov-96,Slide-Translational,0,0
LS_5278,-123.9461917,43.5342009,Nov-96, ,0,0
LS_5279,-123.9456796,43.53554788,Nov-96,Slide-Translational,0,0
LS_5280,-123.9456339,43.53713659,Nov-96,Slide-Translational,0,0
LS_5281,-123.9301323,43.55506093,Nov-96,Slide-Translational,0,0
LS_5282,-123.9370297,43.5614068,Nov-96,Slide-Translational,0,0
LS_5283,-123.9193593,43.55822947,Nov-96,Slide-Translational,0,0
LS_5284,-123.9280896,43.55291715,Nov-96, ,0,0
LS_5285,-123.9280708,43.55297672,Nov-96,Slide-Translational,0,0
LS_5286,-123.8728172,43.65369681,Nov-96,Slide-Translational,0,0
LS_5287,-123.8694183,43.65614388,Nov-96,Slide-Translational,0,0
LS_5288,-123.8689633,43.65570068,Nov-96,Slide-Translational,0,0
LS_5289,-123.867918,43.65566522,Nov-96, ,0,0
LS_5290,-123.8643238,43.65519275,Nov-96, ,0,0
LS_5291,-123.8593967,43.65527841,Nov-96, ,0,0
LS_5292,-123.8710311,43.6558322,Nov-96,Slide-Translational,0,0
LS_5293,-123.8612966,43.65419991,Nov-96,Slide-Translational,0,0
LS_5294,-123.861707,43.65427239,Nov-96,Slide-Translational,0,0
LS_5295,-123.8668885,43.65609366,Nov-96, ,0,0
LS_5296,-123.8574492,43.65069727,Nov-96, ,0,0
LS_5297,-123.8635562,43.64925766,Nov-96,Slide-Translational,0,0
LS_5298,-123.8635649,43.64927167,Nov-96,Slide-Translational,0,0
LS_5299,-123.862271,43.64935681,Nov-96,Slide-Translational,0,0
LS_5300,-123.8653381,43.64400699,Nov-96,Slide-Translational,0,0
